time,票据推销,色情欺诈,卡贷诱骗,商务广告
115,47,0,20,2
117,14,0,29,0
118,21,0,38,5
121,67,0,12,4
122,89,0,83,15
124,33,0,0,0
127,25,0,1,0
130,39,0,41,4
131,13,0,20,2
132,40,0,12,0
133,25,0,55,2
134,55,0,6,15
135,71,0,10,1
136,71,0,0,0
137,35,0,0,1
138,15,0,0,0
141,17,0,0,0
144,33,0,51,7
147,13,0,16,0
148,25,0,29,5
149,13,0,41,0
150,20,0,45,5
151,4,0,72,8
152,17,0,72,0
153,64,0,120,12
154,3,0,75,1
155,49,0,77,6
156,15,0,32,9
157,26,0,21,18
158,11,0,60,9
161,1,0,108,5
162,7,0,90,4
163,12,0,47,1
164,9,0,40,10
166,8,0,52,9
168,16,0,47,22
169,12,0,21,8
170,15,0,37,0
171,15,0,19,5
172,12,0,32,0
174,2,0,39,0
177,11,0,34,0
178,18,0,78,0
179,22,0,111,5
180,20,0,74,0
181,6,0,113,5
182,1,0,68,4
183,0,0,87,4
186,4,0,129,10
187,13,0,74,4
