time,票据推销,色情欺诈,卡贷诱骗,商务广告
154,20,0,20,8
155,0,0,20,10
156,12,0,8,0
157,27,0,10,5
158,0,0,21,0
159,3,0,20,0
161,0,0,9,0
163,0,0,6,0
164,3,0,19,0
165,0,0,17,3
166,0,0,20,0
167,0,0,23,22
168,1,0,21,77
169,2,0,25,34
170,0,0,8,81
171,0,0,7,41
172,15,0,5,43
173,0,0,4,60
174,0,0,7,72
175,8,0,1,38
177,29,0,2,18
179,22,0,2,5
180,14,0,0,2
184,38,0,4,7
186,16,0,0,48
187,12,0,0,28
188,1,0,5,36
192,0,0,3,27
193,3,0,2,20
194,3,0,0,20
198,0,0,2,24
199,23,0,5,26
200,16,5,2,11
201,11,4,4,56
202,5,0,7,26
203,0,0,23,5
204,3,13,15,0
205,7,0,29,0
