time,票据推销,色情欺诈,卡贷诱骗,商务广告
219,53,0,1,0
220,20,0,0,0
223,24,0,1,0
226,19,0,5,0
227,20,0,15,0
228,12,0,1,0
230,47,0,36,0
231,19,12,14,0
235,4,4,0,0
236,20,5,10,0
237,37,4,13,0
238,40,3,3,0
239,18,0,4,0
240,48,5,9,0
242,42,0,3,0
243,32,2,10,0
244,37,5,17,0
246,29,12,0,0
249,10,15,1,1
250,15,3,0,18
253,13,4,0,0
254,0,5,0,0
255,17,0,0,0
257,4,9,3,1
258,9,5,2,1
260,18,2,1,2
261,25,0,6,0
263,1,5,2,8
265,0,27,1,1
266,0,5,0,0
268,0,5,0,0
269,0,6,0,0
273,0,5,0,0
274,0,9,0,0
278,0,4,0,0
279,0,13,0,0
