time,票据推销,色情欺诈,卡贷诱骗,商务广告
79,34,0,1,0
80,9,0,0,0
81,13,0,1,0
82,31,0,0,0
83,29,0,0,0
84,33,0,0,0
85,33,0,0,0
87,19,0,0,0
89,19,0,1,0
90,30,0,0,0
91,10,0,5,0
94,48,0,1,0
95,65,0,0,0
96,37,0,1,0
97,89,0,1,0
98,53,0,0,0
99,74,0,0,0
100,36,0,0,0
103,66,0,1,0
104,30,0,0,0
105,13,0,0,0
106,15,0,0,0
107,6,0,0,1
108,10,0,0,0
109,41,0,0,0
112,56,0,0,0
113,29,0,10,0
114,7,0,32,0
115,6,0,52,0
116,8,0,93,0
117,26,0,54,0
119,20,0,62,0
120,3,0,23,0
121,28,0,13,0
122,20,0,29,0
123,0,0,39,0
124,14,0,21,0
126,20,0,40,5
128,19,0,13,0
129,24,0,17,1
130,35,0,0,1
131,34,0,6,1
133,30,0,16,0
134,10,0,44,0
135,11,0,73,0
136,17,0,38,1
137,25,0,13,0
138,20,0,88,0
139,11,0,72,0
141,33,0,13,0
142,16,0,19,0
143,0,0,23,0
144,15,0,9,0
145,11,0,23,0
146,27,0,39,0
147,12,0,33,0
148,24,0,92,0
149,8,0,37,0
150,30,0,137,0
151,20,0,106,0
152,22,0,71,0
153,39,0,89,0
154,29,0,65,0
155,10,0,86,0
156,4,0,68,0
157,25,0,59,0
158,35,0,45,0
159,13,0,59,0
160,8,0,40,0
161,0,0,40,0
162,3,0,22,0
164,5,0,52,0
165,15,0,0,0
166,22,0,0,0
167,29,0,0,0
168,12,0,0,0
169,0,0,11,0
170,3,0,10,1
171,0,0,10,3
172,0,0,3,12
173,0,0,3,1
174,0,0,6,0
175,1,0,9,0
176,4,0,7,0
177,5,0,11,8
178,13,0,0,11
179,5,0,5,0
180,4,0,2,5
183,17,0,7,0
185,9,0,4,0
186,30,0,8,0
187,6,0,9,0
188,8,0,34,0
189,18,0,15,1
190,4,0,23,0
191,24,0,26,0
192,9,0,22,1
193,16,0,12,1
195,26,0,8,1
196,22,0,7,0
197,24,0,37,0
199,8,0,12,0
202,14,0,0,0
204,10,0,1,0
205,10,0,9,0
206,0,0,21,0
209,6,0,22,0
211,14,0,10,0
212,4,0,30,0
213,26,0,12,2
215,52,0,22,0
216,18,0,17,0
218,22,0,4,0
220,50,0,6,0
221,38,0,4,0
222,29,0,7,2
223,89,0,13,0
224,71,0,45,0
225,27,0,35,0
226,44,0,11,0
228,30,0,5,0
232,54,0,48,0
233,18,0,36,0
234,25,0,99,0
235,23,0,20,0
