time,票据推销,色情欺诈,卡贷诱骗,商务广告
99,35,0,2,0
100,20,0,0,0
101,61,0,2,0
105,24,0,0,1
106,30,0,0,0
107,69,0,0,0
108,89,0,0,0
109,98,0,0,0
110,60,0,0,0
111,66,0,0,0
112,73,0,0,0
114,111,0,3,0
116,85,0,18,0
117,86,0,0,0
119,195,0,0,0
120,142,0,8,0
121,139,0,0,0
122,104,0,0,0
123,80,0,1,4
124,82,0,14,0
125,134,0,0,0
126,93,0,2,0
127,62,0,0,0
128,97,0,5,2
129,58,0,19,0
132,26,0,5,0
134,31,0,13,0
135,17,0,19,0
136,21,0,24,9
137,10,0,52,9
138,66,0,54,0
139,63,0,4,2
140,70,0,4,0
141,81,0,12,0
143,20,0,32,8
144,44,0,70,2
145,25,0,37,0
146,94,0,70,1
147,30,0,17,1
