time,票据推销,色情欺诈,卡贷诱骗,商务广告
133,43,0,0,0
135,20,0,0,0
136,18,0,0,0
137,25,0,0,0
138,24,0,0,0
139,41,0,0,0
140,38,0,0,0
141,18,0,0,0
142,44,0,0,0
145,52,0,0,0
146,11,0,0,0
147,31,0,0,0
148,14,0,0,0
149,21,0,0,0
150,75,0,0,0
151,41,0,0,0
154,14,0,0,0
155,14,0,0,0
158,53,0,0,0
159,46,0,0,0
160,43,0,0,0
162,26,0,0,0
164,40,0,0,0
165,115,0,0,0
166,118,0,0,0
167,180,0,0,0
168,137,0,0,0
169,125,0,0,0
170,113,0,0,0
171,37,0,0,2
172,50,0,0,0
176,46,0,0,0
177,38,0,0,0
178,219,0,4,0
179,76,0,0,0
180,82,0,3,0
181,144,0,0,0
182,85,0,0,0
183,187,0,3,0
184,95,0,0,0
185,56,0,0,0
186,61,0,0,0
187,20,0,0,0
191,25,0,0,0
194,55,0,0,0
195,18,0,0,0
