time,票据推销,色情欺诈,卡贷诱骗,商务广告
156,23,0,28,0
159,14,0,11,0
160,12,0,32,1
163,4,0,22,0
164,5,0,29,0
166,24,0,78,0
167,17,0,39,1
168,42,0,46,0
169,10,0,87,1
171,36,0,58,1
172,18,2,81,1
173,9,8,62,0
174,9,8,66,2
175,45,0,74,0
176,18,9,54,0
177,24,0,40,0
179,25,5,74,0
180,7,0,40,0
181,5,9,56,0
183,28,0,97,0
184,22,0,112,7
185,17,0,73,10
186,17,0,124,0
187,17,0,129,0
188,20,0,72,0
190,16,0,67,0
192,22,0,18,25
193,10,0,43,0
195,14,0,47,0
196,11,0,35,0
197,62,0,72,1
198,33,0,82,0
200,41,0,70,1
201,47,0,45,2
202,34,0,65,0
203,24,0,48,0
204,39,0,48,0
205,53,0,64,16
206,57,0,61,0
207,62,0,41,0
208,72,0,57,2
210,46,0,98,4
211,96,0,87,27
212,61,0,29,0
213,13,0,49,0
214,50,0,93,0
215,101,0,62,1
216,78,0,63,1
217,93,0,51,0
218,70,0,90,0
219,77,0,116,0
220,64,0,58,0
221,50,8,42,0
222,30,5,107,0
223,50,11,59,0
224,41,0,124,0
225,21,24,96,1
226,19,22,121,0
227,37,4,149,0
228,28,59,140,0
229,50,170,49,2
230,47,148,104,1
231,56,25,66,0
232,55,85,40,0
233,44,174,55,1
234,55,106,47,0
235,60,64,49,0
236,32,143,66,0
237,12,47,26,0
239,11,165,4,0
240,10,143,0,0
241,20,144,0,0
242,31,93,1,0
243,42,113,0,0
244,43,80,4,0
245,62,165,0,0
246,25,162,0,0
247,36,183,1,0
248,26,156,0,0
249,18,114,0,0
250,42,41,4,0
251,14,58,0,0
252,8,127,0,0
253,5,272,0,0
254,2,186,15,0
255,2,110,0,0
256,13,197,0,0
257,28,90,0,0
258,19,63,0,0
259,14,68,1,0
260,0,59,2,0
261,17,83,0,0
262,5,105,0,0
263,0,58,0,0
264,8,72,0,0
265,0,120,1,0
266,10,75,0,0
267,0,111,0,0
268,0,149,0,0
269,19,278,0,0
270,13,50,0,0
271,0,231,0,0
272,0,121,0,0
273,0,131,0,0
274,0,63,0,0
275,0,60,0,0
276,0,11,0,0
277,0,73,0,0
278,0,65,0,0
280,0,154,0,0
281,0,61,0,0
283,0,51,0,0
284,0,58,0,0
285,0,43,0,0
286,0,103,0,0
287,0,72,0,0
