time,票据推销,色情欺诈,卡贷诱骗,商务广告
76,22,0,0,0
77,36,0,0,0
78,8,0,0,0
79,25,0,0,0
80,31,0,0,0
81,27,0,0,0
82,18,0,0,0
83,30,0,0,0
84,32,0,0,0
85,25,0,0,0
86,42,0,0,0
87,51,0,0,0
88,44,0,0,0
89,38,0,0,0
90,16,0,0,0
92,16,0,1,0
93,19,0,0,0
95,27,0,0,0
97,37,0,0,0
98,62,0,0,0
99,105,0,0,0
100,52,0,0,0
101,27,0,0,0
102,26,0,0,0
104,49,0,0,0
105,15,0,0,0
106,28,0,3,0
107,7,0,2,0
108,11,0,0,0
110,21,0,0,0
111,35,0,33,0
113,28,0,35,0
114,22,0,63,0
115,7,0,41,0
116,27,0,26,0
117,13,0,17,0
118,11,0,23,1
119,25,0,81,0
120,16,0,97,1
121,11,0,74,0
