time,票据推销,色情欺诈,卡贷诱骗,商务广告
77,33,0,0,0
79,39,0,0,0
80,74,0,0,0
82,20,0,0,0
83,54,0,0,0
84,53,0,0,0
85,81,0,0,0
86,49,0,0,0
87,55,0,0,0
88,106,0,5,0
89,82,0,0,0
90,107,0,10,0
91,79,0,3,0
93,132,0,5,0
94,143,0,2,0
95,158,0,4,0
96,159,0,5,0
97,115,0,0,3
98,137,0,0,0
99,80,0,0,0
100,153,0,0,0
101,171,0,0,0
102,119,0,0,0
103,197,0,0,0
104,150,0,0,0
105,152,0,0,1
106,204,0,0,0
107,112,0,0,0
108,119,0,0,0
109,212,0,0,2
111,158,0,18,8
115,90,0,64,0
116,139,0,45,0
117,129,0,16,0
118,195,0,59,0
119,201,0,19,0
120,111,0,72,0
121,206,0,17,0
122,196,0,45,3
123,155,0,16,0
124,253,0,18,0
125,191,0,97,4
126,181,0,79,5
127,152,0,44,0
128,112,0,79,0
129,129,0,1,0
131,51,0,122,5
132,34,0,135,0
133,40,0,114,0
134,43,0,82,0
136,149,0,151,0
137,84,0,84,0
138,65,0,71,0
139,94,0,271,8
140,78,0,181,0
141,91,0,72,0
142,50,0,135,0
143,10,0,261,0
144,62,0,135,0
145,18,0,152,2
146,37,0,134,7
148,16,0,103,0
150,21,0,64,1
151,54,0,33,0
154,79,0,89,0
155,26,0,84,0
158,84,0,49,0
159,67,0,51,0
161,54,0,50,1
164,54,0,19,3
167,73,0,54,1
168,78,0,24,0
169,70,0,23,0
170,39,0,7,0
171,30,0,103,0
172,46,0,32,0
174,46,0,94,0
175,21,0,38,0
176,28,0,88,1
177,14,0,140,2
178,27,0,66,0
179,27,0,61,0
