time,票据推销,色情欺诈,卡贷诱骗,商务广告
129,65,0,5,0
130,111,0,17,0
131,97,0,35,0
133,52,0,57,0
134,74,0,102,0
135,54,0,123,1
136,55,0,80,0
137,54,0,141,0
138,81,0,146,0
139,62,0,103,1
140,88,0,177,0
141,122,0,225,0
142,72,0,118,0
143,57,0,60,0
145,83,0,146,0
146,29,0,120,0
148,43,0,104,6
149,49,0,145,0
152,43,0,85,0
153,45,0,124,0
156,35,0,65,0
157,69,0,13,0
159,94,0,10,0
161,49,0,38,0
162,27,0,64,0
163,15,0,78,0
164,8,0,80,0
165,0,0,108,0
168,12,0,100,0
170,9,0,136,0
171,17,0,166,0
172,46,0,135,0
173,22,0,155,0
174,16,0,147,5
175,27,0,148,0
176,51,0,117,0
180,1,0,70,0
181,5,0,61,0
183,30,0,64,0
184,33,0,51,0
