time,票据推销,色情欺诈,卡贷诱骗,商务广告
107,26,0,48,0
108,14,0,51,0
109,13,0,17,0
110,38,0,0,0
112,32,0,3,0
113,42,0,5,0
115,16,0,6,14
117,25,0,1,0
118,54,0,26,1
119,89,0,0,1
120,49,0,25,6
122,72,0,78,0
123,67,0,37,0
124,73,0,15,0
125,61,0,41,0
128,67,0,70,3
131,28,0,96,1
132,44,0,94,0
135,101,0,49,0
136,88,0,83,0
137,93,0,98,0
138,89,0,81,0
139,73,0,34,2
140,122,0,68,0
141,167,0,74,1
142,91,0,75,0
143,79,0,89,2
144,24,0,38,2
146,20,0,97,1
148,29,0,99,0
149,70,0,80,3
150,30,0,76,4
151,37,0,58,8
152,70,0,101,11
153,32,0,63,11
154,17,0,43,0
157,60,0,25,2
158,37,0,21,2
159,32,0,28,6
161,26,0,28,2
