time,票据推销,色情欺诈,卡贷诱骗,商务广告
188,9,0,14,0
189,4,0,19,5
190,16,0,86,0
191,18,0,153,10
192,9,0,114,17
193,1,0,143,14
194,10,0,80,0
196,4,0,62,0
197,6,0,117,0
198,10,0,114,0
199,25,0,67,2
203,5,0,74,0
205,12,0,153,0
206,26,0,158,0
207,15,0,83,0
208,61,0,71,1
209,33,0,47,5
212,43,0,101,0
214,33,10,54,0
215,20,0,74,0
216,11,0,130,4
217,22,0,139,0
218,21,0,86,0
219,8,0,112,0
221,9,0,128,0
222,47,0,126,0
224,123,0,61,12
225,92,53,109,17
226,147,89,83,56
227,140,156,84,43
228,125,94,43,36
229,147,61,70,30
230,198,77,37,25
231,110,129,0,5
232,175,85,10,17
233,116,88,43,18
234,61,81,103,7
235,126,35,31,0
236,47,116,32,25
237,83,149,73,0
238,138,104,10,0
239,31,89,0,0
240,47,135,2,1
241,47,114,0,0
242,32,152,0,1
243,57,125,0,0
244,35,139,0,0
245,81,108,1,0
246,48,56,0,0
247,40,16,0,0
248,67,75,0,4
250,25,180,0,0
251,36,46,1,0
252,0,41,0,1
253,5,104,0,0
254,9,30,0,0
255,8,44,0,0
256,0,35,0,0
257,10,77,2,0
258,0,35,0,0
259,4,24,0,0
260,0,108,0,0
261,0,57,0,0
262,13,37,0,0
263,9,129,0,0
264,0,24,0,0
266,5,30,0,0
267,7,105,0,0
268,7,59,0,0
269,5,26,0,0
270,0,47,0,0
271,0,123,0,0
272,0,38,0,0
273,0,82,0,0
274,0,12,10,0
275,0,51,1,0
276,0,113,0,0
277,0,20,0,0
278,0,51,0,0
279,0,71,0,0
280,0,38,0,0
281,0,64,0,0
282,0,66,0,0
283,0,68,0,0
284,0,35,0,0
285,0,16,0,0
286,0,26,0,0
287,0,13,0,0
