time,票据推销,色情欺诈,卡贷诱骗,商务广告
196,5,0,29,0
197,13,0,8,0
200,5,0,40,0
203,4,0,43,0
204,8,0,71,0
206,2,0,40,0
207,4,0,31,5
209,0,0,59,4
210,0,0,82,12
213,12,0,127,3
215,13,0,73,4
217,7,0,35,0
221,101,0,41,0
222,79,0,33,0
223,84,0,79,0
224,86,0,31,0
225,70,0,83,0
226,129,0,11,0
227,97,0,14,0
228,89,0,2,0
229,72,0,0,1
230,53,0,0,6
233,20,5,4,0
234,29,35,0,0
235,37,0,1,0
236,42,1,0,0
237,13,28,5,0
239,46,18,0,0
241,24,4,0,1
242,29,7,1,0
243,13,10,0,2
244,0,25,0,0
245,5,14,0,0
