time,票据推销,色情欺诈,卡贷诱骗,商务广告
102,4,0,31,0
103,3,0,67,0
105,5,0,32,0
106,0,0,21,0
107,5,0,23,0
108,31,0,0,0
111,23,0,1,3
112,14,0,0,3
113,37,0,0,0
114,34,0,0,0
115,62,0,0,0
116,46,0,0,0
117,61,0,0,0
118,66,0,0,0
119,45,0,0,0
120,91,0,7,1
121,29,0,111,1
122,51,0,102,2
123,93,0,76,8
124,126,0,65,0
125,134,0,46,0
126,110,0,49,18
128,129,0,49,1
129,84,0,47,5
130,84,0,151,0
131,40,0,77,0
132,42,0,94,23
133,65,0,194,8
134,50,0,176,11
135,37,0,136,5
136,65,0,29,0
137,45,0,47,10
138,5,0,62,4
139,2,0,72,4
140,0,0,63,0
142,10,0,62,3
143,2,0,79,13
144,10,0,81,5
145,28,0,60,10
149,11,0,71,0
150,14,0,62,0
151,6,0,103,0
