time,票据推销,色情欺诈,卡贷诱骗,商务广告
81,27,0,0,0
82,114,0,0,0
83,27,0,0,0
85,170,0,6,0
86,77,0,0,0
87,141,0,3,0
88,162,0,13,0
89,135,0,3,0
90,87,0,0,0
92,122,0,9,0
93,146,0,30,0
94,93,0,24,0
95,163,0,9,0
96,141,0,9,0
97,237,0,0,0
98,219,0,0,0
99,177,0,18,0
100,178,0,39,0
101,140,0,5,0
102,168,0,15,0
103,188,0,14,0
104,255,0,3,0
105,254,0,0,6
106,245,0,9,6
107,236,0,0,0
108,200,0,12,3
109,447,0,12,0
110,264,0,42,3
111,263,0,0,7
115,201,0,5,0
119,235,0,93,3
120,316,0,238,0
121,405,0,174,6
123,314,0,312,0
124,228,0,367,3
126,123,0,403,0
127,73,0,272,3
128,201,0,351,7
129,98,0,189,0
130,185,0,344,0
131,240,0,276,0
132,402,0,3,0
135,120,0,79,0
137,238,0,9,9
141,324,0,203,0
142,389,0,167,0
143,416,0,62,0
144,503,0,138,3
145,432,0,255,0
147,330,0,69,3
148,380,0,0,1
