time,票据推销,色情欺诈,卡贷诱骗,商务广告
206,0,0,0,48
207,0,0,0,48
210,84,0,0,9
212,168,0,0,0
215,225,0,0,0
216,465,0,0,0
217,333,0,0,0
218,156,0,0,0
219,501,0,0,0
220,243,0,0,0
221,108,0,0,0
222,312,0,24,0
223,960,0,0,0
224,1242,0,0,0
225,1569,0,0,0
226,612,0,0,0
227,168,48,0,0
228,546,12,0,0
229,1209,0,0,60
231,1485,0,0,0
232,759,0,0,0
233,873,0,0,0
234,504,0,0,0
235,285,0,0,0
236,147,0,0,0
237,1569,0,0,0
238,564,0,0,0
239,870,0,0,0
240,684,0,0,0
241,420,0,0,0
242,1047,0,0,0
243,888,0,0,0
244,534,0,0,0
247,732,180,36,0
248,720,132,24,0
249,288,60,24,0
250,228,0,9,0
251,840,216,0,0
252,360,144,12,0
253,1152,0,0,0
254,1359,0,12,0
255,1539,165,0,0
256,864,0,0,0
257,36,0,12,0
258,168,0,0,0
259,168,186,0,0
260,120,48,9,0
261,429,36,0,0
262,276,120,0,0
263,75,72,0,0
264,0,309,0,0
265,108,240,24,0
266,0,264,0,0
269,0,144,0,0
270,0,132,0,0
273,0,24,24,0
274,48,120,24,0
276,0,243,0,0
277,0,288,0,0
279,0,60,0,0
282,0,45,33,0
283,0,60,0,0
284,0,120,0,0
