time,票据推销,色情欺诈,卡贷诱骗,商务广告
114,120,0,0,0
115,48,0,0,0
116,192,0,0,24
117,348,0,0,0
118,384,0,0,0
119,144,0,0,0
120,300,0,0,0
123,192,0,0,0
124,108,0,0,0
125,228,0,0,0
126,108,0,0,0
129,315,0,0,0
130,264,0,0,0
131,267,0,0,0
132,243,0,0,0
134,228,0,0,0
138,141,0,0,0
139,132,0,579,189
142,96,0,357,0
143,0,0,852,189
146,336,0,129,0
147,609,0,0,0
149,228,0,0,0
152,441,0,588,0
153,336,0,0,0
154,264,0,528,0
157,12,0,252,0
161,144,0,903,0
162,0,0,1536,9
163,0,0,948,0
164,24,0,2010,27
165,36,0,468,0
168,45,0,384,0
169,36,0,882,48
170,24,0,606,24
171,228,0,336,48
172,168,0,855,9
174,60,0,765,45
177,45,0,597,0
178,96,0,954,0
179,0,0,177,0
182,0,0,504,12
184,0,0,642,24
185,36,0,360,0
186,0,0,936,9
187,0,0,456,0
190,0,0,1272,12
191,54,0,1077,0
192,0,0,936,12
193,240,0,810,0
194,12,0,426,0
195,234,0,1917,12
196,27,0,1281,24
197,231,0,525,12
198,426,0,549,12
199,300,0,1017,24
200,273,0,336,12
201,72,0,81,36
202,384,0,24,0
203,312,0,0,0
204,144,0,222,0
205,165,0,240,12
206,288,0,96,0
207,189,0,60,24
208,240,0,144,0
209,735,0,252,0
210,384,0,216,0
211,396,0,96,0
212,204,0,420,0
213,465,0,594,48
215,216,0,180,168
217,216,0,189,48
218,192,0,582,60
219,105,0,1044,165
220,213,0,987,60
221,306,0,774,0
222,384,60,402,48
226,906,180,552,0
227,528,264,378,0
228,645,255,444,0
230,486,360,276,0
234,309,360,12,96
235,372,558,0,144
236,204,288,0,0
