time,票据推销,色情欺诈,卡贷诱骗,商务广告
115,36,0,0,0
116,84,0,0,0
118,180,0,0,0
119,108,0,0,0
121,180,0,0,0
122,228,0,0,0
123,96,0,0,0
124,252,0,0,0
125,84,0,0,0
128,300,0,0,0
130,168,0,0,0
132,195,0,0,132
136,60,0,0,153
137,180,0,0,36
139,84,0,0,0
141,120,0,45,0
143,135,0,180,24
144,252,0,198,0
146,339,0,180,12
147,180,0,21,12
148,84,0,108,12
149,96,0,228,132
151,180,0,369,12
152,180,0,516,24
153,237,0,12,0
154,108,0,327,0
155,0,0,597,0
156,0,0,207,0
157,12,0,303,24
158,72,0,870,0
159,9,0,720,0
160,0,0,522,0
161,120,0,285,12
162,0,0,360,0
163,30,0,483,0
164,0,0,420,12
166,63,0,240,24
169,0,0,348,0
170,0,0,492,0
171,0,0,339,0
172,0,0,480,0
173,0,0,783,0
174,0,0,291,0
175,0,0,621,0
176,0,0,546,0
177,132,0,108,0
179,0,0,168,0
180,0,0,312,0
181,0,0,444,0
183,0,0,420,60
184,0,0,216,12
185,0,0,108,0
186,0,0,408,0
188,36,0,1068,24
189,60,0,696,12
190,0,0,516,60
191,0,0,597,0
