time,票据推销,色情欺诈,卡贷诱骗,商务广告
182,0,0,27,0
186,0,0,19,0
187,0,0,16,0
191,19,0,5,0
192,13,0,25,2
193,18,0,36,0
194,5,0,44,0
198,1,0,41,0
199,6,0,43,0
200,16,0,64,0
201,5,0,27,0
202,12,0,66,0
204,9,0,89,0
205,20,0,80,0
206,33,0,28,1
207,31,0,31,0
208,9,0,41,0
209,62,0,12,0
210,38,0,67,0
211,70,0,28,0
212,50,0,21,0
213,80,0,26,0
214,94,0,0,0
215,103,0,25,0
216,44,0,31,0
217,80,3,13,2
218,64,0,26,0
219,66,0,26,9
220,103,10,9,2
221,82,9,13,9
222,65,23,32,4
223,96,32,5,9
224,65,54,1,4
225,22,69,0,0
226,37,23,0,0
227,45,86,0,4
228,74,91,0,0
229,32,42,0,0
230,41,141,4,0
231,50,92,5,0
232,41,48,0,1
233,49,46,0,4
234,88,67,3,1
235,23,86,0,0
236,52,117,0,0
237,55,95,1,0
238,31,110,0,3
239,10,109,0,0
240,22,116,0,0
241,13,48,0,1
244,9,20,0,0
246,6,72,0,0
249,3,51,0,0
250,0,37,0,0
252,2,81,0,0
253,0,171,0,0
255,0,35,0,0
257,7,44,0,0
259,0,23,0,0
260,8,22,0,0
261,14,18,0,0
265,0,51,0,0
266,0,107,0,0
267,0,47,0,0
268,0,93,0,0
269,0,56,0,0
270,0,40,0,0
272,0,12,0,0
273,0,5,0,0
275,0,16,0,0
276,0,92,0,0
277,0,37,0,0
278,0,12,0,0
279,0,100,0,0
280,0,37,0,0
281,0,23,0,0
282,0,24,0,0
283,0,45,0,0
284,0,76,0,0
285,0,85,0,0
286,0,58,0,0
287,0,59,0,0
