time,票据推销,色情欺诈,卡贷诱骗,商务广告
184,0,0,58,0
188,0,0,60,0
189,0,0,31,0
190,0,0,24,8
192,4,0,22,0
196,19,0,49,0
200,76,0,53,0
201,86,0,23,0
202,70,0,20,3
203,140,0,47,3
204,134,0,45,9
205,83,0,48,21
206,114,0,20,6
207,100,0,75,0
208,155,0,25,13
209,130,5,0,0
212,190,0,15,1
213,154,0,0,0
214,160,0,0,0
215,120,0,0,0
216,167,0,0,1
217,132,0,0,0
218,147,0,2,0
219,192,0,0,0
220,238,0,2,19
221,172,0,2,0
223,147,4,0,8
226,114,29,0,0
227,154,0,8,0
229,154,137,24,0
230,117,105,0,0
231,195,75,8,0
232,131,51,1,4
233,90,33,0,0
234,78,69,6,0
235,36,110,0,0
237,114,83,0,0
238,165,93,0,0
239,68,110,9,0
240,74,118,4,0
241,59,159,0,0
242,56,242,0,0
243,62,188,0,0
244,88,170,0,0
245,127,227,0,0
246,113,76,0,0
247,18,116,0,0
248,50,69,0,0
249,34,21,0,0
251,15,98,0,0
255,17,67,0,0
256,34,73,0,0
258,1,53,0,0
259,17,62,0,0
260,5,96,0,2
261,0,64,0,2
262,0,64,0,2
263,0,81,0,3
264,0,30,0,4
265,0,128,0,1
266,0,67,0,2
267,0,52,0,0
268,4,30,0,3
269,0,113,0,8
270,8,55,0,0
271,0,39,0,0
