time,票据推销,色情欺诈,卡贷诱骗,商务广告
64,20,0,0,0
65,15,0,0,0
66,10,0,0,0
67,5,0,0,0
69,9,0,0,0
70,4,0,0,0
71,4,0,0,0
72,9,0,0,0
73,11,0,0,0
74,15,0,0,0
75,14,0,0,0
76,23,0,0,0
77,11,0,0,0
78,23,0,0,0
80,19,0,0,0
81,29,0,0,0
82,39,0,0,0
83,44,0,0,0
87,123,0,3,0
88,114,0,19,0
90,68,0,5,0
92,116,0,0,0
94,161,0,0,1
95,163,0,0,0
96,140,0,4,0
97,129,0,0,0
98,153,0,0,0
99,116,0,14,0
100,143,0,0,0
103,146,0,0,0
104,113,6,1,0
105,189,0,0,0
106,178,0,0,0
107,120,0,0,0
108,111,0,0,2
109,112,0,0,0
110,109,0,0,0
111,119,0,0,3
112,118,0,0,0
113,101,0,0,0
114,184,0,0,0
115,156,0,0,0
116,142,0,0,0
117,179,0,21,0
118,197,0,28,0
119,125,0,13,0
120,162,0,39,0
121,116,0,22,0
122,187,0,29,0
123,138,0,50,0
124,149,0,15,0
125,108,0,68,0
126,93,0,35,0
127,101,0,7,0
128,106,0,0,1
129,94,0,4,1
130,137,0,17,11
131,50,0,54,9
132,69,0,78,0
133,113,0,103,11
134,76,0,70,4
135,100,0,48,7
136,52,0,65,11
137,5,0,56,0
138,31,0,43,4
139,77,0,23,5
140,45,0,24,1
141,24,0,26,5
143,47,0,34,1
144,36,0,55,4
145,29,0,63,1
146,13,0,44,0
147,27,0,40,0
148,14,0,14,0
149,9,0,27,0
150,44,0,4,1
151,43,0,38,0
152,51,0,23,1
153,13,0,40,0
154,52,0,30,1
155,48,0,43,5
156,52,0,82,0
157,58,0,105,0
158,51,0,38,3
159,18,0,51,0
160,19,0,82,0
162,29,0,26,0
163,66,0,22,0
164,45,0,18,0
165,57,0,1,2
166,54,0,0,0
167,42,0,0,0
168,58,0,0,5
170,38,0,1,0
171,27,0,0,5
172,33,0,0,4
174,54,0,0,0
175,53,0,1,0
176,97,0,0,4
177,68,0,0,2
178,51,0,2,9
179,45,0,0,0
180,31,0,0,20
181,28,0,7,1
182,20,0,0,0
183,10,0,0,0
