time,票据推销,色情欺诈,卡贷诱骗,商务广告
217,38,0,0,0
219,21,0,0,0
220,72,0,29,0
221,54,0,11,0
222,123,0,76,0
223,44,0,13,0
224,99,0,10,0
226,43,0,0,0
227,52,0,0,0
228,50,0,0,5
229,48,0,0,5
232,31,0,0,0
233,44,0,0,0
234,23,0,0,0
235,58,0,0,5
236,56,0,0,9
237,52,6,0,0
238,62,5,0,0
239,20,0,0,0
243,16,115,0,0
244,8,104,0,0
245,23,60,0,0
246,2,37,0,0
247,5,26,0,0
248,1,66,0,0
249,22,13,0,0
250,6,106,0,0
251,2,46,0,0
252,4,146,0,0
253,9,91,0,0
254,0,129,0,0
255,0,35,0,0
256,0,31,0,0
257,0,67,0,0
258,0,25,0,0
259,0,56,0,0
260,0,11,0,0
261,0,26,0,0
262,0,28,0,0
263,0,10,0,0
265,0,23,0,0
266,0,29,0,0
269,0,21,0,0
271,0,17,0,0
272,2,75,0,0
273,0,214,0,1
274,0,81,0,0
275,0,190,10,0
276,0,97,0,0
277,0,145,0,0
278,0,129,0,0
279,0,81,0,0
280,0,60,0,0
281,0,120,0,0
282,0,64,0,0
283,0,58,0,0
284,0,27,0,0
285,0,56,0,0
286,0,46,0,0
287,0,43,0,0
