time,票据推销,色情欺诈,卡贷诱骗,商务广告
80,30,0,0,0
81,70,0,0,0
82,80,0,0,0
83,126,0,0,0
84,56,0,0,0
85,48,0,0,0
86,70,0,0,2
87,88,0,0,4
88,128,0,0,0
89,162,0,0,0
90,128,0,6,0
91,196,0,6,4
92,146,0,0,0
93,134,0,10,6
94,138,0,8,10
95,198,0,8,0
96,56,0,0,2
97,156,0,0,0
98,110,0,0,0
100,146,0,0,0
101,52,0,0,0
102,118,0,0,0
103,158,0,0,0
104,164,0,0,10
105,52,0,0,0
106,82,0,0,0
107,190,0,0,0
108,138,0,0,0
109,284,0,0,0
110,180,0,0,0
111,136,0,0,0
112,62,0,132,0
113,236,0,12,0
114,200,0,82,0
118,174,0,34,0
119,138,0,56,0
120,118,0,134,0
122,88,0,264,0
123,84,0,106,0
124,50,0,176,0
125,64,0,212,0
126,154,0,214,4
127,114,0,86,0
128,200,0,96,2
129,100,0,300,0
130,124,0,228,0
131,140,0,218,0
132,116,0,184,2
133,54,0,166,0
134,64,0,154,2
135,70,0,202,2
136,126,0,358,0
137,74,0,396,0
138,80,0,248,0
139,68,0,258,0
140,76,0,178,0
141,48,0,348,0
142,72,0,444,0
143,124,0,334,0
144,46,0,412,12
145,60,0,310,2
146,88,0,230,0
147,90,0,330,0
148,80,0,188,0
149,80,0,326,4
150,64,0,132,0
152,18,0,24,0
155,10,0,60,2
156,26,0,94,28
157,26,0,116,10
158,24,0,534,0
159,68,0,524,14
160,44,0,470,24
161,116,0,478,0
162,102,0,212,2
163,84,0,324,10
164,108,0,232,8
166,70,0,168,24
167,76,0,314,2
168,56,0,306,2
171,40,0,238,0
174,8,0,238,2
175,42,0,284,0
176,48,0,356,4
177,80,0,206,6
178,18,0,180,2
180,26,0,98,0
181,128,0,36,2
185,154,0,2,0
187,90,0,80,10
188,142,0,94,24
189,150,0,128,6
190,176,0,172,0
193,278,0,314,4
195,276,0,186,8
196,288,0,116,8
197,234,0,76,0
200,40,0,48,0
201,40,0,120,0
202,48,0,134,0
204,104,0,46,0
207,154,0,110,0
208,226,0,44,0
209,140,0,58,0
211,124,0,44,0
214,242,0,102,16
215,196,0,54,10
216,118,0,130,90
217,36,0,204,36
218,186,0,228,68
219,142,0,328,54
220,122,0,208,4
221,164,0,146,54
222,164,16,254,34
223,138,10,190,0
224,82,34,194,6
225,66,138,102,0
226,176,292,52,30
227,72,384,114,0
228,58,318,72,0
229,120,244,2,0
230,258,372,18,0
231,166,274,166,0
232,94,238,32,0
233,126,102,128,0
234,118,96,32,0
235,72,112,102,0
236,16,32,142,10
237,16,130,54,0
238,8,182,104,0
239,4,86,8,0
240,32,216,16,8
241,14,92,0,0
242,140,216,2,0
243,240,228,20,0
244,16,264,10,0
245,130,86,4,0
246,50,154,10,0
247,14,92,16,0
248,14,200,20,0
249,0,272,2,0
250,66,376,0,0
251,26,290,0,0
252,22,290,2,0
253,24,186,0,0
257,34,124,2,0
258,10,62,0,18
260,0,288,34,0
261,32,294,0,0
262,8,124,4,0
263,40,138,0,0
264,0,88,4,0
265,14,192,20,0
266,0,248,32,0
267,0,110,2,0
268,0,112,38,0
269,12,110,0,0
270,0,250,4,0
271,0,82,0,0
272,0,54,8,0
273,0,94,0,0
274,0,40,10,0
275,0,136,0,0
276,0,74,0,0
277,0,48,0,0
278,0,116,0,0
279,0,70,0,0
280,0,84,0,0
281,0,72,0,0
282,0,226,4,0
283,0,90,20,0
284,0,68,0,0
285,0,68,0,0
286,0,96,0,0
287,0,68,0,0
