time,票据推销,色情欺诈,卡贷诱骗,商务广告
100,47,0,0,0
101,34,0,1,0
102,20,0,1,0
103,14,0,0,0
104,26,0,25,0
105,22,0,26,2
106,21,0,9,4
107,1,0,9,0
108,4,0,50,0
110,28,0,4,1
112,12,0,1,0
115,31,0,0,0
116,58,0,0,0
117,33,0,36,0
118,43,0,37,0
119,84,0,18,0
120,29,0,33,0
121,46,0,62,0
122,22,0,53,0
124,5,0,94,0
126,6,0,61,0
127,4,0,132,5
128,1,0,37,5
129,5,0,88,4
130,1,0,108,0
132,7,0,38,0
133,0,0,47,0
134,7,0,55,0
135,3,0,42,0
136,0,0,58,0
138,0,0,129,1
139,0,0,75,1
140,0,0,57,1
141,0,0,117,0
142,0,0,185,0
143,5,0,147,0
144,6,0,108,0
145,0,0,86,0
146,4,0,165,0
147,12,0,74,0
148,0,0,98,0
149,9,0,63,0
150,7,0,54,12
151,9,0,56,0
152,13,0,89,0
153,22,0,92,1
154,14,0,68,0
155,4,0,113,0
156,0,0,139,0
157,4,0,113,0
158,9,0,155,0
159,6,0,110,0
160,0,0,201,0
161,0,0,159,0
162,0,0,71,0
163,0,0,49,1
164,6,0,86,1
165,0,0,142,0
166,0,0,110,0
167,0,0,101,0
168,5,0,68,0
169,5,0,62,0
170,2,0,75,0
171,0,0,67,0
172,0,0,14,0
173,0,0,14,0
174,0,0,24,0
175,0,0,53,0
176,0,0,21,0
177,0,0,20,0
178,0,0,69,0
179,0,0,56,0
180,0,0,144,0
181,0,0,59,0
182,1,0,71,0
183,0,0,126,0
184,1,0,31,0
185,0,0,32,0
186,0,0,124,0
187,0,0,81,0
188,1,0,65,0
189,0,0,115,0
190,0,0,57,0
191,0,0,18,0
192,0,0,49,0
193,0,0,42,0
194,0,0,93,4
195,0,0,27,0
196,0,0,35,0
197,0,0,16,0
198,10,0,60,0
199,1,0,106,0
200,0,0,24,0
201,0,0,22,0
202,0,0,52,0
203,4,0,9,0
204,5,0,33,0
205,0,0,24,0
206,0,0,11,0
208,2,0,56,0
209,0,0,80,0
210,0,0,65,0
212,2,0,125,0
213,3,0,67,0
214,5,0,35,0
215,4,0,38,0
216,7,0,33,0
217,8,0,12,0
218,29,0,8,0
219,8,0,24,0
220,46,0,28,0
221,30,0,26,0
222,38,0,12,0
223,13,0,69,0
224,19,0,88,0
225,2,0,114,2
226,5,0,60,0
227,5,0,66,0
228,32,0,6,2
229,7,0,1,1
230,0,0,15,0
231,10,0,29,5
232,10,0,69,0
233,22,0,86,3
234,30,0,95,3
235,18,0,39,1
236,22,0,41,0
237,36,0,25,0
238,52,0,12,0
239,43,0,0,0
240,12,0,0,0
242,30,0,0,0
243,17,0,0,0
247,32,0,0,0
