key,value,date
票据推销,0,00/03
票据推销,1,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,3,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,4,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,10,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,2,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,50,06/03
票据推销,33,06/08
票据推销,25,06/13
票据推销,46,06/18
票据推销,71,06/23
票据推销,66,06/28
票据推销,29,06/33
票据推销,37,06/38
票据推销,75,06/43
票据推销,78,06/48
票据推销,30,06/53
票据推销,73,06/58
票据推销,62,07/03
票据推销,65,07/08
票据推销,78,07/13
票据推销,66,07/18
票据推销,121,07/23
票据推销,116,07/28
票据推销,218,07/33
票据推销,100,07/38
票据推销,115,07/43
票据推销,138,07/48
票据推销,108,07/53
票据推销,81,07/58
票据推销,70,08/03
票据推销,124,08/08
票据推销,157,08/13
票据推销,106,08/18
票据推销,107,08/23
票据推销,131,08/28
票据推销,147,08/33
票据推销,130,08/38
票据推销,94,08/43
票据推销,98,08/48
票据推销,51,08/53
票据推销,87,08/58
票据推销,77,09/03
票据推销,82,09/08
票据推销,60,09/13
票据推销,88,09/18
票据推销,101,09/23
票据推销,145,09/28
票据推销,128,09/33
票据推销,183,09/38
票据推销,175,09/43
票据推销,147,09/48
票据推销,185,09/53
票据推销,227,09/58
票据推销,125,10/03
票据推销,182,10/08
票据推销,108,10/13
票据推销,131,10/18
票据推销,94,10/23
票据推销,162,10/28
票据推销,138,10/33
票据推销,97,10/38
票据推销,167,10/43
票据推销,92,10/48
票据推销,114,10/53
票据推销,86,10/58
票据推销,150,11/03
票据推销,172,11/08
票据推销,145,11/13
票据推销,136,11/18
票据推销,143,11/23
票据推销,152,11/28
票据推销,117,11/33
票据推销,93,11/38
票据推销,99,11/43
票据推销,114,11/48
票据推销,104,11/53
票据推销,181,11/58
票据推销,138,12/03
票据推销,82,12/08
票据推销,193,12/13
票据推销,89,12/18
票据推销,72,12/23
票据推销,129,12/28
票据推销,70,12/33
票据推销,66,12/38
票据推销,97,12/43
票据推销,73,12/48
票据推销,62,12/53
票据推销,91,12/58
票据推销,86,13/03
票据推销,90,13/08
票据推销,88,13/13
票据推销,72,13/18
票据推销,44,13/23
票据推销,111,13/28
票据推销,64,13/33
票据推销,53,13/38
票据推销,88,13/43
票据推销,42,13/48
票据推销,102,13/53
票据推销,66,13/58
票据推销,47,14/03
票据推销,122,14/08
票据推销,87,14/13
票据推销,89,14/18
票据推销,83,14/23
票据推销,121,14/28
票据推销,85,14/33
票据推销,64,14/38
票据推销,70,14/43
票据推销,90,14/48
票据推销,14,14/53
票据推销,73,14/58
票据推销,62,15/03
票据推销,22,15/08
票据推销,33,15/13
票据推销,56,15/18
票据推销,53,15/23
票据推销,47,15/28
票据推销,61,15/33
票据推销,53,15/38
票据推销,35,15/43
票据推销,52,15/48
票据推销,34,15/53
票据推销,51,15/58
票据推销,72,16/03
票据推销,82,16/08
票据推销,52,16/13
票据推销,54,16/18
票据推销,145,16/23
票据推销,65,16/28
票据推销,79,16/33
票据推销,55,16/38
票据推销,86,16/43
票据推销,122,16/48
票据推销,116,16/53
票据推销,122,16/58
票据推销,141,17/03
票据推销,119,17/08
票据推销,160,17/13
票据推销,140,17/18
票据推销,155,17/23
票据推销,160,17/28
票据推销,108,17/33
票据推销,150,17/38
票据推销,122,17/43
票据推销,111,17/48
票据推销,214,17/53
票据推销,169,17/58
票据推销,178,18/03
票据推销,181,18/08
票据推销,209,18/13
票据推销,206,18/18
票据推销,161,18/23
票据推销,149,18/28
票据推销,167,18/33
票据推销,129,18/38
票据推销,147,18/43
票据推销,210,18/48
票据推销,166,18/53
票据推销,210,18/58
票据推销,195,19/03
票据推销,174,19/08
票据推销,190,19/13
票据推销,108,19/18
票据推销,157,19/23
票据推销,138,19/28
票据推销,195,19/33
票据推销,68,19/38
票据推销,138,19/43
票据推销,89,19/48
票据推销,98,19/53
票据推销,124,19/58
票据推销,147,20/03
票据推销,79,20/08
票据推销,135,20/13
票据推销,85,20/18
票据推销,88,20/23
票据推销,77,20/28
票据推销,92,20/33
票据推销,84,20/38
票据推销,33,20/43
票据推销,18,20/48
票据推销,58,20/53
票据推销,58,20/58
票据推销,59,21/03
票据推销,15,21/08
票据推销,24,21/13
