key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,1,06/08
票据推销,16,06/13
票据推销,3,06/18
票据推销,4,06/23
票据推销,0,06/28
票据推销,0,06/33
票据推销,20,06/38
票据推销,32,06/43
票据推销,34,06/48
票据推销,27,06/53
票据推销,21,06/58
票据推销,33,07/03
票据推销,41,07/08
票据推销,87,07/13
票据推销,45,07/18
票据推销,43,07/23
票据推销,45,07/28
票据推销,22,07/33
票据推销,44,07/38
票据推销,26,07/43
票据推销,34,07/48
票据推销,36,07/53
票据推销,50,07/58
票据推销,62,08/03
票据推销,63,08/08
票据推销,110,08/13
票据推销,109,08/18
票据推销,113,08/23
票据推销,71,08/28
票据推销,53,08/33
票据推销,129,08/38
票据推销,101,08/43
票据推销,88,08/48
票据推销,95,08/53
票据推销,106,08/58
票据推销,114,09/03
票据推销,78,09/08
票据推销,122,09/13
票据推销,101,09/18
票据推销,72,09/23
票据推销,94,09/28
票据推销,120,09/33
票据推销,107,09/38
票据推销,101,09/43
票据推销,131,09/48
票据推销,96,09/53
票据推销,160,09/58
票据推销,141,10/03
票据推销,90,10/08
票据推销,109,10/13
票据推销,202,10/18
票据推销,193,10/23
票据推销,233,10/28
票据推销,149,10/33
票据推销,164,10/38
票据推销,201,10/43
票据推销,230,10/48
票据推销,194,10/53
票据推销,175,10/58
票据推销,188,11/03
票据推销,178,11/08
票据推销,145,11/13
票据推销,108,11/18
票据推销,117,11/23
票据推销,106,11/28
票据推销,62,11/33
票据推销,125,11/38
票据推销,119,11/43
票据推销,60,11/48
票据推销,75,11/53
票据推销,74,11/58
票据推销,143,12/03
票据推销,144,12/08
票据推销,225,12/13
票据推销,181,12/18
票据推销,140,12/23
票据推销,84,12/28
票据推销,87,12/33
票据推销,94,12/38
票据推销,110,12/43
票据推销,92,12/48
票据推销,64,12/53
票据推销,102,12/58
票据推销,65,13/03
票据推销,89,13/08
票据推销,62,13/13
票据推销,93,13/18
票据推销,74,13/23
票据推销,109,13/28
票据推销,73,13/33
票据推销,76,13/38
票据推销,75,13/43
票据推销,71,13/48
票据推销,80,13/53
票据推销,69,13/58
票据推销,72,14/03
票据推销,100,14/08
票据推销,99,14/13
票据推销,99,14/18
票据推销,71,14/23
票据推销,65,14/28
票据推销,123,14/33
票据推销,188,14/38
票据推销,136,14/43
票据推销,127,14/48
票据推销,112,14/53
票据推销,92,14/58
票据推销,76,15/03
票据推销,100,15/08
票据推销,141,15/13
票据推销,155,15/18
票据推销,156,15/23
票据推销,121,15/28
票据推销,92,15/33
票据推销,156,15/38
票据推销,209,15/43
票据推销,81,15/48
票据推销,76,15/53
票据推销,96,15/58
票据推销,83,16/03
票据推销,46,16/08
票据推销,78,16/13
票据推销,118,16/18
票据推销,77,16/23
票据推销,111,16/28
票据推销,109,16/33
票据推销,118,16/38
票据推销,122,16/43
票据推销,80,16/48
票据推销,153,16/53
票据推销,121,16/58
票据推销,152,17/03
票据推销,159,17/08
票据推销,147,17/13
票据推销,103,17/18
票据推销,176,17/23
票据推销,131,17/28
票据推销,140,17/33
票据推销,230,17/38
票据推销,164,17/43
票据推销,255,17/48
票据推销,201,17/53
票据推销,215,17/58
票据推销,253,18/03
票据推销,242,18/08
票据推销,168,18/13
票据推销,335,18/18
票据推销,235,18/23
票据推销,186,18/28
票据推销,183,18/33
票据推销,183,18/38
票据推销,315,18/43
票据推销,243,18/48
票据推销,352,18/53
票据推销,299,18/58
票据推销,306,19/03
票据推销,247,19/08
票据推销,365,19/13
票据推销,296,19/18
票据推销,244,19/23
票据推销,193,19/28
票据推销,146,19/33
票据推销,232,19/38
票据推销,146,19/43
票据推销,162,19/48
票据推销,284,19/53
票据推销,124,19/58
