key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,5,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,4,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,8,06/03
票据推销,0,06/08
票据推销,5,06/13
票据推销,9,06/18
票据推销,27,06/23
票据推销,14,06/28
票据推销,7,06/33
票据推销,9,06/38
票据推销,33,06/43
票据推销,4,06/48
票据推销,29,06/53
票据推销,13,06/58
票据推销,62,07/03
票据推销,49,07/08
票据推销,52,07/13
票据推销,54,07/18
票据推销,74,07/23
票据推销,62,07/28
票据推销,53,07/33
票据推销,65,07/38
票据推销,94,07/43
票据推销,41,07/48
票据推销,58,07/53
票据推销,65,07/58
票据推销,102,08/03
票据推销,83,08/08
票据推销,81,08/13
票据推销,90,08/18
票据推销,116,08/23
票据推销,110,08/28
票据推销,149,08/33
票据推销,141,08/38
票据推销,88,08/43
票据推销,87,08/48
票据推销,129,08/53
票据推销,80,08/58
票据推销,67,09/03
票据推销,46,09/08
票据推销,90,09/13
票据推销,164,09/18
票据推销,144,09/23
票据推销,84,09/28
票据推销,103,09/33
票据推销,90,09/38
票据推销,78,09/43
票据推销,59,09/48
票据推销,60,09/53
票据推销,67,09/58
票据推销,39,10/03
票据推销,50,10/08
票据推销,94,10/13
票据推销,51,10/18
票据推销,96,10/23
票据推销,100,10/28
票据推销,70,10/33
票据推销,59,10/38
票据推销,53,10/43
票据推销,20,10/48
票据推销,63,10/53
票据推销,29,10/58
票据推销,44,11/03
票据推销,38,11/08
票据推销,49,11/13
票据推销,90,11/18
票据推销,36,11/23
票据推销,52,11/28
票据推销,22,11/33
票据推销,27,11/38
票据推销,21,11/43
票据推销,72,11/48
票据推销,55,11/53
票据推销,21,11/58
票据推销,16,12/03
票据推销,19,12/08
票据推销,49,12/13
票据推销,28,12/18
票据推销,33,12/23
票据推销,17,12/28
票据推销,93,12/33
票据推销,93,12/38
票据推销,19,12/43
票据推销,75,12/48
票据推销,16,12/53
票据推销,8,12/58
票据推销,47,13/03
票据推销,63,13/08
票据推销,60,13/13
票据推销,54,13/18
票据推销,85,13/23
票据推销,77,13/28
票据推销,32,13/33
票据推销,3,13/38
票据推销,55,13/43
票据推销,39,13/48
票据推销,45,13/53
票据推销,52,13/58
票据推销,32,14/03
票据推销,16,14/08
票据推销,19,14/13
票据推销,18,14/18
票据推销,34,14/23
票据推销,54,14/28
票据推销,55,14/33
票据推销,34,14/38
票据推销,44,14/43
票据推销,52,14/48
票据推销,32,14/53
票据推销,69,14/58
票据推销,56,15/03
票据推销,69,15/08
票据推销,39,15/13
票据推销,41,15/18
票据推销,41,15/23
票据推销,75,15/28
票据推销,36,15/33
票据推销,18,15/38
票据推销,11,15/43
票据推销,26,15/48
票据推销,34,15/53
票据推销,37,15/58
票据推销,43,16/03
票据推销,62,16/08
票据推销,45,16/13
票据推销,43,16/18
票据推销,102,16/23
票据推销,98,16/28
票据推销,79,16/33
票据推销,122,16/38
票据推销,153,16/43
票据推销,106,16/48
票据推销,137,16/53
票据推销,197,16/58
票据推销,124,17/03
票据推销,143,17/08
票据推销,223,17/13
票据推销,196,17/18
票据推销,167,17/23
票据推销,146,17/28
票据推销,158,17/33
票据推销,130,17/38
票据推销,108,17/43
票据推销,224,17/48
票据推销,150,17/53
票据推销,124,17/58
票据推销,133,18/03
票据推销,110,18/08
票据推销,207,18/13
票据推销,208,18/18
票据推销,197,18/23
票据推销,164,18/28
票据推销,204,18/33
票据推销,228,18/38
票据推销,277,18/43
票据推销,152,18/48
票据推销,157,18/53
票据推销,172,18/58
票据推销,156,19/03
票据推销,128,19/08
票据推销,122,19/13
票据推销,86,19/18
票据推销,172,19/23
票据推销,180,19/28
票据推销,128,19/33
票据推销,106,19/38
票据推销,58,19/43
票据推销,52,19/48
票据推销,110,19/53
票据推销,67,19/58
