key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,5,04/58
票据推销,4,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,0,06/18
票据推销,0,06/23
票据推销,3,06/28
票据推销,4,06/33
票据推销,0,06/38
票据推销,0,06/43
票据推销,0,06/48
票据推销,18,06/53
票据推销,72,06/58
票据推销,39,07/03
票据推销,47,07/08
票据推销,17,07/13
票据推销,15,07/18
票据推销,36,07/23
票据推销,17,07/28
票据推销,7,07/33
票据推销,5,07/38
票据推销,44,07/43
票据推销,17,07/48
票据推销,14,07/53
票据推销,24,07/58
票据推销,36,08/03
票据推销,61,08/08
票据推销,62,08/13
票据推销,97,08/18
票据推销,64,08/23
票据推销,33,08/28
票据推销,95,08/33
票据推销,35,08/38
票据推销,58,08/43
票据推销,47,08/48
票据推销,31,08/53
票据推销,15,08/58
票据推销,23,09/03
票据推销,14,09/08
票据推销,4,09/13
票据推销,5,09/18
票据推销,40,09/23
票据推销,51,09/28
票据推销,73,09/33
票据推销,58,09/38
票据推销,44,09/43
票据推销,18,09/48
票据推销,19,09/53
票据推销,40,09/58
票据推销,73,10/03
票据推销,25,10/08
票据推销,56,10/13
票据推销,54,10/18
票据推销,115,10/23
票据推销,57,10/28
票据推销,73,10/33
票据推销,52,10/38
票据推销,50,10/43
票据推销,57,10/48
票据推销,59,10/53
票据推销,56,10/58
票据推销,49,11/03
票据推销,28,11/08
票据推销,0,11/13
票据推销,46,11/18
票据推销,41,11/23
票据推销,72,11/28
票据推销,46,11/33
票据推销,10,11/38
票据推销,9,11/43
票据推销,30,11/48
票据推销,26,11/53
票据推销,29,11/58
票据推销,20,12/03
票据推销,55,12/08
票据推销,37,12/13
票据推销,18,12/18
票据推销,21,12/23
票据推销,22,12/28
票据推销,18,12/33
票据推销,53,12/38
票据推销,30,12/43
票据推销,9,12/48
票据推销,36,12/53
票据推销,23,12/58
票据推销,13,13/03
票据推销,26,13/08
票据推销,35,13/13
票据推销,43,13/18
票据推销,59,13/23
票据推销,47,13/28
票据推销,54,13/33
票据推销,26,13/38
票据推销,70,13/43
票据推销,20,13/48
票据推销,35,13/53
票据推销,32,13/58
票据推销,34,14/03
票据推销,33,14/08
票据推销,24,14/13
票据推销,66,14/18
票据推销,25,14/23
票据推销,15,14/28
票据推销,36,14/33
票据推销,20,14/38
票据推销,25,14/43
票据推销,26,14/48
票据推销,18,14/53
票据推销,18,14/58
票据推销,23,15/03
票据推销,46,15/08
票据推销,28,15/13
票据推销,20,15/18
票据推销,0,15/23
票据推销,19,15/28
票据推销,4,15/33
票据推销,23,15/38
票据推销,7,15/43
票据推销,16,15/48
票据推销,19,15/53
票据推销,33,15/58
票据推销,10,16/03
票据推销,19,16/08
票据推销,26,16/13
票据推销,8,16/18
票据推销,15,16/23
票据推销,19,16/28
票据推销,12,16/33
票据推销,24,16/38
票据推销,33,16/43
票据推销,29,16/48
票据推销,35,16/53
票据推销,4,16/58
票据推销,14,17/03
票据推销,11,17/08
票据推销,7,17/13
票据推销,28,17/18
票据推销,53,17/23
票据推销,63,17/28
票据推销,20,17/33
票据推销,26,17/38
票据推销,119,17/43
票据推销,80,17/48
票据推销,112,17/53
票据推销,63,17/58
票据推销,56,18/03
票据推销,61,18/08
票据推销,85,18/13
票据推销,72,18/18
票据推销,93,18/23
票据推销,143,18/28
票据推销,72,18/33
票据推销,64,18/38
票据推销,69,18/43
票据推销,18,18/48
票据推销,40,18/53
票据推销,67,18/58
票据推销,55,19/03
票据推销,60,19/08
票据推销,70,19/13
票据推销,94,19/18
票据推销,66,19/23
票据推销,32,19/28
票据推销,35,19/33
票据推销,74,19/38
票据推销,81,19/43
票据推销,135,19/48
票据推销,71,19/53
票据推销,15,19/58
