key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,11,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,3,06/08
票据推销,4,06/13
票据推销,4,06/18
票据推销,9,06/23
票据推销,0,06/28
票据推销,0,06/33
票据推销,20,06/38
票据推销,22,06/43
票据推销,33,06/48
票据推销,30,06/53
票据推销,64,06/58
票据推销,33,07/03
票据推销,121,07/08
票据推销,73,07/13
票据推销,80,07/18
票据推销,77,07/23
票据推销,137,07/28
票据推销,152,07/33
票据推销,117,07/38
票据推销,81,07/43
票据推销,69,07/48
票据推销,133,07/53
票据推销,107,07/58
票据推销,187,08/03
票据推销,94,08/08
票据推销,61,08/13
票据推销,133,08/18
票据推销,108,08/23
票据推销,82,08/28
票据推销,116,08/33
票据推销,66,08/38
票据推销,159,08/43
票据推销,142,08/48
票据推销,211,08/53
票据推销,195,08/58
票据推销,210,09/03
票据推销,215,09/08
票据推销,185,09/13
票据推销,151,09/18
票据推销,130,09/23
票据推销,85,09/28
票据推销,102,09/33
票据推销,197,09/38
票据推销,189,09/43
票据推销,203,09/48
票据推销,193,09/53
票据推销,223,09/58
票据推销,134,10/03
票据推销,77,10/08
票据推销,123,10/13
票据推销,144,10/18
票据推销,182,10/23
票据推销,206,10/28
票据推销,106,10/33
票据推销,169,10/38
票据推销,130,10/43
票据推销,98,10/48
票据推销,132,10/53
票据推销,74,10/58
票据推销,69,11/03
票据推销,91,11/08
票据推销,94,11/13
票据推销,70,11/18
票据推销,65,11/23
票据推销,57,11/28
票据推销,57,11/33
票据推销,71,11/38
票据推销,58,11/43
票据推销,27,11/48
票据推销,18,11/53
票据推销,35,11/58
票据推销,26,12/03
票据推销,39,12/08
票据推销,34,12/13
票据推销,21,12/18
票据推销,12,12/23
票据推销,25,12/28
票据推销,39,12/33
票据推销,24,12/38
票据推销,47,12/43
票据推销,51,12/48
票据推销,26,12/53
票据推销,5,12/58
票据推销,0,13/03
票据推销,11,13/08
票据推销,0,13/13
票据推销,18,13/18
票据推销,5,13/23
票据推销,5,13/28
票据推销,5,13/33
票据推销,9,13/38
票据推销,10,13/43
票据推销,10,13/48
票据推销,5,13/53
票据推销,8,13/58
票据推销,5,14/03
票据推销,15,14/08
票据推销,16,14/13
票据推销,0,14/18
票据推销,3,14/23
票据推销,5,14/28
票据推销,29,14/33
票据推销,44,14/38
票据推销,32,14/43
票据推销,15,14/48
票据推销,17,14/53
票据推销,4,14/58
票据推销,15,15/03
票据推销,15,15/08
票据推销,32,15/13
票据推销,24,15/18
票据推销,22,15/23
票据推销,26,15/28
票据推销,38,15/33
票据推销,24,15/38
票据推销,5,15/43
票据推销,10,15/48
票据推销,3,15/53
票据推销,41,15/58
票据推销,44,16/03
票据推销,26,16/08
票据推销,25,16/13
票据推销,9,16/18
票据推销,40,16/23
票据推销,10,16/28
票据推销,46,16/33
票据推销,10,16/38
票据推销,32,16/43
票据推销,35,16/48
票据推销,44,16/53
票据推销,35,16/58
票据推销,62,17/03
票据推销,83,17/08
票据推销,22,17/13
票据推销,48,17/18
票据推销,57,17/23
票据推销,95,17/28
票据推销,139,17/33
票据推销,121,17/38
票据推销,114,17/43
票据推销,153,17/48
票据推销,94,17/53
票据推销,118,17/58
票据推销,81,18/03
票据推销,152,18/08
票据推销,143,18/13
票据推销,101,18/18
票据推销,62,18/23
票据推销,111,18/28
票据推销,159,18/33
票据推销,174,18/38
票据推销,78,18/43
票据推销,50,18/48
票据推销,39,18/53
票据推销,57,18/58
票据推销,50,19/03
票据推销,43,19/08
票据推销,40,19/13
票据推销,78,19/18
票据推销,89,19/23
票据推销,51,19/28
票据推销,50,19/33
票据推销,55,19/38
票据推销,43,19/43
票据推销,74,19/48
票据推销,46,19/53
票据推销,63,19/58
