key,value,date
票据推销,5,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,4,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,2,06/18
票据推销,0,06/23
票据推销,11,06/28
票据推销,24,06/33
票据推销,15,06/38
票据推销,15,06/43
票据推销,33,06/48
票据推销,30,06/53
票据推销,56,06/58
票据推销,57,07/03
票据推销,85,07/08
票据推销,21,07/13
票据推销,41,07/18
票据推销,32,07/23
票据推销,39,07/28
票据推销,82,07/33
票据推销,53,07/38
票据推销,35,07/43
票据推销,69,07/48
票据推销,37,07/53
票据推销,35,07/58
票据推销,56,08/03
票据推销,24,08/08
票据推销,39,08/13
票据推销,50,08/18
票据推销,37,08/23
票据推销,39,08/28
票据推销,63,08/33
票据推销,19,08/38
票据推销,20,08/43
票据推销,38,08/48
票据推销,28,08/53
票据推销,24,08/58
票据推销,19,09/03
票据推销,21,09/08
票据推销,23,09/13
票据推销,25,09/18
票据推销,39,09/23
票据推销,42,09/28
票据推销,19,09/33
票据推销,21,09/38
票据推销,1,09/43
票据推销,13,09/48
票据推销,38,09/53
票据推销,28,09/58
票据推销,50,10/03
票据推销,15,10/08
票据推销,17,10/13
票据推销,10,10/18
票据推销,26,10/23
票据推销,6,10/28
票据推销,15,10/33
票据推销,16,10/38
票据推销,27,10/43
票据推销,32,10/48
票据推销,37,10/53
票据推销,15,10/58
票据推销,30,11/03
票据推销,23,11/08
票据推销,45,11/13
票据推销,16,11/18
票据推销,16,11/23
票据推销,21,11/28
票据推销,35,11/33
票据推销,35,11/38
票据推销,22,11/43
票据推销,30,11/48
票据推销,51,11/53
票据推销,19,11/58
票据推销,14,12/03
票据推销,28,12/08
票据推销,49,12/13
票据推销,34,12/18
票据推销,40,12/23
票据推销,28,12/28
票据推销,21,12/33
票据推销,50,12/38
票据推销,13,12/43
票据推销,27,12/48
票据推销,40,12/53
票据推销,39,12/58
票据推销,7,13/03
