key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,4,04/08
票据推销,2,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,5,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,8,05/48
票据推销,5,05/53
票据推销,2,05/58
票据推销,0,06/03
票据推销,10,06/08
票据推销,4,06/13
票据推销,0,06/18
票据推销,23,06/23
票据推销,27,06/28
票据推销,29,06/33
票据推销,42,06/38
票据推销,103,06/43
票据推销,58,06/48
票据推销,115,06/53
票据推销,112,06/58
票据推销,196,07/03
票据推销,220,07/08
票据推销,208,07/13
票据推销,132,07/18
票据推销,165,07/23
票据推销,181,07/28
票据推销,173,07/33
票据推销,177,07/38
票据推销,218,07/43
票据推销,259,07/48
票据推销,342,07/53
票据推销,280,07/58
票据推销,326,08/03
票据推销,307,08/08
票据推销,387,08/13
票据推销,355,08/18
票据推销,263,08/23
票据推销,342,08/28
票据推销,238,08/33
票据推销,326,08/38
票据推销,295,08/43
票据推销,337,08/48
票据推销,221,08/53
票据推销,324,08/58
票据推销,340,09/03
票据推销,318,09/08
票据推销,319,09/13
票据推销,301,09/18
票据推销,217,09/23
票据推销,135,09/28
票据推销,212,09/33
票据推销,265,09/38
票据推销,341,09/43
票据推销,326,09/48
票据推销,288,09/53
票据推销,176,09/58
票据推销,121,10/03
票据推销,194,10/08
票据推销,218,10/13
票据推销,181,10/18
票据推销,196,10/23
票据推销,196,10/28
票据推销,196,10/33
票据推销,139,10/38
票据推销,264,10/43
票据推销,292,10/48
票据推销,197,10/53
票据推销,210,10/58
票据推销,117,11/03
票据推销,145,11/08
票据推销,133,11/13
票据推销,139,11/18
票据推销,201,11/23
票据推销,153,11/28
票据推销,141,11/33
票据推销,168,11/38
票据推销,171,11/43
票据推销,160,11/48
票据推销,196,11/53
票据推销,112,11/58
票据推销,103,12/03
票据推销,104,12/08
票据推销,64,12/13
票据推销,107,12/18
票据推销,69,12/23
票据推销,43,12/28
票据推销,46,12/33
票据推销,79,12/38
票据推销,47,12/43
票据推销,67,12/48
票据推销,80,12/53
票据推销,107,12/58
票据推销,41,13/03
票据推销,58,13/08
票据推销,67,13/13
票据推销,96,13/18
票据推销,70,13/23
票据推销,84,13/28
票据推销,66,13/33
票据推销,65,13/38
票据推销,70,13/43
票据推销,128,13/48
票据推销,194,13/53
票据推销,63,13/58
票据推销,102,14/03
票据推销,132,14/08
票据推销,119,14/13
票据推销,95,14/18
票据推销,144,14/23
票据推销,174,14/28
票据推销,58,14/33
票据推销,106,14/38
票据推销,58,14/43
票据推销,86,14/48
票据推销,136,14/53
票据推销,72,14/58
票据推销,114,15/03
票据推销,64,15/08
票据推销,86,15/13
票据推销,62,15/18
票据推销,89,15/23
票据推销,107,15/28
票据推销,97,15/33
票据推销,110,15/38
票据推销,153,15/43
票据推销,131,15/48
票据推销,156,15/53
票据推销,89,15/58
票据推销,64,16/03
票据推销,126,16/08
票据推销,83,16/13
票据推销,143,16/18
票据推销,166,16/23
票据推销,166,16/28
票据推销,136,16/33
票据推销,196,16/38
票据推销,285,16/43
票据推销,257,16/48
票据推销,152,16/53
票据推销,200,16/58
票据推销,156,17/03
票据推销,174,17/08
票据推销,227,17/13
票据推销,183,17/18
票据推销,149,17/23
票据推销,234,17/28
票据推销,238,17/33
票据推销,176,17/38
票据推销,245,17/43
票据推销,274,17/48
票据推销,306,17/53
票据推销,228,17/58
票据推销,272,18/03
票据推销,259,18/08
票据推销,403,18/13
票据推销,202,18/18
票据推销,252,18/23
票据推销,346,18/28
票据推销,315,18/33
票据推销,307,18/38
票据推销,252,18/43
票据推销,307,18/48
票据推销,331,18/53
票据推销,290,18/58
票据推销,312,19/03
票据推销,333,19/08
票据推销,377,19/13
票据推销,311,19/18
票据推销,385,19/23
票据推销,195,19/28
票据推销,170,19/33
票据推销,237,19/38
票据推销,223,19/43
票据推销,177,19/48
票据推销,207,19/53
票据推销,100,19/58
