key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,1,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,5,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,3,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,6,05/48
票据推销,5,05/53
票据推销,11,05/58
票据推销,23,06/03
票据推销,6,06/08
票据推销,4,06/13
票据推销,24,06/18
票据推销,20,06/23
票据推销,22,06/28
票据推销,79,06/33
票据推销,52,06/38
票据推销,74,06/43
票据推销,76,06/48
票据推销,56,06/53
票据推销,49,06/58
票据推销,93,07/03
票据推销,132,07/08
票据推销,163,07/13
票据推销,152,07/18
票据推销,180,07/23
票据推销,265,07/28
票据推销,216,07/33
票据推销,267,07/38
票据推销,367,07/43
票据推销,352,07/48
票据推销,218,07/53
票据推销,417,07/58
票据推销,433,08/03
票据推销,245,08/08
票据推销,263,08/13
票据推销,378,08/18
票据推销,237,08/23
票据推销,358,08/28
票据推销,363,08/33
票据推销,293,08/38
票据推销,241,08/43
票据推销,214,08/48
票据推销,231,08/53
票据推销,334,08/58
票据推销,268,09/03
票据推销,281,09/08
票据推销,276,09/13
票据推销,261,09/18
票据推销,189,09/23
票据推销,172,09/28
票据推销,220,09/33
票据推销,343,09/38
票据推销,305,09/43
票据推销,343,09/48
票据推销,409,09/53
票据推销,263,09/58
票据推销,294,10/03
票据推销,335,10/08
票据推销,326,10/13
票据推销,287,10/18
票据推销,176,10/23
票据推销,231,10/28
票据推销,287,10/33
票据推销,315,10/38
票据推销,209,10/43
票据推销,346,10/48
票据推销,265,10/53
票据推销,193,10/58
票据推销,202,11/03
票据推销,197,11/08
票据推销,233,11/13
票据推销,151,11/18
票据推销,212,11/23
票据推销,340,11/28
票据推销,191,11/33
票据推销,179,11/38
票据推销,274,11/43
票据推销,318,11/48
票据推销,265,11/53
票据推销,194,11/58
票据推销,332,12/03
票据推销,192,12/08
票据推销,221,12/13
票据推销,166,12/18
票据推销,172,12/23
票据推销,224,12/28
票据推销,218,12/33
票据推销,149,12/38
票据推销,280,12/43
票据推销,201,12/48
票据推销,160,12/53
票据推销,189,12/58
票据推销,221,13/03
票据推销,184,13/08
票据推销,144,13/13
票据推销,125,13/18
票据推销,153,13/23
票据推销,102,13/28
票据推销,100,13/33
票据推销,151,13/38
票据推销,141,13/43
票据推销,100,13/48
票据推销,88,13/53
票据推销,133,13/58
票据推销,113,14/03
票据推销,135,14/08
票据推销,160,14/13
票据推销,161,14/18
票据推销,146,14/23
票据推销,82,14/28
票据推销,57,14/33
票据推销,157,14/38
票据推销,61,14/43
票据推销,114,14/48
票据推销,103,14/53
票据推销,72,14/58
票据推销,90,15/03
票据推销,96,15/08
票据推销,145,15/13
票据推销,108,15/18
票据推销,78,15/23
票据推销,125,15/28
票据推销,146,15/33
票据推销,227,15/38
票据推销,105,15/43
票据推销,147,15/48
票据推销,72,15/53
票据推销,143,15/58
票据推销,151,16/03
票据推销,111,16/08
票据推销,184,16/13
票据推销,139,16/18
票据推销,174,16/23
票据推销,312,16/28
票据推销,285,16/33
票据推销,233,16/38
票据推销,219,16/43
票据推销,277,16/48
票据推销,277,16/53
票据推销,227,16/58
票据推销,270,17/03
票据推销,282,17/08
票据推销,234,17/13
票据推销,238,17/18
票据推销,357,17/23
票据推销,323,17/28
票据推销,284,17/33
票据推销,416,17/38
票据推销,264,17/43
票据推销,331,17/48
票据推销,376,17/53
票据推销,320,17/58
票据推销,427,18/03
票据推销,427,18/08
票据推销,348,18/13
票据推销,383,18/18
票据推销,364,18/23
票据推销,328,18/28
票据推销,435,18/33
票据推销,312,18/38
票据推销,338,18/43
票据推销,401,18/48
票据推销,308,18/53
票据推销,262,18/58
票据推销,320,19/03
票据推销,425,19/08
票据推销,278,19/13
票据推销,286,19/18
票据推销,357,19/23
票据推销,452,19/28
票据推销,266,19/33
票据推销,248,19/38
票据推销,214,19/43
票据推销,238,19/48
票据推销,240,19/53
票据推销,292,19/58
