key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,5,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,5,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,4,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,4,04/28
票据推销,3,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,8,05/48
票据推销,8,05/53
票据推销,16,05/58
票据推销,17,06/03
票据推销,25,06/08
票据推销,29,06/13
票据推销,37,06/18
票据推销,72,06/23
票据推销,42,06/28
票据推销,99,06/33
票据推销,111,06/38
票据推销,55,06/43
票据推销,81,06/48
票据推销,138,06/53
票据推销,107,06/58
票据推销,139,07/03
票据推销,161,07/08
票据推销,233,07/13
票据推销,236,07/18
票据推销,286,07/23
票据推销,194,07/28
票据推销,277,07/33
票据推销,288,07/38
票据推销,257,07/43
票据推销,317,07/48
票据推销,280,07/53
票据推销,312,07/58
票据推销,332,08/03
票据推销,229,08/08
票据推销,240,08/13
票据推销,321,08/18
票据推销,243,08/23
票据推销,303,08/28
票据推销,227,08/33
票据推销,387,08/38
票据推销,234,08/43
票据推销,272,08/48
票据推销,326,08/53
票据推销,222,08/58
票据推销,309,09/03
票据推销,279,09/08
票据推销,290,09/13
票据推销,174,09/18
票据推销,244,09/23
票据推销,181,09/28
票据推销,266,09/33
票据推销,196,09/38
票据推销,278,09/43
票据推销,258,09/48
票据推销,190,09/53
票据推销,170,09/58
票据推销,182,10/03
票据推销,210,10/08
票据推销,175,10/13
票据推销,204,10/18
票据推销,183,10/23
票据推销,186,10/28
票据推销,247,10/33
票据推销,196,10/38
票据推销,169,10/43
票据推销,163,10/48
票据推销,189,10/53
票据推销,144,10/58
票据推销,142,11/03
票据推销,179,11/08
票据推销,112,11/13
票据推销,108,11/18
票据推销,97,11/23
票据推销,217,11/28
票据推销,193,11/33
票据推销,242,11/38
票据推销,220,11/43
票据推销,153,11/48
票据推销,176,11/53
票据推销,100,11/58
票据推销,179,12/03
票据推销,113,12/08
票据推销,150,12/13
票据推销,151,12/18
票据推销,215,12/23
票据推销,130,12/28
票据推销,122,12/33
票据推销,165,12/38
票据推销,113,12/43
票据推销,166,12/48
票据推销,189,12/53
票据推销,89,12/58
票据推销,169,13/03
票据推销,127,13/08
票据推销,65,13/13
票据推销,54,13/18
票据推销,54,13/23
票据推销,61,13/28
票据推销,105,13/33
票据推销,109,13/38
票据推销,141,13/43
票据推销,118,13/48
票据推销,130,13/53
票据推销,61,13/58
票据推销,90,14/03
票据推销,164,14/08
票据推销,147,14/13
票据推销,124,14/18
票据推销,137,14/23
票据推销,119,14/28
票据推销,139,14/33
票据推销,88,14/38
票据推销,90,14/43
票据推销,90,14/48
票据推销,100,14/53
票据推销,76,14/58
票据推销,113,15/03
票据推销,100,15/08
票据推销,95,15/13
票据推销,109,15/18
票据推销,91,15/23
票据推销,153,15/28
票据推销,115,15/33
票据推销,97,15/38
票据推销,101,15/43
票据推销,102,15/48
票据推销,109,15/53
票据推销,112,15/58
票据推销,104,16/03
票据推销,116,16/08
票据推销,169,16/13
票据推销,162,16/18
票据推销,173,16/23
票据推销,237,16/28
票据推销,165,16/33
票据推销,169,16/38
票据推销,194,16/43
票据推销,158,16/48
票据推销,153,16/53
票据推销,199,16/58
票据推销,244,17/03
票据推销,198,17/08
票据推销,264,17/13
票据推销,288,17/18
票据推销,187,17/23
票据推销,211,17/28
票据推销,323,17/33
票据推销,318,17/38
票据推销,372,17/43
票据推销,327,17/48
票据推销,309,17/53
票据推销,328,17/58
票据推销,264,18/03
票据推销,368,18/08
票据推销,303,18/13
票据推销,298,18/18
票据推销,258,18/23
票据推销,305,18/28
票据推销,229,18/33
票据推销,204,18/38
票据推销,176,18/43
票据推销,241,18/48
票据推销,210,18/53
票据推销,212,18/58
票据推销,166,19/03
票据推销,194,19/08
票据推销,212,19/13
票据推销,181,19/18
票据推销,189,19/23
票据推销,155,19/28
票据推销,211,19/33
票据推销,108,19/38
票据推销,95,19/43
票据推销,175,19/48
票据推销,225,19/53
票据推销,126,19/58
