key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,3,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,0,06/18
票据推销,10,06/23
票据推销,7,06/28
票据推销,3,06/33
票据推销,19,06/38
票据推销,42,06/43
票据推销,23,06/48
票据推销,34,06/53
票据推销,61,06/58
票据推销,75,07/03
票据推销,36,07/08
票据推销,36,07/13
票据推销,99,07/18
票据推销,48,07/23
票据推销,31,07/28
票据推销,42,07/33
票据推销,31,07/38
票据推销,49,07/43
票据推销,54,07/48
票据推销,52,07/53
票据推销,31,07/58
票据推销,42,08/03
票据推销,36,08/08
票据推销,53,08/13
票据推销,52,08/18
票据推销,52,08/23
票据推销,60,08/28
票据推销,46,08/33
票据推销,39,08/38
票据推销,34,08/43
票据推销,11,08/48
票据推销,21,08/53
票据推销,22,08/58
票据推销,44,09/03
票据推销,96,09/08
票据推销,104,09/13
票据推销,66,09/18
票据推销,92,09/23
票据推销,64,09/28
票据推销,79,09/33
票据推销,110,09/38
票据推销,107,09/43
票据推销,111,09/48
票据推销,84,09/53
票据推销,93,09/58
票据推销,44,10/03
票据推销,57,10/08
票据推销,82,10/13
票据推销,62,10/18
票据推销,45,10/23
票据推销,80,10/28
票据推销,91,10/33
票据推销,126,10/38
票据推销,75,10/43
票据推销,62,10/48
票据推销,110,10/53
票据推销,149,10/58
票据推销,120,11/03
票据推销,121,11/08
票据推销,97,11/13
票据推销,39,11/18
票据推销,78,11/23
票据推销,147,11/28
票据推销,71,11/33
票据推销,111,11/38
票据推销,152,11/43
票据推销,110,11/48
票据推销,139,11/53
票据推销,78,11/58
票据推销,56,12/03
票据推销,77,12/08
票据推销,78,12/13
票据推销,76,12/18
票据推销,87,12/23
票据推销,92,12/28
票据推销,138,12/33
票据推销,111,12/38
票据推销,102,12/43
票据推销,95,12/48
票据推销,71,12/53
票据推销,80,12/58
票据推销,99,13/03
票据推销,136,13/08
票据推销,95,13/13
票据推销,105,13/18
票据推销,132,13/23
票据推销,111,13/28
票据推销,79,13/33
票据推销,121,13/38
票据推销,162,13/43
票据推销,119,13/48
票据推销,105,13/53
票据推销,86,13/58
票据推销,79,14/03
票据推销,61,14/08
票据推销,51,14/13
票据推销,94,14/18
票据推销,37,14/23
票据推销,69,14/28
票据推销,35,14/33
票据推销,67,14/38
票据推销,89,14/43
票据推销,51,14/48
票据推销,50,14/53
票据推销,72,14/58
票据推销,42,15/03
票据推销,64,15/08
票据推销,53,15/13
票据推销,64,15/18
票据推销,28,15/23
票据推销,45,15/28
票据推销,28,15/33
票据推销,51,15/38
票据推销,28,15/43
票据推销,49,15/48
票据推销,35,15/53
票据推销,25,15/58
票据推销,27,16/03
票据推销,37,16/08
票据推销,33,16/13
票据推销,66,16/18
票据推销,51,16/23
票据推销,49,16/28
票据推销,71,16/33
票据推销,57,16/38
票据推销,59,16/43
票据推销,51,16/48
票据推销,48,16/53
票据推销,85,16/58
票据推销,95,17/03
票据推销,36,17/08
票据推销,59,17/13
票据推销,139,17/18
票据推销,81,17/23
票据推销,118,17/28
票据推销,148,17/33
票据推销,122,17/38
票据推销,99,17/43
票据推销,125,17/48
票据推销,78,17/53
票据推销,85,17/58
票据推销,128,18/03
票据推销,107,18/08
票据推销,116,18/13
票据推销,90,18/18
票据推销,88,18/23
票据推销,127,18/28
票据推销,114,18/33
票据推销,157,18/38
票据推销,184,18/43
票据推销,189,18/48
票据推销,145,18/53
票据推销,165,18/58
票据推销,187,19/03
票据推销,113,19/08
票据推销,73,19/13
票据推销,90,19/18
票据推销,99,19/23
票据推销,126,19/28
票据推销,66,19/33
票据推销,44,19/38
票据推销,85,19/43
票据推销,129,19/48
票据推销,88,19/53
票据推销,81,19/58
