key,value,date
票据推销,5,00/03
票据推销,0,00/08
票据推销,4,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,3,00/28
票据推销,0,00/33
票据推销,16,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,4,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,5,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,0,06/18
票据推销,0,06/23
票据推销,0,06/28
票据推销,18,06/33
票据推销,0,06/38
票据推销,20,06/43
票据推销,56,06/48
票据推销,25,06/53
票据推销,49,06/58
票据推销,35,07/03
票据推销,29,07/08
票据推销,27,07/13
票据推销,122,07/18
票据推销,91,07/23
票据推销,60,07/28
票据推销,112,07/33
票据推销,136,07/38
票据推销,131,07/43
票据推销,123,07/48
票据推销,107,07/53
票据推销,133,07/58
票据推销,111,08/03
票据推销,97,08/08
票据推销,190,08/13
票据推销,148,08/18
票据推销,159,08/23
票据推销,272,08/28
票据推销,180,08/33
票据推销,157,08/38
票据推销,112,08/43
票据推销,79,08/48
票据推销,152,08/53
票据推销,256,08/58
票据推销,264,09/03
票据推销,213,09/08
票据推销,233,09/13
票据推销,211,09/18
票据推销,183,09/23
票据推销,219,09/28
票据推销,276,09/33
票据推销,276,09/38
票据推销,222,09/43
票据推销,249,09/48
票据推销,178,09/53
票据推销,342,09/58
票据推销,207,10/03
票据推销,212,10/08
票据推销,216,10/13
票据推销,175,10/18
票据推销,153,10/23
票据推销,264,10/28
票据推销,178,10/33
票据推销,79,10/38
票据推销,193,10/43
票据推销,151,10/48
票据推销,108,10/53
票据推销,49,10/58
票据推销,47,11/03
票据推销,103,11/08
票据推销,142,11/13
票据推销,64,11/18
票据推销,81,11/23
票据推销,104,11/28
票据推销,128,11/33
票据推销,177,11/38
票据推销,140,11/43
票据推销,152,11/48
票据推销,280,11/53
票据推销,176,11/58
票据推销,129,12/03
票据推销,132,12/08
票据推销,144,12/13
票据推销,93,12/18
票据推销,88,12/23
票据推销,63,12/28
票据推销,194,12/33
票据推销,94,12/38
票据推销,97,12/43
票据推销,20,12/48
票据推销,54,12/53
票据推销,35,12/58
票据推销,74,13/03
