key,value,date
票据推销,0,00/03
票据推销,9,00/08
票据推销,0,00/13
票据推销,7,00/18
票据推销,0,00/23
票据推销,5,00/28
票据推销,5,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,5,00/58
票据推销,0,01/03
票据推销,3,01/08
票据推销,5,01/13
票据推销,0,01/18
票据推销,4,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,5,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,4,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,3,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,12,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,15,05/48
票据推销,12,05/53
票据推销,7,05/58
票据推销,8,06/03
票据推销,58,06/08
票据推销,45,06/13
票据推销,47,06/18
票据推销,26,06/23
票据推销,93,06/28
票据推销,106,06/33
票据推销,164,06/38
票据推销,113,06/43
票据推销,185,06/48
票据推销,190,06/53
票据推销,224,06/58
票据推销,244,07/03
票据推销,239,07/08
票据推销,291,07/13
票据推销,376,07/18
票据推销,293,07/23
票据推销,411,07/28
票据推销,329,07/33
票据推销,440,07/38
票据推销,288,07/43
票据推销,282,07/48
票据推销,350,07/53
票据推销,338,07/58
票据推销,467,08/03
票据推销,427,08/08
票据推销,479,08/13
票据推销,463,08/18
票据推销,355,08/23
票据推销,485,08/28
票据推销,453,08/33
票据推销,605,08/38
票据推销,519,08/43
票据推销,671,08/48
票据推销,554,08/53
票据推销,658,08/58
票据推销,624,09/03
票据推销,597,09/08
票据推销,543,09/13
票据推销,429,09/18
票据推销,486,09/23
票据推销,532,09/28
票据推销,291,09/33
票据推销,508,09/38
票据推销,425,09/43
票据推销,362,09/48
票据推销,339,09/53
票据推销,359,09/58
票据推销,405,10/03
票据推销,360,10/08
票据推销,387,10/13
票据推销,391,10/18
票据推销,323,10/23
票据推销,217,10/28
票据推销,215,10/33
票据推销,263,10/38
票据推销,285,10/43
票据推销,308,10/48
票据推销,292,10/53
票据推销,240,10/58
票据推销,239,11/03
票据推销,238,11/08
票据推销,200,11/13
票据推销,194,11/18
票据推销,188,11/23
票据推销,195,11/28
票据推销,214,11/33
票据推销,284,11/38
票据推销,260,11/43
票据推销,185,11/48
票据推销,133,11/53
票据推销,138,11/58
票据推销,83,12/03
票据推销,155,12/08
票据推销,108,12/13
票据推销,96,12/18
票据推销,71,12/23
票据推销,105,12/28
票据推销,98,12/33
票据推销,109,12/38
票据推销,157,12/43
票据推销,153,12/48
票据推销,132,12/53
票据推销,128,12/58
票据推销,100,13/03
票据推销,140,13/08
票据推销,186,13/13
票据推销,157,13/18
票据推销,151,13/23
票据推销,143,13/28
票据推销,146,13/33
票据推销,141,13/38
票据推销,113,13/43
票据推销,84,13/48
票据推销,115,13/53
票据推销,161,13/58
票据推销,73,14/03
票据推销,60,14/08
票据推销,82,14/13
票据推销,67,14/18
票据推销,109,14/23
票据推销,105,14/28
票据推销,146,14/33
票据推销,105,14/38
票据推销,124,14/43
票据推销,134,14/48
票据推销,121,14/53
票据推销,119,14/58
票据推销,114,15/03
票据推销,105,15/08
票据推销,118,15/13
票据推销,127,15/18
票据推销,93,15/23
票据推销,116,15/28
票据推销,201,15/33
票据推销,233,15/38
票据推销,177,15/43
票据推销,183,15/48
票据推销,179,15/53
票据推销,90,15/58
票据推销,132,16/03
票据推销,105,16/08
票据推销,111,16/13
票据推销,164,16/18
票据推销,151,16/23
票据推销,233,16/28
票据推销,176,16/33
票据推销,205,16/38
票据推销,219,16/43
票据推销,279,16/48
票据推销,356,16/53
票据推销,301,16/58
票据推销,245,17/03
票据推销,264,17/08
票据推销,256,17/13
票据推销,224,17/18
票据推销,259,17/23
票据推销,399,17/28
票据推销,342,17/33
票据推销,344,17/38
票据推销,448,17/43
票据推销,385,17/48
票据推销,456,17/53
票据推销,411,17/58
票据推销,358,18/03
票据推销,417,18/08
票据推销,449,18/13
票据推销,363,18/18
票据推销,469,18/23
票据推销,465,18/28
票据推销,551,18/33
票据推销,491,18/38
票据推销,384,18/43
票据推销,509,18/48
票据推销,392,18/53
票据推销,452,18/58
票据推销,372,19/03
票据推销,449,19/08
票据推销,558,19/13
票据推销,398,19/18
票据推销,420,19/23
票据推销,408,19/28
票据推销,249,19/33
票据推销,385,19/38
票据推销,257,19/43
票据推销,237,19/48
票据推销,252,19/53
票据推销,294,19/58
票据推销,174,20/03
票据推销,284,20/08
票据推销,178,20/13
票据推销,180,20/18
票据推销,105,20/23
票据推销,96,20/28
票据推销,149,20/33
票据推销,120,20/38
票据推销,115,20/43
票据推销,135,20/48
票据推销,93,20/53
票据推销,55,20/58
票据推销,89,21/03
票据推销,38,21/08
票据推销,44,21/13
票据推销,17,21/18
票据推销,26,21/23
票据推销,34,21/28
票据推销,13,21/33
票据推销,28,21/38
票据推销,27,21/43
票据推销,20,21/48
票据推销,30,21/53
票据推销,19,21/58
票据推销,28,22/03
票据推销,31,22/08
票据推销,9,22/13
票据推销,0,22/18
票据推销,18,22/23
票据推销,18,22/28
票据推销,11,22/33
票据推销,13,22/38
票据推销,18,22/43
票据推销,12,22/48
票据推销,9,22/53
票据推销,12,22/58
票据推销,5,23/03
票据推销,15,23/08
票据推销,23,23/13
票据推销,8,23/18
票据推销,0,23/23
票据推销,3,23/28
票据推销,0,23/33
票据推销,0,23/38
票据推销,3,23/43
票据推销,0,23/48
票据推销,0,23/53
票据推销,0,23/58
色情欺诈,89,00/03
色情欺诈,42,00/08
色情欺诈,57,00/13
色情欺诈,157,00/18
色情欺诈,97,00/23
色情欺诈,36,00/28
色情欺诈,15,00/33
色情欺诈,97,00/38
色情欺诈,70,00/43
色情欺诈,46,00/48
色情欺诈,61,00/53
色情欺诈,30,00/58
色情欺诈,68,01/03
色情欺诈,17,01/08
色情欺诈,14,01/13
色情欺诈,18,01/18
色情欺诈,96,01/23
色情欺诈,50,01/28
色情欺诈,57,01/33
色情欺诈,23,01/38
色情欺诈,0,01/43
色情欺诈,0,01/48
色情欺诈,0,01/53
色情欺诈,0,01/58
色情欺诈,0,02/03
色情欺诈,0,02/08
色情欺诈,0,02/13
色情欺诈,0,02/18
色情欺诈,0,02/23
色情欺诈,0,02/28
色情欺诈,0,02/33
色情欺诈,0,02/38
色情欺诈,0,02/43
色情欺诈,0,02/48
色情欺诈,0,02/53
色情欺诈,0,02/58
色情欺诈,0,03/03
色情欺诈,0,03/08
色情欺诈,0,03/13
色情欺诈,0,03/18
色情欺诈,0,03/23
色情欺诈,0,03/28
色情欺诈,0,03/33
色情欺诈,0,03/38
色情欺诈,0,03/43
色情欺诈,0,03/48
色情欺诈,0,03/53
色情欺诈,0,03/58
色情欺诈,0,04/03
色情欺诈,0,04/08
色情欺诈,0,04/13
色情欺诈,0,04/18
色情欺诈,0,04/23
色情欺诈,0,04/28
色情欺诈,0,04/33
色情欺诈,0,04/38
色情欺诈,0,04/43
色情欺诈,0,04/48
色情欺诈,0,04/53
色情欺诈,0,04/58
色情欺诈,0,05/03
色情欺诈,0,05/08
色情欺诈,0,05/13
色情欺诈,0,05/18
色情欺诈,0,05/23
色情欺诈,0,05/28
色情欺诈,0,05/33
色情欺诈,0,05/38
色情欺诈,0,05/43
色情欺诈,0,05/48
色情欺诈,0,05/53
色情欺诈,0,05/58
色情欺诈,0,06/03
色情欺诈,0,06/08
色情欺诈,0,06/13
色情欺诈,0,06/18
色情欺诈,0,06/23
色情欺诈,0,06/28
色情欺诈,0,06/33
色情欺诈,0,06/38
色情欺诈,0,06/43
色情欺诈,0,06/48
色情欺诈,0,06/53
色情欺诈,0,06/58
色情欺诈,0,07/03
