key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,16,00/18
票据推销,15,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,0,06/18
票据推销,0,06/23
票据推销,0,06/28
票据推销,0,06/33
票据推销,14,06/38
票据推销,7,06/43
票据推销,27,06/48
票据推销,16,06/53
票据推销,28,06/58
票据推销,28,07/03
票据推销,62,07/08
票据推销,85,07/13
票据推销,47,07/18
票据推销,25,07/23
票据推销,47,07/28
票据推销,54,07/33
票据推销,62,07/38
票据推销,96,07/43
票据推销,86,07/48
票据推销,115,07/53
票据推销,82,07/58
票据推销,80,08/03
票据推销,131,08/08
票据推销,145,08/13
票据推销,105,08/18
票据推销,100,08/23
票据推销,113,08/28
票据推销,107,08/33
票据推销,130,08/38
票据推销,84,08/43
票据推销,91,08/48
票据推销,112,08/53
票据推销,91,08/58
票据推销,63,09/03
票据推销,56,09/08
票据推销,95,09/13
票据推销,60,09/18
票据推销,79,09/23
票据推销,97,09/28
票据推销,92,09/33
票据推销,95,09/38
票据推销,103,09/43
票据推销,127,09/48
票据推销,74,09/53
票据推销,80,09/58
票据推销,93,10/03
票据推销,82,10/08
票据推销,60,10/13
票据推销,86,10/18
票据推销,119,10/23
票据推销,165,10/28
票据推销,187,10/33
票据推销,90,10/38
票据推销,22,10/43
票据推销,61,10/48
票据推销,81,10/53
票据推销,48,10/58
票据推销,37,11/03
票据推销,80,11/08
票据推销,107,11/13
票据推销,100,11/18
票据推销,83,11/23
票据推销,66,11/28
票据推销,63,11/33
票据推销,55,11/38
票据推销,69,11/43
票据推销,114,11/48
票据推销,48,11/53
票据推销,112,11/58
票据推销,52,12/03
票据推销,124,12/08
票据推销,42,12/13
票据推销,89,12/18
票据推销,43,12/23
票据推销,34,12/28
票据推销,50,12/33
票据推销,64,12/38
票据推销,63,12/43
票据推销,83,12/48
票据推销,40,12/53
票据推销,28,12/58
票据推销,22,13/03
票据推销,23,13/08
票据推销,54,13/13
票据推销,8,13/18
票据推销,84,13/23
票据推销,101,13/28
票据推销,84,13/33
票据推销,66,13/38
票据推销,76,13/43
票据推销,27,13/48
票据推销,80,13/53
票据推销,67,13/58
票据推销,50,14/03
票据推销,62,14/08
票据推销,47,14/13
票据推销,64,14/18
票据推销,36,14/23
票据推销,67,14/28
票据推销,70,14/33
票据推销,49,14/38
票据推销,19,14/43
票据推销,47,14/48
票据推销,33,14/53
票据推销,35,14/58
票据推销,43,15/03
票据推销,37,15/08
票据推销,50,15/13
票据推销,12,15/18
票据推销,21,15/23
票据推销,23,15/28
票据推销,35,15/33
票据推销,19,15/38
票据推销,36,15/43
票据推销,27,15/48
票据推销,10,15/53
票据推销,21,15/58
票据推销,51,16/03
票据推销,40,16/08
票据推销,80,16/13
票据推销,84,16/18
票据推销,62,16/23
票据推销,100,16/28
票据推销,64,16/33
票据推销,59,16/38
票据推销,49,16/43
票据推销,124,16/48
票据推销,141,16/53
票据推销,120,16/58
票据推销,111,17/03
票据推销,77,17/08
票据推销,104,17/13
票据推销,100,17/18
票据推销,73,17/23
票据推销,107,17/28
票据推销,140,17/33
票据推销,176,17/38
票据推销,165,17/43
票据推销,145,17/48
票据推销,171,17/53
票据推销,240,17/58
票据推销,184,18/03
票据推销,125,18/08
票据推销,168,18/13
票据推销,138,18/18
票据推销,152,18/23
票据推销,128,18/28
票据推销,169,18/33
票据推销,172,18/38
票据推销,242,18/43
票据推销,164,18/48
票据推销,150,18/53
票据推销,116,18/58
票据推销,158,19/03
票据推销,167,19/08
票据推销,159,19/13
票据推销,92,19/18
票据推销,157,19/23
票据推销,130,19/28
票据推销,144,19/33
票据推销,67,19/38
票据推销,36,19/43
票据推销,74,19/48
票据推销,60,19/53
票据推销,31,19/58
