key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,4,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,5,00/43
票据推销,0,00/48
票据推销,5,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,3,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,5,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,5,05/33
票据推销,0,05/38
票据推销,3,05/43
票据推销,0,05/48
票据推销,3,05/53
票据推销,0,05/58
票据推销,17,06/03
票据推销,3,06/08
票据推销,17,06/13
票据推销,10,06/18
票据推销,0,06/23
票据推销,11,06/28
票据推销,8,06/33
票据推销,0,06/38
票据推销,15,06/43
票据推销,23,06/48
票据推销,32,06/53
票据推销,25,06/58
票据推销,60,07/03
票据推销,27,07/08
票据推销,43,07/13
票据推销,80,07/18
票据推销,63,07/23
票据推销,69,07/28
票据推销,111,07/33
票据推销,76,07/38
票据推销,83,07/43
票据推销,87,07/48
票据推销,83,07/53
票据推销,115,07/58
票据推销,98,08/03
票据推销,129,08/08
票据推销,180,08/13
票据推销,90,08/18
票据推销,61,08/23
票据推销,92,08/28
票据推销,66,08/33
票据推销,142,08/38
票据推销,85,08/43
票据推销,94,08/48
票据推销,108,08/53
票据推销,94,08/58
票据推销,116,09/03
票据推销,59,09/08
票据推销,102,09/13
票据推销,160,09/18
票据推销,110,09/23
票据推销,166,09/28
票据推销,151,09/33
票据推销,93,09/38
票据推销,118,09/43
票据推销,98,09/48
票据推销,70,09/53
票据推销,95,09/58
票据推销,146,10/03
票据推销,82,10/08
票据推销,82,10/13
票据推销,56,10/18
票据推销,47,10/23
票据推销,60,10/28
票据推销,61,10/33
票据推销,78,10/38
票据推销,61,10/43
票据推销,71,10/48
票据推销,80,10/53
票据推销,99,10/58
票据推销,68,11/03
票据推销,48,11/08
票据推销,51,11/13
票据推销,34,11/18
票据推销,24,11/23
票据推销,40,11/28
票据推销,59,11/33
票据推销,70,11/38
票据推销,55,11/43
票据推销,55,11/48
票据推销,35,11/53
票据推销,29,11/58
票据推销,22,12/03
票据推销,51,12/08
票据推销,35,12/13
票据推销,57,12/18
票据推销,17,12/23
票据推销,15,12/28
票据推销,22,12/33
票据推销,17,12/38
票据推销,35,12/43
票据推销,56,12/48
票据推销,18,12/53
票据推销,22,12/58
票据推销,37,13/03
票据推销,25,13/08
票据推销,39,13/13
票据推销,42,13/18
票据推销,12,13/23
票据推销,7,13/28
票据推销,22,13/33
票据推销,29,13/38
票据推销,11,13/43
票据推销,0,13/48
票据推销,8,13/53
票据推销,0,13/58
票据推销,17,14/03
票据推销,0,14/08
票据推销,10,14/13
票据推销,16,14/18
票据推销,11,14/23
票据推销,10,14/28
票据推销,0,14/33
票据推销,11,14/38
票据推销,9,14/43
票据推销,4,14/48
票据推销,0,14/53
票据推销,0,14/58
票据推销,13,15/03
票据推销,31,15/08
票据推销,11,15/13
票据推销,31,15/18
票据推销,51,15/23
票据推销,16,15/28
票据推销,15,15/33
票据推销,8,15/38
票据推销,43,15/43
票据推销,26,15/48
票据推销,28,15/53
票据推销,34,15/58
票据推销,54,16/03
票据推销,35,16/08
票据推销,45,16/13
票据推销,61,16/18
票据推销,75,16/23
票据推销,68,16/28
票据推销,99,16/33
票据推销,60,16/38
票据推销,67,16/43
票据推销,55,16/48
票据推销,77,16/53
票据推销,88,16/58
票据推销,142,17/03
票据推销,69,17/08
票据推销,72,17/13
票据推销,89,17/18
票据推销,74,17/23
票据推销,64,17/28
票据推销,65,17/33
票据推销,56,17/38
票据推销,44,17/43
票据推销,128,17/48
票据推销,92,17/53
票据推销,198,17/58
票据推销,116,18/03
票据推销,151,18/08
票据推销,173,18/13
票据推销,116,18/18
票据推销,124,18/23
票据推销,102,18/28
票据推销,114,18/33
票据推销,102,18/38
票据推销,116,18/43
票据推销,157,18/48
票据推销,222,18/53
票据推销,219,18/58
票据推销,167,19/03
票据推销,171,19/08
票据推销,155,19/13
票据推销,148,19/18
票据推销,92,19/23
票据推销,84,19/28
票据推销,127,19/33
票据推销,97,19/38
票据推销,93,19/43
票据推销,71,19/48
票据推销,44,19/53
票据推销,68,19/58
