key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,2,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,4,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,5,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,8,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,4,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,17,06/13
票据推销,28,06/18
票据推销,28,06/23
票据推销,67,06/28
票据推销,20,06/33
票据推销,66,06/38
票据推销,47,06/43
票据推销,115,06/48
票据推销,20,06/53
票据推销,86,06/58
票据推销,93,07/03
票据推销,86,07/08
票据推销,155,07/13
票据推销,90,07/18
票据推销,29,07/23
票据推销,86,07/28
票据推销,79,07/33
票据推销,52,07/38
票据推销,135,07/43
票据推销,70,07/48
票据推销,33,07/53
票据推销,150,07/58
票据推销,84,08/03
票据推销,42,08/08
票据推销,197,08/13
票据推销,90,08/18
票据推销,99,08/23
票据推销,134,08/28
票据推销,91,08/33
票据推销,116,08/38
票据推销,168,08/43
票据推销,80,08/48
票据推销,152,08/53
票据推销,103,08/58
票据推销,146,09/03
票据推销,130,09/08
票据推销,134,09/13
票据推销,148,09/18
票据推销,163,09/23
票据推销,160,09/28
票据推销,185,09/33
票据推销,166,09/38
票据推销,148,09/43
票据推销,97,09/48
票据推销,158,09/53
票据推销,179,09/58
票据推销,90,10/03
票据推销,106,10/08
票据推销,155,10/13
票据推销,141,10/18
票据推销,141,10/23
票据推销,74,10/28
票据推销,102,10/33
票据推销,71,10/38
票据推销,64,10/43
票据推销,62,10/48
票据推销,83,10/53
票据推销,109,10/58
票据推销,74,11/03
票据推销,103,11/08
票据推销,38,11/13
票据推销,72,11/18
票据推销,67,11/23
票据推销,66,11/28
票据推销,74,11/33
票据推销,45,11/38
票据推销,56,11/43
票据推销,46,11/48
票据推销,53,11/53
票据推销,82,11/58
票据推销,56,12/03
票据推销,93,12/08
票据推销,61,12/13
票据推销,82,12/18
票据推销,38,12/23
票据推销,57,12/28
票据推销,73,12/33
票据推销,58,12/38
票据推销,108,12/43
票据推销,65,12/48
票据推销,107,12/53
票据推销,61,12/58
票据推销,121,13/03
票据推销,162,13/08
票据推销,129,13/13
票据推销,88,13/18
票据推销,148,13/23
票据推销,111,13/28
票据推销,132,13/33
票据推销,80,13/38
票据推销,191,13/43
票据推销,88,13/48
票据推销,140,13/53
票据推销,150,13/58
票据推销,102,14/03
票据推销,64,14/08
票据推销,114,14/13
票据推销,55,14/18
票据推销,58,14/23
票据推销,78,14/28
票据推销,131,14/33
票据推销,102,14/38
票据推销,114,14/43
票据推销,114,14/48
票据推销,65,14/53
票据推销,91,14/58
票据推销,121,15/03
票据推销,117,15/08
票据推销,146,15/13
票据推销,102,15/18
票据推销,98,15/23
票据推销,88,15/28
票据推销,146,15/33
票据推销,79,15/38
票据推销,102,15/43
票据推销,80,15/48
票据推销,78,15/53
票据推销,107,15/58
票据推销,95,16/03
票据推销,90,16/08
票据推销,120,16/13
票据推销,54,16/18
票据推销,112,16/23
票据推销,120,16/28
票据推销,85,16/33
票据推销,124,16/38
票据推销,107,16/43
票据推销,132,16/48
票据推销,67,16/53
票据推销,111,16/58
票据推销,102,17/03
票据推销,123,17/08
票据推销,73,17/13
票据推销,89,17/18
票据推销,158,17/23
票据推销,88,17/28
票据推销,148,17/33
票据推销,139,17/38
票据推销,180,17/43
票据推销,175,17/48
票据推销,110,17/53
票据推销,201,17/58
票据推销,247,18/03
票据推销,238,18/08
票据推销,243,18/13
票据推销,155,18/18
票据推销,114,18/23
票据推销,216,18/28
票据推销,262,18/33
票据推销,182,18/38
票据推销,161,18/43
票据推销,283,18/48
票据推销,197,18/53
票据推销,220,18/58
票据推销,190,19/03
票据推销,226,19/08
票据推销,134,19/13
票据推销,243,19/18
票据推销,206,19/23
票据推销,202,19/28
票据推销,224,19/33
票据推销,112,19/38
票据推销,181,19/43
票据推销,155,19/48
票据推销,196,19/53
票据推销,197,19/58
