key,value,date
票据推销,14,00/03
票据推销,9,00/08
票据推销,18,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,5,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,10,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,3,03/58
票据推销,0,04/03
票据推销,4,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,5,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,6,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,5,05/48
票据推销,19,05/53
票据推销,20,05/58
票据推销,13,06/03
票据推销,15,06/08
票据推销,44,06/13
票据推销,23,06/18
票据推销,68,06/23
票据推销,85,06/28
票据推销,205,06/33
票据推销,126,06/38
票据推销,117,06/43
票据推销,156,06/48
票据推销,146,06/53
票据推销,135,06/58
票据推销,242,07/03
票据推销,229,07/08
票据推销,294,07/13
票据推销,396,07/18
票据推销,385,07/23
票据推销,378,07/28
票据推销,444,07/33
票据推销,516,07/38
票据推销,543,07/43
票据推销,504,07/48
票据推销,465,07/53
票据推销,469,07/58
票据推销,423,08/03
票据推销,476,08/08
票据推销,471,08/13
票据推销,482,08/18
票据推销,494,08/23
票据推销,487,08/28
票据推销,476,08/33
票据推销,541,08/38
票据推销,534,08/43
票据推销,552,08/48
票据推销,470,08/53
票据推销,418,08/58
票据推销,348,09/03
票据推销,392,09/08
票据推销,372,09/13
票据推销,399,09/18
票据推销,405,09/23
票据推销,455,09/28
票据推销,405,09/33
票据推销,313,09/38
票据推销,366,09/43
票据推销,366,09/48
票据推销,360,09/53
票据推销,251,09/58
票据推销,381,10/03
票据推销,377,10/08
票据推销,359,10/13
票据推销,327,10/18
票据推销,392,10/23
票据推销,369,10/28
票据推销,232,10/33
票据推销,285,10/38
票据推销,383,10/43
票据推销,308,10/48
票据推销,218,10/53
票据推销,199,10/58
票据推销,336,11/03
票据推销,290,11/08
票据推销,229,11/13
票据推销,211,11/18
票据推销,211,11/23
票据推销,200,11/28
票据推销,108,11/33
票据推销,172,11/38
票据推销,121,11/43
票据推销,137,11/48
票据推销,87,11/53
票据推销,90,11/58
票据推销,131,12/03
票据推销,124,12/08
票据推销,236,12/13
票据推销,138,12/18
票据推销,125,12/23
票据推销,184,12/28
票据推销,140,12/33
票据推销,99,12/38
票据推销,79,12/43
票据推销,109,12/48
票据推销,136,12/53
票据推销,188,12/58
票据推销,105,13/03
票据推销,141,13/08
票据推销,108,13/13
票据推销,86,13/18
票据推销,160,13/23
票据推销,145,13/28
票据推销,116,13/33
票据推销,83,13/38
票据推销,110,13/43
票据推销,90,13/48
票据推销,155,13/53
票据推销,179,13/58
票据推销,108,14/03
票据推销,164,14/08
票据推销,137,14/13
票据推销,117,14/18
票据推销,112,14/23
票据推销,106,14/28
票据推销,159,14/33
票据推销,180,14/38
票据推销,162,14/43
票据推销,240,14/48
票据推销,195,14/53
票据推销,159,14/58
票据推销,96,15/03
票据推销,114,15/08
票据推销,109,15/13
票据推销,136,15/18
票据推销,76,15/23
票据推销,100,15/28
票据推销,116,15/33
票据推销,89,15/38
票据推销,95,15/43
票据推销,83,15/48
票据推销,97,15/53
票据推销,97,15/58
票据推销,89,16/03
票据推销,134,16/08
票据推销,147,16/13
票据推销,183,16/18
票据推销,149,16/23
票据推销,166,16/28
票据推销,148,16/33
票据推销,121,16/38
票据推销,187,16/43
票据推销,130,16/48
票据推销,179,16/53
票据推销,177,16/58
票据推销,233,17/03
票据推销,229,17/08
票据推销,230,17/13
票据推销,267,17/18
票据推销,326,17/23
票据推销,273,17/28
票据推销,316,17/33
票据推销,442,17/38
票据推销,520,17/43
票据推销,520,17/48
票据推销,522,17/53
票据推销,387,17/58
票据推销,343,18/03
票据推销,594,18/08
票据推销,443,18/13
票据推销,526,18/18
票据推销,531,18/23
票据推销,451,18/28
票据推销,371,18/33
票据推销,459,18/38
票据推销,523,18/43
票据推销,446,18/48
票据推销,541,18/53
票据推销,434,18/58
票据推销,529,19/03
票据推销,494,19/08
票据推销,381,19/13
票据推销,414,19/18
票据推销,438,19/23
票据推销,420,19/28
票据推销,386,19/33
票据推销,335,19/38
票据推销,315,19/43
票据推销,420,19/48
票据推销,201,19/53
票据推销,338,19/58
票据推销,262,20/03
票据推销,241,20/08
票据推销,316,20/13
票据推销,243,20/18
票据推销,133,20/23
票据推销,183,20/28
票据推销,210,20/33
票据推销,214,20/38
票据推销,203,20/43
票据推销,151,20/48
票据推销,104,20/53
票据推销,88,20/58
票据推销,93,21/03
票据推销,89,21/08
票据推销,107,21/13
票据推销,49,21/18
票据推销,57,21/23
票据推销,113,21/28
票据推销,62,21/33
票据推销,43,21/38
票据推销,20,21/43
票据推销,56,21/48
票据推销,44,21/53
票据推销,0,21/58
票据推销,13,22/03
票据推销,11,22/08
票据推销,0,22/13
票据推销,3,22/18
票据推销,12,22/23
票据推销,0,22/28
票据推销,4,22/33
票据推销,0,22/38
票据推销,3,22/43
票据推销,0,22/48
票据推销,0,22/53
票据推销,0,22/58
票据推销,0,23/03
票据推销,0,23/08
票据推销,0,23/13
票据推销,6,23/18
票据推销,0,23/23
票据推销,0,23/28
票据推销,0,23/33
票据推销,0,23/38
票据推销,0,23/43
票据推销,0,23/48
票据推销,0,23/53
票据推销,0,23/58
色情欺诈,74,00/03
色情欺诈,50,00/08
色情欺诈,21,00/13
色情欺诈,130,00/18
色情欺诈,138,00/23
