key,value,date
票据推销,1,00/03
票据推销,0,00/08
票据推销,3,00/13
票据推销,0,00/18
票据推销,3,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,5,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,4,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,4,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,10,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,5,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,0,06/18
票据推销,0,06/23
票据推销,4,06/28
票据推销,20,06/33
票据推销,0,06/38
票据推销,8,06/43
票据推销,21,06/48
票据推销,81,06/53
票据推销,66,06/58
票据推销,190,07/03
票据推销,176,07/08
票据推销,97,07/13
票据推销,67,07/18
票据推销,76,07/23
票据推销,71,07/28
票据推销,69,07/33
票据推销,128,07/38
票据推销,93,07/43
票据推销,99,07/48
票据推销,61,07/53
票据推销,172,07/58
票据推销,105,08/03
票据推销,101,08/08
票据推销,147,08/13
票据推销,184,08/18
票据推销,224,08/23
票据推销,172,08/28
票据推销,187,08/33
票据推销,263,08/38
票据推销,241,08/43
票据推销,189,08/48
票据推销,266,08/53
票据推销,183,08/58
票据推销,192,09/03
票据推销,232,09/08
票据推销,194,09/13
票据推销,273,09/18
票据推销,242,09/23
票据推销,251,09/28
票据推销,236,09/33
票据推销,315,09/38
票据推销,210,09/43
票据推销,273,09/48
票据推销,289,09/53
票据推销,203,09/58
票据推销,238,10/03
票据推销,217,10/08
票据推销,225,10/13
票据推销,244,10/18
票据推销,151,10/23
票据推销,266,10/28
票据推销,140,10/33
票据推销,137,10/38
票据推销,156,10/43
票据推销,195,10/48
票据推销,223,10/53
票据推销,168,10/58
票据推销,167,11/03
票据推销,153,11/08
票据推销,163,11/13
票据推销,115,11/18
票据推销,126,11/23
票据推销,110,11/28
票据推销,107,11/33
票据推销,118,11/38
票据推销,125,11/43
票据推销,76,11/48
票据推销,113,11/53
票据推销,128,11/58
票据推销,141,12/03
票据推销,118,12/08
票据推销,118,12/13
票据推销,97,12/18
票据推销,118,12/23
票据推销,191,12/28
票据推销,200,12/33
票据推销,168,12/38
票据推销,144,12/43
票据推销,147,12/48
票据推销,91,12/53
票据推销,115,12/58
票据推销,146,13/03
票据推销,241,13/08
票据推销,183,13/13
票据推销,212,13/18
票据推销,148,13/23
票据推销,151,13/28
票据推销,79,13/33
票据推销,90,13/38
票据推销,106,13/43
票据推销,156,13/48
票据推销,184,13/53
票据推销,217,13/58
票据推销,106,14/03
票据推销,210,14/08
票据推销,139,14/13
票据推销,218,14/18
票据推销,234,14/23
票据推销,171,14/28
票据推销,274,14/33
票据推销,335,14/38
票据推销,147,14/43
票据推销,193,14/48
票据推销,163,14/53
票据推销,152,14/58
票据推销,148,15/03
票据推销,136,15/08
票据推销,164,15/13
票据推销,116,15/18
票据推销,219,15/23
票据推销,123,15/28
票据推销,148,15/33
票据推销,113,15/38
票据推销,113,15/43
票据推销,56,15/48
票据推销,83,15/53
票据推销,83,15/58
票据推销,63,16/03
票据推销,122,16/08
票据推销,143,16/13
票据推销,125,16/18
票据推销,150,16/23
票据推销,135,16/28
票据推销,251,16/33
票据推销,194,16/38
票据推销,130,16/43
票据推销,219,16/48
票据推销,191,16/53
票据推销,103,16/58
票据推销,174,17/03
票据推销,209,17/08
票据推销,204,17/13
票据推销,147,17/18
票据推销,124,17/23
票据推销,76,17/28
票据推销,162,17/33
票据推销,131,17/38
票据推销,190,17/43
票据推销,198,17/48
票据推销,270,17/53
票据推销,249,17/58
票据推销,166,18/03
票据推销,164,18/08
票据推销,172,18/13
票据推销,190,18/18
票据推销,248,18/23
票据推销,320,18/28
票据推销,209,18/33
票据推销,217,18/38
票据推销,209,18/43
票据推销,195,18/48
票据推销,265,18/53
票据推销,113,18/58
票据推销,188,19/03
票据推销,112,19/08
票据推销,223,19/13
票据推销,266,19/18
票据推销,193,19/23
票据推销,245,19/28
票据推销,278,19/33
票据推销,194,19/38
票据推销,169,19/43
票据推销,188,19/48
票据推销,190,19/53
票据推销,163,19/58
票据推销,256,20/03
票据推销,227,20/08
票据推销,155,20/13
票据推销,165,20/18
票据推销,148,20/23
票据推销,181,20/28
票据推销,69,20/33
票据推销,72,20/38
