key,value,date
票据推销,5,00/03
票据推销,3,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,3,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,5,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,10,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,8,05/53
票据推销,0,05/58
票据推销,23,06/03
票据推销,47,06/08
票据推销,64,06/13
票据推销,45,06/18
票据推销,117,06/23
票据推销,40,06/28
票据推销,58,06/33
票据推销,85,06/38
票据推销,90,06/43
票据推销,99,06/48
票据推销,183,06/53
票据推销,170,06/58
票据推销,227,07/03
票据推销,183,07/08
票据推销,237,07/13
票据推销,257,07/18
票据推销,344,07/23
票据推销,342,07/28
票据推销,221,07/33
票据推销,490,07/38
票据推销,394,07/43
票据推销,339,07/48
票据推销,391,07/53
票据推销,308,07/58
票据推销,337,08/03
票据推销,297,08/08
票据推销,325,08/13
票据推销,277,08/18
票据推销,287,08/23
票据推销,337,08/28
票据推销,270,08/33
票据推销,309,08/38
票据推销,318,08/43
票据推销,345,08/48
票据推销,403,08/53
票据推销,310,08/58
票据推销,332,09/03
票据推销,338,09/08
票据推销,328,09/13
票据推销,331,09/18
票据推销,245,09/23
票据推销,285,09/28
票据推销,254,09/33
票据推销,259,09/38
票据推销,249,09/43
票据推销,270,09/48
票据推销,292,09/53
票据推销,209,09/58
票据推销,252,10/03
票据推销,322,10/08
票据推销,302,10/13
票据推销,328,10/18
票据推销,378,10/23
票据推销,273,10/28
票据推销,289,10/33
票据推销,266,10/38
票据推销,205,10/43
票据推销,275,10/48
票据推销,340,10/53
票据推销,227,10/58
票据推销,208,11/03
票据推销,218,11/08
票据推销,274,11/13
票据推销,287,11/18
票据推销,274,11/23
票据推销,198,11/28
票据推销,203,11/33
票据推销,256,11/38
票据推销,203,11/43
票据推销,185,11/48
票据推销,147,11/53
票据推销,187,11/58
票据推销,169,12/03
票据推销,226,12/08
票据推销,232,12/13
票据推销,132,12/18
票据推销,138,12/23
票据推销,141,12/28
票据推销,141,12/33
票据推销,94,12/38
票据推销,166,12/43
票据推销,190,12/48
票据推销,202,12/53
票据推销,203,12/58
票据推销,171,13/03
票据推销,223,13/08
票据推销,214,13/13
票据推销,236,13/18
票据推销,222,13/23
票据推销,146,13/28
票据推销,175,13/33
票据推销,173,13/38
票据推销,184,13/43
票据推销,162,13/48
票据推销,158,13/53
票据推销,184,13/58
票据推销,199,14/03
票据推销,146,14/08
票据推销,159,14/13
票据推销,153,14/18
票据推销,186,14/23
票据推销,122,14/28
票据推销,108,14/33
票据推销,61,14/38
票据推销,115,14/43
票据推销,111,14/48
票据推销,131,14/53
票据推销,142,14/58
票据推销,110,15/03
票据推销,197,15/08
票据推销,110,15/13
票据推销,99,15/18
票据推销,158,15/23
票据推销,152,15/28
票据推销,230,15/33
票据推销,257,15/38
票据推销,245,15/43
票据推销,180,15/48
票据推销,172,15/53
票据推销,202,15/58
票据推销,127,16/03
票据推销,178,16/08
票据推销,119,16/13
票据推销,134,16/18
票据推销,205,16/23
票据推销,249,16/28
票据推销,227,16/33
票据推销,131,16/38
票据推销,244,16/43
票据推销,205,16/48
票据推销,288,16/53
票据推销,188,16/58
票据推销,324,17/03
票据推销,299,17/08
票据推销,294,17/13
票据推销,348,17/18
票据推销,404,17/23
票据推销,374,17/28
票据推销,287,17/33
票据推销,330,17/38
票据推销,376,17/43
票据推销,387,17/48
票据推销,318,17/53
票据推销,507,17/58
票据推销,498,18/03
票据推销,340,18/08
票据推销,399,18/13
票据推销,392,18/18
票据推销,343,18/23
票据推销,485,18/28
票据推销,402,18/33
票据推销,255,18/38
票据推销,298,18/43
