key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,5,00/18
票据推销,4,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,5,05/18
票据推销,5,05/23
票据推销,5,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,13,05/43
票据推销,12,05/48
票据推销,0,05/53
票据推销,3,05/58
票据推销,20,06/03
票据推销,13,06/08
票据推销,29,06/13
票据推销,17,06/18
票据推销,27,06/23
票据推销,35,06/28
票据推销,28,06/33
票据推销,42,06/38
票据推销,58,06/43
票据推销,62,06/48
票据推销,111,06/53
票据推销,69,06/58
票据推销,48,07/03
票据推销,76,07/08
票据推销,64,07/13
票据推销,99,07/18
票据推销,148,07/23
票据推销,71,07/28
票据推销,204,07/33
票据推销,190,07/38
票据推销,160,07/43
票据推销,192,07/48
票据推销,235,07/53
票据推销,220,07/58
票据推销,245,08/03
票据推销,179,08/08
票据推销,254,08/13
票据推销,227,08/18
票据推销,192,08/23
票据推销,270,08/28
票据推销,263,08/33
票据推销,227,08/38
票据推销,230,08/43
票据推销,245,08/48
票据推销,247,08/53
票据推销,197,08/58
票据推销,217,09/03
票据推销,194,09/08
票据推销,227,09/13
票据推销,251,09/18
票据推销,271,09/23
票据推销,213,09/28
票据推销,199,09/33
票据推销,219,09/38
票据推销,184,09/43
票据推销,180,09/48
票据推销,186,09/53
票据推销,206,09/58
票据推销,172,10/03
票据推销,190,10/08
票据推销,175,10/13
票据推销,231,10/18
票据推销,134,10/23
票据推销,195,10/28
票据推销,176,10/33
票据推销,201,10/38
票据推销,177,10/43
票据推销,173,10/48
票据推销,199,10/53
票据推销,182,10/58
票据推销,150,11/03
票据推销,141,11/08
票据推销,215,11/13
票据推销,180,11/18
票据推销,168,11/23
票据推销,123,11/28
票据推销,196,11/33
票据推销,222,11/38
票据推销,159,11/43
票据推销,125,11/48
票据推销,173,11/53
票据推销,107,11/58
票据推销,115,12/03
票据推销,108,12/08
票据推销,93,12/13
票据推销,115,12/18
票据推销,54,12/23
票据推销,79,12/28
票据推销,46,12/33
票据推销,104,12/38
票据推销,65,12/43
票据推销,56,12/48
票据推销,83,12/53
票据推销,90,12/58
票据推销,35,13/03
票据推销,66,13/08
票据推销,105,13/13
票据推销,106,13/18
票据推销,82,13/23
票据推销,42,13/28
票据推销,71,13/33
票据推销,103,13/38
票据推销,62,13/43
票据推销,84,13/48
票据推销,78,13/53
票据推销,57,13/58
票据推销,108,14/03
票据推销,85,14/08
票据推销,15,14/13
票据推销,44,14/18
票据推销,19,14/23
票据推销,25,14/28
票据推销,39,14/33
票据推销,47,14/38
票据推销,27,14/43
票据推销,28,14/48
票据推销,34,14/53
票据推销,27,14/58
票据推销,28,15/03
票据推销,31,15/08
票据推销,32,15/13
票据推销,16,15/18
票据推销,35,15/23
票据推销,37,15/28
票据推销,40,15/33
票据推销,60,15/38
票据推销,40,15/43
票据推销,72,15/48
票据推销,29,15/53
票据推销,71,15/58
票据推销,49,16/03
票据推销,51,16/08
票据推销,63,16/13
票据推销,73,16/18
票据推销,62,16/23
票据推销,64,16/28
票据推销,49,16/33
票据推销,66,16/38
票据推销,44,16/43
票据推销,60,16/48
票据推销,77,16/53
票据推销,73,16/58
票据推销,47,17/03
票据推销,63,17/08
票据推销,125,17/13
票据推销,113,17/18
票据推销,87,17/23
票据推销,139,17/28
票据推销,62,17/33
票据推销,112,17/38
票据推销,122,17/43
票据推销,138,17/48
票据推销,159,17/53
票据推销,190,17/58
票据推销,148,18/03
票据推销,133,18/08
票据推销,130,18/13
票据推销,109,18/18
票据推销,198,18/23
票据推销,146,18/28
票据推销,173,18/33
票据推销,190,18/38
票据推销,137,18/43
票据推销,107,18/48
票据推销,136,18/53
票据推销,73,18/58
票据推销,127,19/03
票据推销,72,19/08
票据推销,96,19/13
票据推销,86,19/18
票据推销,91,19/23
票据推销,88,19/28
票据推销,110,19/33
票据推销,59,19/38
票据推销,113,19/43
票据推销,115,19/48
票据推销,56,19/53
票据推销,50,19/58
