key,value,date
票据推销,12,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,1,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,1,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,12,05/53
票据推销,8,05/58
票据推销,10,06/03
票据推销,0,06/08
票据推销,4,06/13
票据推销,17,06/18
票据推销,13,06/23
票据推销,28,06/28
票据推销,38,06/33
票据推销,67,06/38
票据推销,33,06/43
票据推销,70,06/48
票据推销,75,06/53
票据推销,98,06/58
票据推销,92,07/03
票据推销,120,07/08
票据推销,123,07/13
票据推销,94,07/18
票据推销,122,07/23
票据推销,212,07/28
票据推销,218,07/33
票据推销,175,07/38
票据推销,238,07/43
票据推销,233,07/48
票据推销,175,07/53
票据推销,165,07/58
票据推销,210,08/03
票据推销,150,08/08
票据推销,268,08/13
票据推销,228,08/18
票据推销,201,08/23
票据推销,228,08/28
票据推销,387,08/33
票据推销,366,08/38
票据推销,294,08/43
票据推销,291,08/48
票据推销,221,08/53
票据推销,196,08/58
票据推销,251,09/03
票据推销,262,09/08
票据推销,265,09/13
票据推销,225,09/18
票据推销,218,09/23
票据推销,284,09/28
票据推销,288,09/33
票据推销,202,09/38
票据推销,149,09/43
票据推销,142,09/48
票据推销,202,09/53
票据推销,147,09/58
票据推销,215,10/03
票据推销,243,10/08
票据推销,271,10/13
票据推销,209,10/18
票据推销,265,10/23
票据推销,187,10/28
票据推销,179,10/33
票据推销,181,10/38
票据推销,146,10/43
票据推销,113,10/48
票据推销,175,10/53
票据推销,233,10/58
票据推销,255,11/03
票据推销,258,11/08
票据推销,220,11/13
票据推销,145,11/18
票据推销,149,11/23
票据推销,217,11/28
票据推销,112,11/33
票据推销,190,11/38
票据推销,204,11/43
票据推销,158,11/48
票据推销,124,11/53
票据推销,149,11/58
票据推销,169,12/03
票据推销,219,12/08
票据推销,166,12/13
票据推销,133,12/18
票据推销,98,12/23
票据推销,139,12/28
票据推销,132,12/33
票据推销,90,12/38
票据推销,107,12/43
票据推销,161,12/48
票据推销,123,12/53
票据推销,160,12/58
票据推销,120,13/03
票据推销,133,13/08
票据推销,95,13/13
票据推销,142,13/18
票据推销,142,13/23
票据推销,156,13/28
票据推销,152,13/33
票据推销,196,13/38
票据推销,198,13/43
票据推销,183,13/48
票据推销,184,13/53
票据推销,211,13/58
票据推销,83,14/03
票据推销,86,14/08
票据推销,286,14/13
票据推销,188,14/18
票据推销,148,14/23
票据推销,164,14/28
票据推销,106,14/33
票据推销,118,14/38
票据推销,190,14/43
票据推销,125,14/48
票据推销,152,14/53
票据推销,120,14/58
票据推销,103,15/03
票据推销,154,15/08
票据推销,129,15/13
票据推销,134,15/18
票据推销,62,15/23
票据推销,114,15/28
票据推销,140,15/33
票据推销,135,15/38
票据推销,119,15/43
票据推销,47,15/48
票据推销,110,15/53
票据推销,121,15/58
票据推销,91,16/03
票据推销,31,16/08
票据推销,100,16/13
票据推销,86,16/18
票据推销,96,16/23
票据推销,77,16/28
票据推销,48,16/33
票据推销,102,16/38
票据推销,74,16/43
票据推销,119,16/48
票据推销,167,16/53
票据推销,156,16/58
票据推销,117,17/03
票据推销,126,17/08
票据推销,203,17/13
票据推销,175,17/18
票据推销,129,17/23
票据推销,114,17/28
票据推销,186,17/33
票据推销,162,17/38
票据推销,128,17/43
票据推销,165,17/48
票据推销,199,17/53
票据推销,236,17/58
票据推销,263,18/03
票据推销,224,18/08
票据推销,194,18/13
票据推销,151,18/18
票据推销,112,18/23
票据推销,173,18/28
票据推销,189,18/33
票据推销,169,18/38
票据推销,263,18/43
票据推销,182,18/48
票据推销,250,18/53
票据推销,308,18/58
票据推销,296,19/03
票据推销,256,19/08
票据推销,293,19/13
票据推销,188,19/18
票据推销,315,19/23
票据推销,190,19/28
票据推销,250,19/33
票据推销,234,19/38
票据推销,196,19/43
票据推销,187,19/48
票据推销,165,19/53
票据推销,188,19/58
票据推销,164,20/03
票据推销,176,20/08
票据推销,176,20/13
票据推销,167,20/18
票据推销,178,20/23
票据推销,98,20/28
票据推销,102,20/33
票据推销,117,20/38
票据推销,90,20/43
票据推销,107,20/48
票据推销,104,20/53
票据推销,83,20/58
票据推销,38,21/03
票据推销,23,21/08
票据推销,79,21/13
票据推销,49,21/18
票据推销,27,21/23
票据推销,9,21/28
票据推销,21,21/33
票据推销,29,21/38
票据推销,16,21/43
票据推销,13,21/48
票据推销,9,21/53
票据推销,9,21/58
票据推销,11,22/03
票据推销,24,22/08
票据推销,7,22/13
票据推销,13,22/18
票据推销,0,22/23
票据推销,4,22/28
票据推销,0,22/33
票据推销,0,22/38
票据推销,9,22/43
票据推销,4,22/48
票据推销,0,22/53
票据推销,10,22/58
票据推销,0,23/03
票据推销,20,23/08
票据推销,10,23/13
票据推销,8,23/18
票据推销,0,23/23
票据推销,9,23/28
票据推销,3,23/33
票据推销,0,23/38
票据推销,0,23/43
票据推销,0,23/48
票据推销,5,23/53
票据推销,0,23/58
色情欺诈,61,00/03
色情欺诈,168,00/08
色情欺诈,51,00/13
色情欺诈,13,00/18
色情欺诈,116,00/23
色情欺诈,135,00/28
色情欺诈,34,00/33
色情欺诈,42,00/38
色情欺诈,52,00/43
色情欺诈,41,00/48
色情欺诈,7,00/53
色情欺诈,60,00/58
色情欺诈,0,01/03
色情欺诈,28,01/08
色情欺诈,13,01/13
色情欺诈,39,01/18
色情欺诈,9,01/23
色情欺诈,28,01/28
色情欺诈,32,01/33
色情欺诈,0,01/38
色情欺诈,0,01/43
色情欺诈,0,01/48
色情欺诈,0,01/53
色情欺诈,0,01/58
色情欺诈,0,02/03
色情欺诈,0,02/08
色情欺诈,0,02/13
色情欺诈,0,02/18
色情欺诈,0,02/23
色情欺诈,0,02/28
色情欺诈,0,02/33
色情欺诈,0,02/38
色情欺诈,0,02/43
色情欺诈,0,02/48
色情欺诈,0,02/53
色情欺诈,0,02/58
色情欺诈,0,03/03
色情欺诈,0,03/08
色情欺诈,0,03/13
色情欺诈,0,03/18
色情欺诈,0,03/23
色情欺诈,0,03/28
色情欺诈,0,03/33
色情欺诈,0,03/38
色情欺诈,0,03/43
色情欺诈,0,03/48
色情欺诈,0,03/53
色情欺诈,0,03/58
色情欺诈,0,04/03
色情欺诈,0,04/08
色情欺诈,0,04/13
色情欺诈,0,04/18
色情欺诈,0,04/23
色情欺诈,0,04/28
色情欺诈,0,04/33
色情欺诈,0,04/38
色情欺诈,0,04/43
色情欺诈,0,04/48
色情欺诈,0,04/53
色情欺诈,0,04/58
色情欺诈,0,05/03
色情欺诈,0,05/08
色情欺诈,0,05/13
色情欺诈,0,05/18
色情欺诈,0,05/23
色情欺诈,0,05/28
色情欺诈,0,05/33
色情欺诈,0,05/38
色情欺诈,0,05/43
色情欺诈,0,05/48
色情欺诈,0,05/53
色情欺诈,0,05/58
