key,value,date
票据推销,6,00/03
票据推销,3,00/08
票据推销,0,00/13
票据推销,2,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,5,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,11,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,4,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,5,01/23
票据推销,9,01/28
票据推销,25,01/33
票据推销,20,01/38
票据推销,0,01/43
票据推销,8,01/48
票据推销,0,01/53
票据推销,6,01/58
票据推销,2,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,4,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,4,05/58
票据推销,5,06/03
票据推销,0,06/08
票据推销,12,06/13
票据推销,27,06/18
票据推销,9,06/23
票据推销,26,06/28
票据推销,33,06/33
票据推销,33,06/38
票据推销,63,06/43
票据推销,58,06/48
票据推销,37,06/53
票据推销,88,06/58
票据推销,43,07/03
票据推销,79,07/08
票据推销,96,07/13
票据推销,127,07/18
票据推销,135,07/23
票据推销,127,07/28
票据推销,179,07/33
票据推销,130,07/38
票据推销,103,07/43
票据推销,145,07/48
票据推销,180,07/53
票据推销,248,07/58
票据推销,188,08/03
票据推销,280,08/08
票据推销,346,08/13
票据推销,265,08/18
票据推销,263,08/23
票据推销,342,08/28
票据推销,301,08/33
票据推销,290,08/38
票据推销,328,08/43
票据推销,379,08/48
票据推销,299,08/53
票据推销,302,08/58
票据推销,399,09/03
票据推销,362,09/08
票据推销,311,09/13
票据推销,329,09/18
票据推销,291,09/23
票据推销,316,09/28
票据推销,299,09/33
票据推销,287,09/38
票据推销,430,09/43
票据推销,391,09/48
票据推销,281,09/53
票据推销,333,09/58
票据推销,273,10/03
票据推销,303,10/08
票据推销,281,10/13
票据推销,266,10/18
票据推销,400,10/23
票据推销,266,10/28
票据推销,344,10/33
票据推销,221,10/38
票据推销,273,10/43
票据推销,182,10/48
票据推销,246,10/53
票据推销,268,10/58
票据推销,244,11/03
票据推销,208,11/08
票据推销,199,11/13
票据推销,225,11/18
票据推销,233,11/23
票据推销,145,11/28
票据推销,142,11/33
票据推销,200,11/38
票据推销,173,11/43
票据推销,226,11/48
票据推销,253,11/53
票据推销,197,11/58
票据推销,225,12/03
票据推销,236,12/08
票据推销,177,12/13
票据推销,199,12/18
票据推销,206,12/23
票据推销,133,12/28
票据推销,205,12/33
票据推销,177,12/38
票据推销,202,12/43
票据推销,180,12/48
票据推销,96,12/53
票据推销,115,12/58
票据推销,69,13/03
票据推销,77,13/08
票据推销,75,13/13
票据推销,112,13/18
票据推销,75,13/23
票据推销,101,13/28
票据推销,90,13/33
票据推销,109,13/38
票据推销,142,13/43
票据推销,134,13/48
票据推销,173,13/53
票据推销,162,13/58
票据推销,134,14/03
票据推销,159,14/08
票据推销,117,14/13
票据推销,80,14/18
票据推销,141,14/23
票据推销,129,14/28
票据推销,98,14/33
票据推销,197,14/38
票据推销,157,14/43
票据推销,177,14/48
票据推销,111,14/53
票据推销,132,14/58
票据推销,137,15/03
票据推销,119,15/08
票据推销,86,15/13
票据推销,110,15/18
票据推销,133,15/23
票据推销,177,15/28
票据推销,187,15/33
票据推销,184,15/38
票据推销,139,15/43
票据推销,163,15/48
票据推销,192,15/53
票据推销,158,15/58
票据推销,166,16/03
票据推销,183,16/08
票据推销,178,16/13
票据推销,124,16/18
票据推销,156,16/23
票据推销,179,16/28
票据推销,234,16/33
票据推销,147,16/38
票据推销,221,16/43
票据推销,217,16/48
票据推销,171,16/53
票据推销,167,16/58
票据推销,234,17/03
票据推销,157,17/08
