key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,3,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,4,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,10,03/08
票据推销,0,03/13
票据推销,5,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,8,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,5,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,9,05/48
票据推销,0,05/53
票据推销,16,05/58
票据推销,36,06/03
票据推销,27,06/08
票据推销,63,06/13
票据推销,101,06/18
票据推销,54,06/23
票据推销,70,06/28
票据推销,117,06/33
票据推销,104,06/38
票据推销,235,06/43
票据推销,242,06/48
票据推销,169,06/53
票据推销,208,06/58
票据推销,180,07/03
票据推销,161,07/08
票据推销,252,07/13
票据推销,255,07/18
票据推销,346,07/23
票据推销,319,07/28
票据推销,483,07/33
票据推销,492,07/38
票据推销,412,07/43
票据推销,462,07/48
票据推销,438,07/53
票据推销,349,07/58
票据推销,461,08/03
票据推销,379,08/08
票据推销,396,08/13
票据推销,368,08/18
票据推销,376,08/23
票据推销,555,08/28
票据推销,471,08/33
票据推销,364,08/38
票据推销,385,08/43
票据推销,356,08/48
票据推销,398,08/53
票据推销,433,08/58
票据推销,417,09/03
票据推销,440,09/08
票据推销,452,09/13
票据推销,448,09/18
票据推销,430,09/23
票据推销,415,09/28
票据推销,404,09/33
票据推销,380,09/38
票据推销,456,09/43
票据推销,320,09/48
票据推销,422,09/53
票据推销,294,09/58
票据推销,282,10/03
票据推销,254,10/08
票据推销,329,10/13
票据推销,240,10/18
票据推销,242,10/23
票据推销,232,10/28
票据推销,259,10/33
票据推销,237,10/38
票据推销,225,10/43
票据推销,149,10/48
票据推销,159,10/53
票据推销,241,10/58
票据推销,160,11/03
票据推销,182,11/08
票据推销,215,11/13
票据推销,169,11/18
票据推销,143,11/23
票据推销,126,11/28
票据推销,185,11/33
票据推销,159,11/38
票据推销,168,11/43
票据推销,124,11/48
票据推销,153,11/53
票据推销,92,11/58
票据推销,53,12/03
票据推销,68,12/08
票据推销,30,12/13
票据推销,59,12/18
票据推销,48,12/23
票据推销,99,12/28
票据推销,140,12/33
票据推销,89,12/38
票据推销,113,12/43
票据推销,58,12/48
票据推销,81,12/53
票据推销,79,12/58
票据推销,87,13/03
票据推销,58,13/08
票据推销,91,13/13
票据推销,94,13/18
票据推销,91,13/23
票据推销,71,13/28
票据推销,117,13/33
票据推销,122,13/38
票据推销,129,13/43
票据推销,138,13/48
票据推销,145,13/53
票据推销,203,13/58
票据推销,116,14/03
票据推销,142,14/08
票据推销,76,14/13
票据推销,161,14/18
票据推销,146,14/23
票据推销,162,14/28
票据推销,74,14/33
票据推销,122,14/38
票据推销,173,14/43
票据推销,106,14/48
票据推销,126,14/53
票据推销,149,14/58
票据推销,205,15/03
票据推销,170,15/08
票据推销,105,15/13
票据推销,110,15/18
票据推销,157,15/23
票据推销,143,15/28
票据推销,132,15/33
票据推销,147,15/38
票据推销,115,15/43
票据推销,103,15/48
票据推销,109,15/53
票据推销,119,15/58
票据推销,131,16/03
票据推销,102,16/08
票据推销,87,16/13
票据推销,78,16/18
票据推销,131,16/23
票据推销,181,16/28
票据推销,114,16/33
票据推销,152,16/38
票据推销,187,16/43
票据推销,220,16/48
票据推销,221,16/53
票据推销,206,16/58
票据推销,296,17/03
票据推销,301,17/08
票据推销,246,17/13
票据推销,287,17/18
票据推销,259,17/23
票据推销,282,17/28
票据推销,346,17/33
票据推销,301,17/38
票据推销,343,17/43
票据推销,521,17/48
票据推销,458,17/53
票据推销,375,17/58
票据推销,381,18/03
票据推销,356,18/08
票据推销,321,18/13
票据推销,405,18/18
票据推销,372,18/23
票据推销,314,18/28
票据推销,295,18/33
票据推销,372,18/38
票据推销,513,18/43
票据推销,420,18/48
票据推销,341,18/53
票据推销,403,18/58
票据推销,411,19/03
票据推销,498,19/08
票据推销,382,19/13
票据推销,400,19/18
票据推销,319,19/23
票据推销,315,19/28
票据推销,255,19/33
票据推销,351,19/38
票据推销,293,19/43
票据推销,263,19/48
票据推销,330,19/53
票据推销,261,19/58
