key,value,date
票据推销,0,00/03
票据推销,1,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,4,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,13,06/13
票据推销,5,06/18
票据推销,10,06/23
票据推销,23,06/28
票据推销,0,06/33
票据推销,4,06/38
票据推销,0,06/43
票据推销,25,06/48
票据推销,12,06/53
票据推销,17,06/58
票据推销,25,07/03
票据推销,18,07/08
票据推销,13,07/13
票据推销,35,07/18
票据推销,41,07/23
票据推销,75,07/28
票据推销,61,07/33
票据推销,54,07/38
票据推销,22,07/43
票据推销,71,07/48
票据推销,33,07/53
票据推销,60,07/58
票据推销,51,08/03
票据推销,63,08/08
票据推销,29,08/13
票据推销,53,08/18
票据推销,64,08/23
票据推销,89,08/28
票据推销,59,08/33
票据推销,69,08/38
票据推销,79,08/43
票据推销,114,08/48
票据推销,98,08/53
票据推销,75,08/58
票据推销,122,09/03
票据推销,175,09/08
票据推销,72,09/13
票据推销,67,09/18
票据推销,80,09/23
票据推销,72,09/28
票据推销,81,09/33
票据推销,68,09/38
票据推销,86,09/43
票据推销,93,09/48
票据推销,60,09/53
票据推销,93,09/58
票据推销,95,10/03
票据推销,48,10/08
票据推销,84,10/13
票据推销,113,10/18
票据推销,38,10/23
票据推销,46,10/28
票据推销,42,10/33
票据推销,44,10/38
票据推销,47,10/43
票据推销,49,10/48
票据推销,42,10/53
票据推销,59,10/58
票据推销,46,11/03
票据推销,49,11/08
票据推销,47,11/13
票据推销,27,11/18
票据推销,58,11/23
票据推销,71,11/28
票据推销,45,11/33
票据推销,23,11/38
票据推销,21,11/43
票据推销,44,11/48
票据推销,49,11/53
票据推销,33,11/58
票据推销,25,12/03
票据推销,37,12/08
票据推销,37,12/13
票据推销,47,12/18
票据推销,19,12/23
票据推销,19,12/28
票据推销,25,12/33
票据推销,18,12/38
票据推销,32,12/43
票据推销,31,12/48
票据推销,45,12/53
票据推销,26,12/58
票据推销,30,13/03
票据推销,25,13/08
票据推销,39,13/13
票据推销,33,13/18
票据推销,51,13/23
票据推销,81,13/28
票据推销,47,13/33
票据推销,50,13/38
票据推销,14,13/43
票据推销,9,13/48
票据推销,25,13/53
票据推销,30,13/58
票据推销,48,14/03
票据推销,66,14/08
票据推销,43,14/13
票据推销,43,14/18
票据推销,34,14/23
票据推销,16,14/28
票据推销,12,14/33
票据推销,23,14/38
票据推销,93,14/43
票据推销,19,14/48
票据推销,39,14/53
票据推销,73,14/58
票据推销,55,15/03
票据推销,60,15/08
票据推销,22,15/13
票据推销,20,15/18
票据推销,36,15/23
票据推销,53,15/28
票据推销,15,15/33
票据推销,20,15/38
票据推销,31,15/43
票据推销,13,15/48
票据推销,33,15/53
票据推销,33,15/58
票据推销,23,16/03
票据推销,10,16/08
票据推销,7,16/13
票据推销,20,16/18
票据推销,24,16/23
票据推销,48,16/28
票据推销,40,16/33
票据推销,18,16/38
票据推销,42,16/43
票据推销,21,16/48
票据推销,71,16/53
票据推销,76,16/58
票据推销,72,17/03
票据推销,84,17/08
票据推销,114,17/13
票据推销,69,17/18
票据推销,123,17/23
票据推销,53,17/28
票据推销,65,17/33
票据推销,75,17/38
票据推销,62,17/43
票据推销,50,17/48
票据推销,107,17/53
票据推销,80,17/58
票据推销,56,18/03
票据推销,76,18/08
票据推销,79,18/13
票据推销,126,18/18
票据推销,95,18/23
票据推销,113,18/28
票据推销,101,18/33
票据推销,112,18/38
票据推销,83,18/43
票据推销,48,18/48
票据推销,90,18/53
票据推销,137,18/58
票据推销,74,19/03
票据推销,100,19/08
票据推销,168,19/13
票据推销,87,19/18
票据推销,84,19/23
票据推销,74,19/28
票据推销,48,19/33
票据推销,55,19/38
票据推销,68,19/43
票据推销,107,19/48
票据推销,90,19/53
票据推销,101,19/58
票据推销,86,20/03
票据推销,71,20/08
票据推销,85,20/13
票据推销,102,20/18
票据推销,83,20/23
票据推销,84,20/28
票据推销,65,20/33
票据推销,62,20/38
票据推销,50,20/43
票据推销,53,20/48
票据推销,30,20/53
票据推销,17,20/58
票据推销,49,21/03
票据推销,50,21/08
票据推销,21,21/13
