key,value,date
票据推销,5,00/03
票据推销,0,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,10,00/38
票据推销,2,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,10,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,0,05/13
票据推销,0,05/18
票据推销,3,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,3,05/58
票据推销,0,06/03
票据推销,4,06/08
票据推销,4,06/13
票据推销,18,06/18
票据推销,9,06/23
票据推销,17,06/28
票据推销,35,06/33
票据推销,52,06/38
票据推销,43,06/43
票据推销,38,06/48
票据推销,38,06/53
票据推销,46,06/58
票据推销,12,07/03
票据推销,30,07/08
票据推销,22,07/13
票据推销,61,07/18
票据推销,119,07/23
票据推销,135,07/28
票据推销,144,07/33
票据推销,37,07/38
票据推销,83,07/43
票据推销,142,07/48
票据推销,108,07/53
票据推销,106,07/58
票据推销,89,08/03
票据推销,128,08/08
票据推销,122,08/13
票据推销,116,08/18
票据推销,120,08/23
票据推销,101,08/28
票据推销,76,08/33
票据推销,61,08/38
票据推销,88,08/43
票据推销,46,08/48
票据推销,147,08/53
票据推销,38,08/58
票据推销,40,09/03
票据推销,71,09/08
票据推销,77,09/13
票据推销,74,09/18
票据推销,37,09/23
票据推销,31,09/28
票据推销,9,09/33
票据推销,33,09/38
票据推销,88,09/43
票据推销,60,09/48
票据推销,75,09/53
票据推销,26,09/58
票据推销,24,10/03
票据推销,44,10/08
票据推销,49,10/13
票据推销,48,10/18
票据推销,24,10/23
票据推销,30,10/28
票据推销,11,10/33
票据推销,35,10/38
票据推销,49,10/43
票据推销,63,10/48
票据推销,28,10/53
票据推销,35,10/58
票据推销,32,11/03
票据推销,52,11/08
票据推销,33,11/13
票据推销,49,11/18
票据推销,51,11/23
票据推销,48,11/28
票据推销,62,11/33
票据推销,78,11/38
票据推销,51,11/43
票据推销,85,11/48
票据推销,75,11/53
票据推销,78,11/58
票据推销,79,12/03
票据推销,54,12/08
票据推销,41,12/13
票据推销,52,12/18
票据推销,54,12/23
票据推销,45,12/28
票据推销,87,12/33
票据推销,40,12/38
票据推销,21,12/43
票据推销,46,12/48
票据推销,59,12/53
票据推销,58,12/58
票据推销,55,13/03
