key,value,date
票据推销,5,00/03
票据推销,4,00/08
票据推销,0,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,0,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,4,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,0,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,0,05/03
票据推销,0,05/08
票据推销,3,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,5,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,3,06/08
票据推销,12,06/13
票据推销,10,06/18
票据推销,23,06/23
票据推销,18,06/28
票据推销,5,06/33
票据推销,18,06/38
票据推销,42,06/43
票据推销,30,06/48
票据推销,53,06/53
票据推销,82,06/58
票据推销,56,07/03
票据推销,108,07/08
票据推销,146,07/13
票据推销,83,07/18
票据推销,80,07/23
票据推销,144,07/28
票据推销,105,07/33
票据推销,180,07/38
票据推销,158,07/43
票据推销,133,07/48
票据推销,143,07/53
票据推销,115,07/58
票据推销,81,08/03
票据推销,112,08/08
票据推销,104,08/13
票据推销,99,08/18
票据推销,135,08/23
票据推销,123,08/28
票据推销,79,08/33
票据推销,69,08/38
票据推销,77,08/43
票据推销,147,08/48
票据推销,129,08/53
票据推销,104,08/58
票据推销,94,09/03
票据推销,148,09/08
票据推销,106,09/13
票据推销,113,09/18
票据推销,80,09/23
票据推销,35,09/28
票据推销,77,09/33
票据推销,74,09/38
票据推销,45,09/43
票据推销,77,09/48
票据推销,53,09/53
票据推销,107,09/58
票据推销,86,10/03
票据推销,116,10/08
票据推销,122,10/13
票据推销,42,10/18
票据推销,77,10/23
票据推销,81,10/28
票据推销,131,10/33
票据推销,65,10/38
票据推销,96,10/43
票据推销,81,10/48
票据推销,110,10/53
票据推销,53,10/58
票据推销,112,11/03
票据推销,101,11/08
票据推销,94,11/13
票据推销,145,11/18
票据推销,143,11/23
票据推销,107,11/28
票据推销,112,11/33
票据推销,160,11/38
票据推销,110,11/43
票据推销,138,11/48
票据推销,139,11/53
票据推销,99,11/58
票据推销,110,12/03
票据推销,151,12/08
票据推销,116,12/13
票据推销,80,12/18
票据推销,82,12/23
票据推销,92,12/28
票据推销,131,12/33
票据推销,130,12/38
票据推销,108,12/43
票据推销,122,12/48
票据推销,54,12/53
票据推销,69,12/58
票据推销,93,13/03
票据推销,82,13/08
票据推销,33,13/13
票据推销,55,13/18
票据推销,73,13/23
票据推销,75,13/28
票据推销,92,13/33
票据推销,50,13/38
票据推销,67,13/43
票据推销,81,13/48
票据推销,47,13/53
票据推销,96,13/58
票据推销,62,14/03
票据推销,93,14/08
票据推销,27,14/13
票据推销,79,14/18
票据推销,53,14/23
票据推销,54,14/28
票据推销,74,14/33
票据推销,19,14/38
票据推销,77,14/43
票据推销,104,14/48
票据推销,67,14/53
票据推销,110,14/58
票据推销,78,15/03
票据推销,91,15/08
票据推销,66,15/13
票据推销,40,15/18
票据推销,43,15/23
票据推销,56,15/28
票据推销,37,15/33
票据推销,40,15/38
票据推销,20,15/43
票据推销,24,15/48
票据推销,32,15/53
票据推销,43,15/58
票据推销,54,16/03
票据推销,29,16/08
票据推销,30,16/13
票据推销,74,16/18
票据推销,97,16/23
票据推销,60,16/28
票据推销,83,16/33
票据推销,79,16/38
票据推销,45,16/43
票据推销,53,16/48
票据推销,113,16/53
票据推销,99,16/58
票据推销,120,17/03
票据推销,64,17/08
票据推销,134,17/13
票据推销,96,17/18
票据推销,158,17/23
票据推销,182,17/28
票据推销,165,17/33
票据推销,195,17/38
票据推销,169,17/43
票据推销,190,17/48
票据推销,195,17/53
票据推销,227,17/58
票据推销,222,18/03
票据推销,155,18/08
票据推销,149,18/13
票据推销,158,18/18
票据推销,160,18/23
票据推销,238,18/28
票据推销,133,18/33
票据推销,172,18/38
票据推销,143,18/43
票据推销,148,18/48
票据推销,240,18/53
票据推销,196,18/58
票据推销,168,19/03
票据推销,140,19/08
票据推销,128,19/13
票据推销,134,19/18
票据推销,119,19/23
票据推销,117,19/28
票据推销,122,19/33
票据推销,120,19/38
票据推销,126,19/43
票据推销,195,19/48
票据推销,137,19/53
票据推销,138,19/58
票据推销,92,20/03
票据推销,124,20/08
票据推销,152,20/13
票据推销,104,20/18
票据推销,133,20/23
票据推销,87,20/28
票据推销,85,20/33
