key,value,date
票据推销,0,00/03
票据推销,0,00/08
票据推销,1,00/13
票据推销,0,00/18
票据推销,0,00/23
票据推销,0,00/28
票据推销,0,00/33
票据推销,0,00/38
票据推销,0,00/43
票据推销,0,00/48
票据推销,0,00/53
票据推销,2,00/58
票据推销,0,01/03
票据推销,0,01/08
票据推销,0,01/13
票据推销,0,01/18
票据推销,0,01/23
票据推销,0,01/28
票据推销,0,01/33
票据推销,0,01/38
票据推销,0,01/43
票据推销,0,01/48
票据推销,0,01/53
票据推销,0,01/58
票据推销,0,02/03
票据推销,0,02/08
票据推销,0,02/13
票据推销,0,02/18
票据推销,0,02/23
票据推销,0,02/28
票据推销,0,02/33
票据推销,0,02/38
票据推销,0,02/43
票据推销,0,02/48
票据推销,0,02/53
票据推销,0,02/58
票据推销,0,03/03
票据推销,0,03/08
票据推销,0,03/13
票据推销,0,03/18
票据推销,0,03/23
票据推销,0,03/28
票据推销,0,03/33
票据推销,0,03/38
票据推销,0,03/43
票据推销,0,03/48
票据推销,0,03/53
票据推销,0,03/58
票据推销,0,04/03
票据推销,0,04/08
票据推销,0,04/13
票据推销,0,04/18
票据推销,5,04/23
票据推销,0,04/28
票据推销,0,04/33
票据推销,0,04/38
票据推销,0,04/43
票据推销,0,04/48
票据推销,0,04/53
票据推销,0,04/58
票据推销,4,05/03
票据推销,0,05/08
票据推销,4,05/13
票据推销,0,05/18
票据推销,0,05/23
票据推销,0,05/28
票据推销,0,05/33
票据推销,0,05/38
票据推销,0,05/43
票据推销,0,05/48
票据推销,0,05/53
票据推销,0,05/58
票据推销,0,06/03
票据推销,0,06/08
票据推销,0,06/13
票据推销,13,06/18
票据推销,0,06/23
票据推销,12,06/28
票据推销,0,06/33
票据推销,20,06/38
票据推销,35,06/43
票据推销,17,06/48
票据推销,11,06/53
票据推销,7,06/58
票据推销,23,07/03
票据推销,12,07/08
票据推销,46,07/13
票据推销,98,07/18
票据推销,39,07/23
票据推销,47,07/28
票据推销,63,07/33
票据推销,110,07/38
票据推销,92,07/43
票据推销,85,07/48
票据推销,83,07/53
票据推销,70,07/58
票据推销,106,08/03
票据推销,119,08/08
票据推销,91,08/13
票据推销,76,08/18
票据推销,102,08/23
票据推销,95,08/28
票据推销,117,08/33
票据推销,102,08/38
票据推销,115,08/43
票据推销,175,08/48
票据推销,180,08/53
票据推销,217,08/58
票据推销,201,09/03
票据推销,163,09/08
票据推销,202,09/13
票据推销,258,09/18
票据推销,236,09/23
票据推销,273,09/28
票据推销,241,09/33
票据推销,296,09/38
票据推销,227,09/43
票据推销,219,09/48
票据推销,208,09/53
票据推销,330,09/58
票据推销,183,10/03
票据推销,170,10/08
票据推销,256,10/13
票据推销,263,10/18
票据推销,249,10/23
票据推销,208,10/28
票据推销,243,10/33
票据推销,129,10/38
票据推销,314,10/43
票据推销,218,10/48
票据推销,177,10/53
票据推销,197,10/58
票据推销,203,11/03
票据推销,190,11/08
票据推销,182,11/13
票据推销,224,11/18
票据推销,163,11/23
票据推销,180,11/28
票据推销,207,11/33
票据推销,132,11/38
票据推销,153,11/43
票据推销,152,11/48
票据推销,208,11/53
票据推销,98,11/58
票据推销,128,12/03
票据推销,117,12/08
票据推销,116,12/13
票据推销,87,12/18
票据推销,103,12/23
票据推销,158,12/28
票据推销,134,12/33
票据推销,75,12/38
票据推销,108,12/43
票据推销,81,12/48
票据推销,104,12/53
票据推销,52,12/58
票据推销,72,13/03
票据推销,116,13/08
票据推销,101,13/13
票据推销,76,13/18
票据推销,77,13/23
票据推销,35,13/28
票据推销,39,13/33
票据推销,49,13/38
票据推销,23,13/43
票据推销,48,13/48
票据推销,56,13/53
票据推销,91,13/58
票据推销,24,14/03
票据推销,56,14/08
票据推销,38,14/13
票据推销,42,14/18
票据推销,32,14/23
票据推销,99,14/28
票据推销,92,14/33
票据推销,77,14/38
票据推销,62,14/43
票据推销,31,14/48
票据推销,77,14/53
票据推销,55,14/58
票据推销,64,15/03
票据推销,80,15/08
票据推销,78,15/13
票据推销,62,15/18
票据推销,34,15/23
票据推销,60,15/28
票据推销,32,15/33
票据推销,56,15/38
票据推销,41,15/43
票据推销,70,15/48
票据推销,36,15/53
票据推销,73,15/58
票据推销,51,16/03
票据推销,46,16/08
票据推销,63,16/13
票据推销,114,16/18
票据推销,115,16/23
票据推销,143,16/28
票据推销,89,16/33
票据推销,105,16/38
票据推销,127,16/43
票据推销,108,16/48
票据推销,142,16/53
票据推销,81,16/58
票据推销,87,17/03
票据推销,99,17/08
票据推销,151,17/13
票据推销,117,17/18
票据推销,166,17/23
票据推销,132,17/28
票据推销,168,17/33
票据推销,148,17/38
票据推销,193,17/43
票据推销,148,17/48
票据推销,228,17/53
票据推销,152,17/58
票据推销,200,18/03
票据推销,142,18/08
票据推销,147,18/13
票据推销,231,18/18
票据推销,229,18/23
票据推销,262,18/28
票据推销,148,18/33
票据推销,250,18/38
票据推销,219,18/43
票据推销,227,18/48
票据推销,178,18/53
票据推销,219,18/58
票据推销,296,19/03
票据推销,209,19/08
票据推销,246,19/13
票据推销,200,19/18
票据推销,132,19/23
票据推销,147,19/28
票据推销,264,19/33
票据推销,291,19/38
票据推销,269,19/43
票据推销,181,19/48
票据推销,205,19/53
票据推销,188,19/58
