time,票据推销,色情欺诈,卡贷诱骗,商务广告
83,63,0,0,0
84,78,0,0,0
85,66,0,0,0
86,122,0,0,0
87,77,0,0,0
88,25,0,0,0
89,46,0,0,0
90,20,0,0,0
91,50,0,0,0
92,97,0,0,0
93,25,0,0,0
95,87,0,0,0
96,51,0,0,10
98,115,0,0,0
99,40,0,0,5
100,38,0,1,0
101,67,0,0,0
103,40,0,1,4
104,88,0,0,0
107,17,0,0,1
109,78,0,6,2
110,47,0,0,0
111,58,0,1,1
112,87,0,1,0
113,62,0,0,2
114,89,0,1,0
115,99,0,0,0
116,51,0,2,0
117,44,0,0,0
118,75,0,3,0
119,79,0,0,1
120,43,0,4,0
121,55,0,0,0
122,79,0,6,0
123,85,0,50,5
124,45,0,55,5
125,21,0,144,0
126,12,0,52,0
128,22,0,173,0
129,39,0,58,1
133,23,0,74,0
135,10,0,132,0
136,23,0,98,0
137,34,0,19,4
139,3,0,36,0
141,8,0,69,2
142,0,0,81,0
145,0,0,81,4
148,10,0,35,0
151,17,0,65,5
154,26,0,15,5
