time,票据推销,色情欺诈,卡贷诱骗,商务广告
193,18,0,10,0
197,44,0,17,15
200,44,0,27,1
201,50,0,76,2
202,130,0,41,5
203,37,0,38,1
204,86,0,29,1
206,32,0,64,1
207,41,0,125,0
208,151,0,90,6
209,97,0,87,1
210,138,0,156,1
211,65,0,80,0
212,114,0,59,3
213,80,0,80,0
214,134,0,65,0
215,167,0,81,0
216,123,0,91,0
217,234,0,138,0
218,235,0,96,0
219,250,0,69,0
220,167,0,84,1
221,201,0,61,0
222,110,27,16,0
223,196,10,41,0
224,100,1,55,2
225,121,34,59,1
226,126,9,55,0
229,95,99,73,0
230,133,145,56,0
231,118,186,17,0
232,105,165,34,0
233,76,51,113,0
234,58,106,23,0
235,87,172,18,0
236,78,87,18,0
237,170,115,0,0
238,71,213,21,0
239,76,82,16,0
240,22,134,9,1
241,52,157,14,0
242,124,71,0,0
243,122,114,0,0
244,90,88,5,0
247,68,153,1,0
248,53,90,0,0
249,38,71,0,0
252,30,115,4,0
254,0,125,1,0
255,21,105,0,0
256,5,55,1,0
257,19,38,1,0
258,15,20,0,0
259,22,19,0,0
260,19,36,0,0
261,13,81,1,0
262,9,70,0,3
265,6,21,0,0
267,4,36,0,0
268,0,100,1,0
269,0,68,0,0
270,0,96,0,0
271,0,81,0,0
272,0,154,0,0
273,0,46,0,0
274,0,64,0,0
275,0,121,0,0
276,0,101,0,0
280,0,96,0,0
281,0,61,0,0
282,0,58,0,0
283,0,79,1,0
284,0,126,0,0
285,0,58,0,0
286,0,75,0,0
287,0,137,0,0
