time,票据推销,色情欺诈,卡贷诱骗,商务广告
202,31,0,0,0
203,30,0,4,0
204,26,0,0,0
205,31,0,0,0
206,55,0,10,0
207,120,0,5,0
208,89,0,7,0
209,123,4,1,1
210,112,0,5,0
211,129,0,0,0
212,164,4,0,0
214,103,0,4,6
215,99,0,1,7
216,92,0,2,0
218,90,0,1,13
219,84,0,4,1
220,85,0,9,14
221,107,0,8,5
222,114,10,1,16
223,45,0,5,0
224,76,28,6,12
225,86,46,5,11
226,58,113,0,6
227,44,109,10,5
228,30,48,5,12
229,68,39,4,7
230,79,70,0,9
231,77,100,0,14
232,36,46,0,8
233,69,74,0,17
234,68,137,0,2
235,45,96,0,8
236,32,60,3,3
237,102,119,0,0
238,108,145,0,6
239,81,96,0,1
240,56,105,3,0
241,64,179,0,15
242,61,123,0,19
244,47,80,0,1
245,22,68,0,5
246,33,136,0,5
247,41,144,0,0
248,39,42,0,4
249,31,124,0,5
250,30,73,0,2
251,36,71,6,19
252,10,84,0,8
253,17,30,0,0
255,19,33,0,8
256,5,68,0,5
257,24,33,0,0
258,20,64,1,5
