time,票据推销,色情欺诈,卡贷诱骗,商务广告
79,32,0,0,0
80,14,0,0,0
81,30,0,0,0
82,38,0,0,0
83,31,0,0,0
84,24,0,0,0
85,54,0,0,0
86,41,0,5,0
87,51,4,0,0
88,58,0,7,0
89,81,0,0,0
90,75,0,0,0
91,82,0,0,0
92,78,0,0,6
93,138,0,0,0
94,93,6,0,0
95,132,0,1,0
96,112,0,0,0
97,91,0,0,1
98,63,0,0,2
99,113,0,5,1
100,97,0,11,1
101,104,0,4,0
102,73,0,10,0
103,164,0,5,1
106,87,0,0,0
108,106,0,4,0
109,92,0,0,2
110,95,0,3,0
111,41,0,0,2
112,65,0,9,1
113,56,0,5,0
114,94,0,11,0
115,55,0,0,1
116,97,0,17,0
117,74,0,27,0
119,27,0,35,0
120,44,0,14,0
122,39,0,28,0
123,54,0,50,0
124,54,0,31,5
125,84,0,22,1
127,53,0,8,2
128,52,0,29,2
129,64,0,0,1
132,31,0,17,0
133,48,0,28,2
135,39,0,13,19
136,21,0,34,16
137,99,0,16,21
138,76,0,35,6
139,115,0,64,14
140,138,0,93,22
141,52,0,49,10
142,58,0,66,0
143,42,0,113,1
144,47,0,69,7
145,30,0,28,6
146,34,0,40,2
147,47,0,148,0
148,47,0,80,0
149,16,0,75,15
150,25,0,48,4
151,47,0,0,0
152,30,0,17,6
153,73,0,25,22
154,73,0,28,28
155,43,0,2,21
156,50,0,7,0
157,70,0,3,5
158,26,0,0,13
159,29,0,0,11
160,29,0,0,10
161,38,0,22,17
162,43,0,44,5
163,44,0,5,0
164,32,0,49,9
165,36,0,26,18
166,53,0,9,12
167,31,0,12,4
168,32,0,5,37
171,52,0,0,15
172,54,0,0,16
173,48,0,70,15
174,61,0,74,13
175,38,0,45,17
177,56,0,12,6
178,37,0,23,3
179,24,0,25,1
180,50,0,4,7
181,25,0,24,13
182,35,0,32,5
183,55,0,81,4
184,48,0,93,4
185,34,0,18,13
186,26,0,21,15
187,46,0,0,13
188,33,0,0,1
189,28,0,0,0
191,35,0,4,0
192,60,0,0,0
193,38,0,0,0
194,77,0,0,0
197,76,0,0,0
199,68,0,23,0
200,86,0,26,0
201,65,0,87,0
202,57,0,5,0
203,88,0,30,0
204,115,0,94,2
205,42,0,38,3
206,70,0,61,0
207,41,0,94,0
