time,票据推销,色情欺诈,卡贷诱骗,商务广告
237,26,0,0,2
238,38,3,0,2
239,34,1,0,0
240,35,0,0,0
241,56,0,0,0
242,79,0,3,0
244,42,0,0,0
245,32,11,0,0
246,48,0,0,0
247,86,0,0,0
248,44,8,0,0
249,13,6,0,0
250,44,0,0,0
251,47,1,0,0
253,27,13,0,0
254,41,27,0,0
255,19,3,0,0
256,13,79,0,0
258,0,82,0,0
259,0,102,0,0
260,0,13,0,0
261,0,37,0,0
262,0,45,0,0
264,0,134,0,0
265,0,26,0,0
266,4,66,0,0
267,0,185,0,0
268,11,42,0,0
269,8,78,0,0
270,0,71,0,0
271,0,63,0,0
272,8,24,0,0
275,0,10,0,0
276,0,71,0,0
277,0,9,0,0
278,0,20,0,0
281,0,30,0,0
283,0,22,0,0
284,0,47,0,0
285,0,46,0,0
286,0,40,0,0
287,0,72,0,0
