time,票据推销,色情欺诈,卡贷诱骗,商务广告
115,18,0,24,0
116,1,0,27,0
117,4,0,14,0
118,4,0,28,0
120,56,0,12,0
122,55,0,24,0
124,35,0,22,0
125,11,0,25,2
126,18,0,17,0
127,45,0,85,0
128,24,0,20,0
129,38,0,41,2
130,22,0,41,3
131,31,0,45,0
134,46,0,39,2
135,12,0,46,4
137,10,0,56,1
138,15,0,59,8
139,15,0,59,7
140,4,0,82,0
141,26,0,27,0
142,37,0,17,14
143,68,0,35,6
144,38,0,35,1
145,44,0,20,2
146,74,0,12,1
147,73,0,11,31
148,63,0,42,4
149,72,0,37,0
150,96,0,103,24
151,61,0,27,0
152,86,0,26,0
153,93,0,25,0
154,45,0,64,0
155,43,0,36,0
156,57,0,59,0
157,17,0,64,0
158,52,0,61,0
159,33,0,19,0
160,56,0,21,4
162,59,0,0,0
163,40,0,5,0
164,45,0,48,0
165,33,0,21,1
166,82,0,26,0
167,33,0,20,0
169,36,0,4,1
170,22,0,1,0
173,18,0,51,0
174,20,0,67,0
176,19,0,78,0
177,5,0,49,0
178,4,0,44,0
