time,票据推销,色情欺诈,卡贷诱骗,商务广告
207,48,0,0,0
208,42,0,0,0
209,25,0,0,0
211,20,0,0,0
214,48,0,0,0
215,78,0,0,4
216,33,0,3,0
217,52,0,2,0
218,83,0,0,0
219,64,0,3,0
221,168,6,2,6
222,99,10,0,3
225,86,13,0,2
226,121,5,0,0
227,61,8,0,0
228,32,119,3,0
229,72,136,0,1
230,78,160,0,2
231,109,139,0,2
232,55,72,0,0
233,153,210,5,2
234,140,125,0,0
235,102,91,4,2
236,86,136,0,2
237,59,70,18,1
238,94,133,5,0
239,75,35,0,0
242,89,105,0,0
243,66,83,3,0
244,54,162,14,0
245,49,83,0,0
246,59,75,0,1
247,60,125,0,0
248,45,146,0,1
249,25,111,0,0
250,26,89,0,0
251,14,56,0,1
254,5,102,0,0
255,7,66,0,0
257,7,90,0,0
258,0,40,0,0
259,0,62,0,0
260,4,69,0,1
261,10,102,0,3
262,3,104,0,0
264,19,42,0,2
265,21,118,0,0
266,13,85,0,0
267,8,64,0,2
268,0,90,0,2
269,13,100,0,0
270,0,104,0,0
271,6,33,0,12
273,15,148,2,0
274,0,210,0,0
275,0,190,0,0
276,0,131,0,0
277,0,156,0,0
279,0,45,0,0
280,0,60,0,0
281,5,58,0,0
282,0,75,0,0
284,0,47,0,0
285,0,40,0,0
286,0,36,0,0
287,0,52,0,0
