time,票据推销,色情欺诈,卡贷诱骗,商务广告
221,37,0,6,38
222,1,0,1,7
224,22,0,0,0
225,31,1,3,3
226,16,0,0,0
227,14,29,0,0
228,12,10,0,0
229,22,9,1,0
231,16,4,0,0
232,32,5,0,0
233,52,23,0,0
234,14,18,0,0
235,0,24,0,0
238,9,23,4,0
239,10,40,18,0
242,4,2,18,0
243,0,11,1,0
244,5,24,2,0
245,14,8,10,0
247,5,18,6,0
248,11,23,10,0
249,1,16,5,0
250,0,10,4,0
251,0,19,0,0
254,0,40,0,0
255,0,14,0,0
256,0,21,1,0
257,0,14,0,0
258,9,16,0,0
259,17,7,0,0
260,14,13,0,0
263,5,39,0,2
265,0,16,0,0
266,10,16,0,0
267,2,14,0,0
268,0,88,0,0
269,0,50,0,0
271,2,4,0,0
272,10,45,1,0
274,6,0,2,0
276,5,0,0,0
278,27,0,0,0
279,5,0,0,0
280,5,0,0,0
