time,票据推销,色情欺诈,卡贷诱骗,商务广告
197,0,0,25,0
198,19,0,17,3
199,5,0,0,12
201,63,0,0,0
204,44,0,26,0
207,26,0,14,0
208,50,0,23,0
209,52,0,32,0
210,62,0,15,0
211,105,0,42,2
212,69,0,41,0
214,96,0,7,0
215,123,0,31,0
216,92,0,30,4
217,67,0,7,5
219,85,0,16,18
220,77,0,0,9
221,89,0,2,9
222,92,0,17,10
223,64,0,48,0
224,136,0,27,3
225,97,0,30,0
226,61,0,75,0
227,63,0,53,0
228,85,0,10,1
229,92,0,0,0
230,60,0,0,1
231,38,0,22,0
232,63,0,30,1
233,53,0,13,0
234,39,0,140,0
235,22,0,90,0
236,12,0,117,0
237,47,0,19,0
238,44,0,5,0
239,20,0,0,0
240,34,0,0,0
241,13,0,0,0
242,38,0,0,0
243,33,0,0,0
244,23,0,0,0
245,30,0,0,0
246,21,0,0,0
247,21,0,0,0
248,42,0,0,0
251,13,0,0,0
252,27,0,0,0
253,22,0,0,0
254,30,0,0,0
