time,票据推销,色情欺诈,卡贷诱骗,商务广告
130,25,0,8,9
131,17,0,39,0
132,3,0,33,0
133,25,0,55,0
134,9,0,62,20
135,18,0,5,5
136,38,0,10,5
138,13,0,54,25
139,51,0,42,9
140,25,0,33,9
142,18,0,39,0
144,25,0,35,1
145,22,0,111,5
146,16,0,7,0
147,25,0,16,0
150,26,0,94,17
152,33,0,25,0
153,25,0,54,0
154,39,0,103,7
155,69,0,85,0
156,56,0,20,0
157,26,0,15,0
158,20,0,73,0
159,40,0,102,4
160,6,0,72,5
161,6,0,87,6
162,5,0,15,0
163,26,0,48,0
164,24,0,77,2
165,5,0,76,0
166,5,0,57,7
167,13,0,87,8
168,11,0,101,12
170,14,0,77,6
174,10,0,38,0
175,10,0,32,0
178,0,0,52,0
