time,label,lat,lng,value
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.96843338,116.43836975,1
0,1,39.96843338,116.43836975,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.96919632,116.41766357,1
0,1,39.96919632,116.41766357,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96612167,116.44042969,1
0,1,39.96612167,116.44042969,1
0,1,39.96430588,116.43585205,1
0,1,39.96430588,116.43585205,1
0,1,39.96919632,116.41766357,1
0,1,39.96919632,116.41766357,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96612167,116.44042969,1
0,1,39.96612167,116.44042969,1
0,1,39.96430588,116.43585205,1
0,1,39.96430588,116.43585205,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96871185,116.43798828,1
0,1,39.96871185,116.43798828,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.96843338,116.43836975,1
0,1,39.96843338,116.43836975,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.98005295,116.41436005,1
0,1,39.98005295,116.41436005,1
0,1,39.96956635,116.43540192,1
0,1,39.96956635,116.43540192,1
0,1,39.96891022,116.43747711,1
0,1,39.96891022,116.43747711,1
0,1,39.9701004,116.43704987,1
0,1,39.9701004,116.43704987,1
0,1,39.96941757,116.43354034,1
0,1,39.96941757,116.43354034,1
0,1,39.96871185,116.43798828,1
0,1,39.96871185,116.43798828,1
0,1,39.9701004,116.43704987,1
0,1,39.9701004,116.43704987,1
0,1,39.97135162,116.43560028,1
0,1,39.97135162,116.43560028,1
0,1,39.9701004,116.43704987,1
0,1,39.9701004,116.43704987,1
0,1,39.96941757,116.43354034,1
0,1,39.96941757,116.43354034,1
0,1,39.96871185,116.43798828,1
0,1,39.96871185,116.43798828,1
0,1,39.9701004,116.43704987,1
0,1,39.9701004,116.43704987,1
0,1,39.97135162,116.43560028,1
0,1,39.97135162,116.43560028,1
3,1,39.9889679,116.43690491,1
3,1,39.9889679,116.43690491,1
3,1,39.99134064,116.43551636,1
3,1,39.99134064,116.43551636,1
3,1,39.98884964,116.43887329,1
3,1,39.98884964,116.43887329,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.98781967,116.43112946,1
3,1,39.98781967,116.43112946,1
3,1,39.98670197,116.43108368,1
3,1,39.98670197,116.43108368,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.98889923,116.43832397,1
3,1,39.98889923,116.43832397,1
3,1,39.98898697,116.43045044,1
3,1,39.98898697,116.43045044,1
3,1,39.98497772,116.41775513,1
3,1,39.98497772,116.41775513,1
3,1,39.9813118,116.4379425,1
3,1,39.9813118,116.4379425,1
3,1,39.98173904,116.43830109,1
3,1,39.98173904,116.43830109,1
3,1,39.9813118,116.4379425,1
3,1,39.9813118,116.4379425,1
3,1,39.98781967,116.43112946,1
3,1,39.98781967,116.43112946,1
3,1,39.98670197,116.43108368,1
3,1,39.98670197,116.43108368,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.98889923,116.43832397,1
3,1,39.98889923,116.43832397,1
3,1,39.98898697,116.43045044,1
3,1,39.98898697,116.43045044,1
3,1,39.98781967,116.43112946,1
3,1,39.98781967,116.43112946,1
3,1,39.98670197,116.43108368,1
3,1,39.98670197,116.43108368,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.98889923,116.43832397,1
3,1,39.98889923,116.43832397,1
3,1,39.98898697,116.43045044,1
3,1,39.98898697,116.43045044,1
3,1,39.97251511,116.43742371,1
3,1,39.97251511,116.43742371,1
3,1,39.97392654,116.43978119,1
3,1,39.97392654,116.43978119,1
3,1,39.975811,116.44242096,1
3,1,39.975811,116.44242096,1
3,1,39.97392654,116.43978119,1
3,1,39.97392654,116.43978119,1
3,1,39.97251511,116.43742371,1
3,1,39.97251511,116.43742371,1
3,1,39.98656082,116.44496918,1
3,1,39.98656082,116.44496918,1
3,1,39.98723602,116.43431091,1
3,1,39.98723602,116.43431091,1
3,1,39.98574066,116.4331665,1
3,1,39.98574066,116.4331665,1
3,1,39.98723602,116.43431091,1
3,1,39.98723602,116.43431091,1
3,1,39.98574066,116.4331665,1
3,1,39.98574066,116.4331665,1
3,1,39.9889679,116.43690491,1
3,1,39.9889679,116.43690491,1
3,1,39.99134064,116.43551636,1
3,1,39.99134064,116.43551636,1
3,1,39.98884964,116.43887329,1
3,1,39.98884964,116.43887329,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.98497772,116.41775513,1
3,1,39.98497772,116.41775513,1
3,1,39.9813118,116.4379425,1
3,1,39.9813118,116.4379425,1
3,1,39.98173904,116.43830109,1
3,1,39.98173904,116.43830109,1
3,1,39.9813118,116.4379425,1
3,1,39.9813118,116.4379425,1
3,1,39.9889679,116.43690491,1
3,1,39.9889679,116.43690491,1
3,1,39.99134064,116.43551636,1
3,1,39.99134064,116.43551636,1
3,1,39.98884964,116.43887329,1
3,1,39.98884964,116.43887329,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.9889679,116.43690491,1
3,1,39.9889679,116.43690491,1
3,1,39.99134064,116.43551636,1
3,1,39.99134064,116.43551636,1
3,1,39.98884964,116.43887329,1
3,1,39.98884964,116.43887329,1
3,1,39.98892975,116.43507385,1
3,1,39.98892975,116.43507385,1
3,1,39.97251511,116.43742371,1
3,1,39.97251511,116.43742371,1
3,1,39.97392654,116.43978119,1
3,1,39.97392654,116.43978119,1
3,1,39.975811,116.44242096,1
3,1,39.975811,116.44242096,1
3,1,39.97392654,116.43978119,1
3,1,39.97392654,116.43978119,1
3,1,39.97251511,116.43742371,1
3,1,39.97251511,116.43742371,1
3,1,39.98082733,116.45526123,1
3,1,39.98082733,116.45526123,1
3,1,39.98564911,116.44103241,1
3,1,39.98564911,116.44103241,1
3,1,39.98082733,116.45526123,1
3,1,39.98082733,116.45526123,1
3,1,39.98020935,116.45404053,1
3,1,39.98020935,116.45404053,1
3,1,39.98564911,116.44103241,1
3,1,39.98564911,116.44103241,1
3,1,39.98093414,116.43139648,1
3,1,39.98093414,116.43139648,1
3,1,39.9867897,116.4324646,1
3,1,39.9867897,116.4324646,1
3,1,39.98644638,116.43707275,1
3,1,39.98644638,116.43707275,1
3,1,39.98093414,116.43139648,1
3,1,39.98093414,116.43139648,1
3,1,39.9867897,116.4324646,1
3,1,39.9867897,116.4324646,1
3,1,39.97689438,116.43388367,1
3,1,39.97689438,116.43388367,1
3,1,39.97468948,116.43395233,1
3,1,39.97468948,116.43395233,1
3,1,39.97689438,116.43388367,1
3,1,39.97689438,116.43388367,1
3,1,39.97096634,116.43591309,1
3,1,39.97096634,116.43591309,1
3,1,39.98082733,116.45526123,1
3,1,39.98082733,116.45526123,1
3,1,39.98564911,116.44103241,1
3,1,39.98564911,116.44103241,1
3,1,39.98082733,116.45526123,1
3,1,39.98082733,116.45526123,1
3,1,39.98020935,116.45404053,1
3,1,39.98020935,116.45404053,1
3,1,39.98564911,116.44103241,1
3,1,39.98564911,116.44103241,1
3,1,39.98622894,116.43736267,1
3,1,39.98622894,116.43736267,1
3,1,39.98744965,116.43752289,1
3,1,39.98744965,116.43752289,1
3,1,39.98622894,116.43736267,1
3,1,39.98622894,116.43736267,1
3,1,39.98744965,116.43752289,1
3,1,39.98744965,116.43752289,1
3,1,39.98720551,116.44291687,1
3,1,39.98720551,116.44291687,1
3,1,39.98623657,116.44137573,1
3,1,39.98623657,116.44137573,1
3,1,39.99044037,116.43760681,1
3,1,39.99044037,116.43760681,1
3,1,39.98623657,116.44137573,1
3,1,39.98623657,116.44137573,1
3,1,39.98749161,116.44277191,1
3,1,39.98749161,116.44277191,1
3,1,39.98720551,116.44291687,1
3,1,39.98720551,116.44291687,1
3,1,39.98623657,116.44137573,1
3,1,39.98623657,116.44137573,1
3,1,39.99044037,116.43760681,1
3,1,39.99044037,116.43760681,1
3,1,39.98623657,116.44137573,1
3,1,39.98623657,116.44137573,1
3,1,39.98749161,116.44277191,1
3,1,39.98749161,116.44277191,1
4,1,39.98580551,116.43737793,1
