time,label,lat,lng,value
0,1,39.90832138,116.46412659,1
0,1,39.90652847,116.46105194,1
0,1,39.91011047,116.4578476,1
0,1,39.90824127,116.45977783,1
0,1,39.90829086,116.45622253,1
0,1,39.95813751,116.46405792,1
0,1,39.95436096,116.460289,1
0,1,39.95610809,116.46159363,1
0,1,39.95436096,116.460289,1
0,1,39.96082687,116.44869232,1
0,1,39.96082687,116.44869232,1
0,1,39.96082687,116.44869232,1
0,1,39.96082687,116.44869232,1
0,1,39.96082687,116.44869232,1
0,1,39.95813751,116.46405792,1
0,1,39.95436096,116.460289,1
0,1,39.95610809,116.46159363,1
0,1,39.95436096,116.460289,1
0,1,39.96081161,116.4642868,1
0,1,39.93490601,116.46142578,1
0,1,39.93428802,116.46353912,1
0,1,39.93428802,116.46353912,1
0,1,39.93606567,116.46166229,1
0,1,39.93490601,116.46142578,1
0,1,39.93490601,116.46142578,1
0,1,39.93428802,116.46353912,1
0,1,39.93428802,116.46353912,1
0,1,39.93606567,116.46166229,1
0,1,39.93490601,116.46142578,1
1,1,39.94580078,116.46324921,1
1,1,39.93841553,116.45072174,1
1,1,39.94562531,116.4641571,1
1,1,39.94580078,116.46324921,1
1,1,39.94580078,116.46324921,1
1,1,39.94580078,116.46324921,1
1,1,39.93841553,116.45072174,1
1,1,39.94562531,116.4641571,1
1,1,39.94580078,116.46324921,1
1,1,39.94580078,116.46324921,1
1,1,39.96682358,116.44133759,1
1,1,39.96612167,116.44042969,1
1,1,39.96682358,116.44133759,1
1,1,39.96432114,116.44381714,1
1,1,39.96682358,116.44133759,1
1,1,39.96612167,116.44042969,1
1,1,39.96682358,116.44133759,1
1,1,39.96432114,116.44381714,1
1,1,39.97670364,116.43523407,1
1,1,39.97556305,116.43328094,1
1,1,39.97275162,116.43252563,1
1,1,39.96931839,116.43410492,1
1,1,39.97670364,116.43523407,1
1,1,39.97670364,116.43523407,1
1,1,39.97556305,116.43328094,1
1,1,39.97275162,116.43252563,1
1,1,39.96931839,116.43410492,1
1,1,39.97670364,116.43523407,1
1,1,39.99392319,116.42710876,1
1,1,39.99383163,116.42641449,1
1,1,39.97615814,116.42470551,1
1,1,39.97713852,116.4213562,1
1,1,39.99392319,116.42710876,1
1,1,39.99383163,116.42641449,1
1,1,39.97615814,116.42470551,1
1,1,39.97713852,116.4213562,1
2,1,39.90575409,116.45146179,1
2,1,39.90542603,116.45046997,1
2,1,39.90575409,116.45146179,1
2,1,39.90575409,116.45146179,1
2,1,39.94957352,116.45941162,1
2,1,39.94958115,116.46147156,1
2,1,39.94991684,116.46015167,1
2,1,39.94958115,116.46147156,1
2,1,39.94957352,116.45941162,1
2,1,39.94958115,116.46147156,1
2,1,39.94991684,116.46015167,1
2,1,39.94958115,116.46147156,1
2,2,39.88818359,116.48214722,1
2,2,39.88739014,116.47737885,1
2,2,39.88863754,116.4776001,1
2,2,39.88739014,116.47737885,1
2,2,39.88863754,116.4776001,1
2,1,39.90542603,116.45046997,1
2,1,39.90542603,116.45046997,1
2,1,39.90713501,116.44618988,1
2,1,39.96815491,116.41379547,1
2,1,39.96815491,116.41379547,1
2,1,39.96815491,116.41379547,1
2,1,39.96815491,116.41379547,1
2,1,39.96815491,116.41379547,1
2,1,39.96815491,116.41379547,1
