time,label,lat,lng,value
2,0,39.92326736,116.46083832,1
2,0,39.92347336,116.45919037,1
2,0,39.92326736,116.46083832,1
2,0,39.92347336,116.45919037,1
2,2,39.85083389,116.70319366,1
2,2,39.85083389,116.70319366,1
2,2,39.85083389,116.70319366,1
2,2,39.85083389,116.70319366,1
2,2,39.85083389,116.70319366,1
8,0,39.95278168,116.46062469,1
8,0,39.9547348,116.4592514,1
8,0,39.95278168,116.46062469,1
8,0,39.9524498,116.45744324,1
8,0,39.95262527,116.46088409,1
10,0,39.97140121,116.44192505,1
10,0,39.96966934,116.44979858,1
10,0,39.96937561,116.44470215,1
10,0,39.97140121,116.44192505,1
10,0,39.96966934,116.44979858,1
14,0,40.05604172,116.32839966,1
14,0,40.05719376,116.32868195,1
14,0,40.05719376,116.32868195,1
28,0,40.39167404,116.69052887,1
28,0,40.39167404,116.69052887,1
28,0,40.39167404,116.69052887,1
28,0,40.39167404,116.69052887,1
28,0,40.39167404,116.69052887,1
65,2,39.92915344,116.47640228,1
66,0,39.9044838,116.24802399,1
66,0,39.90491486,116.24777985,1
66,0,39.9044838,116.24802399,1
66,0,39.90491486,116.24777985,1
66,0,39.9044838,116.24802399,1
68,0,39.64411163,116.32408142,1
68,0,39.64447403,116.32344818,1
68,0,39.64447403,116.32344818,1
70,0,39.69088745,116.32913208,1
70,0,39.71177292,116.34798431,1
70,0,39.71177292,116.34798431,1
71,2,39.92915344,116.47640228,1
72,0,39.7716217,116.50177002,1
72,0,39.77143097,116.49998474,1
72,0,39.7716217,116.50177002,1
72,0,39.7716217,116.50177002,1
72,0,39.80572128,116.45075989,1
72,0,39.80602264,116.45033264,1
72,0,39.80373383,116.44634247,1
72,0,39.80511093,116.44417572,1
72,0,39.80602264,116.45033264,1
72,0,39.80572128,116.45075989,1
72,0,39.80602264,116.45033264,1
72,0,39.80373383,116.44634247,1
72,0,39.80511093,116.44417572,1
72,0,39.80602264,116.45033264,1
72,0,39.73619461,116.34508514,1
72,0,39.73190308,116.34560394,1
72,0,39.73348236,116.34702301,1
73,0,39.80626297,116.45080566,1
73,0,39.80611801,116.45005035,1
73,0,39.80626297,116.45080566,1
73,3,39.93206787,116.46311951,1
73,3,39.92675781,116.47166443,1
74,3,39.93557358,116.46183014,1
74,3,39.93206787,116.46311951,1
74,3,39.92675781,116.47166443,1
74,0,39.80448532,116.45120239,1
74,0,39.8032074,116.45126343,1
74,0,39.80041504,116.44876099,1
74,0,39.79853058,116.45153046,1
74,0,39.80572128,116.45075989,1
74,0,39.80602264,116.45033264,1
74,0,39.80373383,116.44634247,1
74,0,39.80511093,116.44417572,1
74,0,39.80602264,116.45033264,1
74,0,39.80572128,116.45075989,1
74,0,39.80602264,116.45033264,1
74,0,39.80373383,116.44634247,1
74,0,39.80511093,116.44417572,1
74,0,39.80602264,116.45033264,1
74,0,39.81548691,116.46022797,1
74,0,39.81454849,116.45496368,1
74,0,39.81454849,116.45496368,1
75,0,39.80568314,116.4512558,1
75,0,39.80568314,116.4512558,1
75,0,39.80427551,116.45417023,1
75,0,39.80568314,116.4512558,1
75,0,39.80572128,116.45075989,1
75,0,39.80534744,116.4295578,1
75,0,39.80711746,116.45450592,1
75,0,39.80712128,116.45587158,1
75,0,39.80712128,116.45587158,1
75,0,39.80712128,116.45587158,1
76,3,39.93484497,116.46194458,1
77,0,39.85033798,116.44581604,1
77,0,39.85256195,116.44483185,1
77,0,39.85033798,116.44581604,1
77,0,39.79885483,116.48735809,1
77,0,39.79322052,116.48527527,1
77,0,39.79885483,116.48735809,1
77,0,39.79322052,116.48527527,1
77,0,39.79885483,116.48735809,1
77,0,39.79322052,116.48527527,1
77,0,39.79885483,116.48735809,1
77,0,39.79322052,116.48527527,1
77,3,39.93484497,116.46194458,1
77,3,39.92393112,116.48284912,1
78,0,39.79521561,116.4658432,1
78,0,39.79516602,116.46547699,1
78,0,39.79521561,116.4658432,1
78,0,39.81343842,116.45485687,1
78,0,39.81318665,116.45546722,1
78,0,39.81343842,116.45485687,1
78,0,39.80961609,116.45574951,1
78,0,39.81343842,116.45485687,1
80,0,39.91371536,116.54750061,1
80,0,39.8130188,116.4291153,1
80,0,39.82392883,116.44576263,1
80,0,39.81264114,116.44923401,1
80,0,39.81402206,116.4729538,1
80,0,39.81208801,116.44568634,1
80,0,39.81208801,116.44568634,1
80,0,39.90086365,116.59352112,1
80,0,39.9048996,116.58821869,1
80,0,39.90086365,116.59352112,1
80,0,39.9048996,116.58821869,1
80,0,39.87767792,116.62075043,1
80,0,39.87833405,116.62089539,1
80,0,39.87762451,116.6198349,1
80,0,39.87762451,116.6198349,1
81,0,39.82026291,116.45320129,1
81,0,39.82026291,116.45320129,1
81,0,39.82026291,116.45320129,1
81,0,39.75963974,116.48557281,1
81,0,39.75943756,116.48543549,1
81,0,39.75963974,116.48557281,1
81,0,39.76151657,116.48451996,1
81,0,39.75963974,116.48557281,1
81,3,39.93421555,116.46192169,1
81,0,39.82392883,116.44576263,1
81,0,39.81264114,116.44923401,1
81,0,39.81402206,116.4729538,1
81,0,40.0055275,116.57278442,1
81,0,40.00653839,116.57750702,1
81,0,40.00653839,116.57750702,1
81,0,40.02714157,116.54993439,1
81,0,40.02720261,116.55393219,1
81,0,40.02157974,116.55860901,1
81,0,39.79885101,116.48792267,1
81,0,39.85041046,116.49059296,1
81,0,39.85054398,116.49080658,1
81,0,39.85041046,116.49059296,1
81,0,39.84922028,116.48948669,1
81,0,39.85041046,116.49059296,1
82,0,39.86549377,116.25696564,1
82,0,39.8640213,116.25334167,1
82,0,39.86522675,116.25559235,1
82,0,39.85362625,116.26230621,1
82,0,39.8988266,116.60312653,1
82,0,39.8988266,116.60312653,1
82,0,39.8988266,116.60312653,1
82,0,39.90079117,116.60193634,1
82,0,39.8998642,116.60247803,1
82,0,39.90079117,116.60193634,1
82,0,39.88354492,116.60940552,1
82,0,39.87430191,116.61130524,1
82,0,39.90079117,116.60193634,1
82,0,39.8998642,116.60247803,1
82,0,39.90079117,116.60193634,1
82,0,39.88354492,116.60940552,1
82,0,39.87430191,116.61130524,1
82,0,39.98764038,116.48767853,1
82,0,40.0287323,116.55275726,1
82,0,40.02967453,116.55226898,1
82,0,40.02858353,116.55464172,1
82,0,39.90813446,116.60070801,1
82,0,39.90813446,116.60070801,1
82,0,39.90813446,116.60070801,1
82,0,39.90813446,116.60070801,1
82,0,39.90813446,116.60070801,1
82,0,39.90813446,116.60070801,1
82,0,40.0055275,116.57278442,1
82,0,40.0055275,116.57278442,1
82,0,40.00782013,116.5761261,1
82,0,40.00782013,116.5761261,1
82,0,40.00836945,116.5773468,1
83,0,39.90799332,116.50280762,1
83,0,39.90750885,116.49697113,1
83,0,39.90740585,116.50115967,1
83,0,39.90799332,116.50280762,1
83,0,39.84347534,116.37805939,1
83,0,39.81685638,116.49640656,1
83,0,39.81764984,116.49912262,1
83,0,39.90864182,116.60064697,1
83,0,39.90886307,116.59933472,1
83,0,39.90886307,116.59933472,1
83,0,39.90864182,116.60064697,1
83,0,39.90886307,116.59933472,1
83,0,39.90886307,116.59933472,1
83,0,39.80370712,116.49593353,1
83,0,39.80389786,116.49687195,1
83,0,39.80370712,116.49593353,1
83,0,39.80389786,116.49687195,1
83,0,39.80370712,116.49593353,1
83,3,39.93421555,116.46192169,1
83,0,39.91163254,116.59049225,1
83,0,39.91582108,116.58847809,1
83,0,39.92079544,116.58307648,1
83,0,39.91163254,116.59049225,1
83,0,39.91582108,116.58847809,1
83,0,39.836483,116.53141022,1
83,0,39.83060837,116.52348328,1
84,0,39.90672684,116.46067047,1
84,0,39.90652847,116.46105194,1
84,0,39.90824127,116.45977783,1
84,0,39.90826797,116.45944977,1
84,0,39.90672684,116.46067047,1
84,0,39.90652847,116.46105194,1
84,0,39.90824127,116.45977783,1
84,0,39.90826797,116.45944977,1
84,0,39.85507202,116.47795105,1
84,0,39.85298538,116.48031616,1
84,0,39.85094452,116.48195648,1
84,0,39.84903336,116.48482513,1
84,0,39.84758377,116.48447418,1
84,0,39.91725159,116.46909332,1
84,0,39.91368103,116.47171783,1
84,0,39.91725159,116.46909332,1
84,0,39.91368103,116.47171783,1
84,0,39.91725159,116.46909332,1
84,0,39.87665176,116.46088409,1
84,0,39.87129593,116.46759796,1
84,0,39.87142563,116.46855164,1
84,0,39.87141037,116.4727478,1
84,0,39.87138748,116.47343445,1
84,0,39.87665176,116.46088409,1
84,0,39.87129593,116.46759796,1
84,0,39.87142563,116.46855164,1
84,0,39.87141037,116.4727478,1
84,0,39.87138748,116.47343445,1
84,0,39.8588295,116.43624878,1
84,0,39.8586731,116.43363953,1
84,0,39.85840225,116.43206024,1
84,0,39.85824203,116.42701721,1
84,0,39.85793304,116.42379761,1
84,0,39.91279221,116.58786774,1
84,0,39.91397095,116.58305359,1
84,0,39.91279221,116.58786774,1
84,0,39.91397095,116.58305359,1
84,0,39.91279221,116.58786774,1
84,0,39.91017914,116.58868408,1
84,0,39.91582108,116.58847809,1
84,0,39.9155426,116.59059143,1
84,0,39.91017914,116.58868408,1
84,0,39.91296768,116.5878067,1
84,0,39.84907532,116.46482849,1
84,0,39.84828949,116.46620178,1
84,0,39.84907532,116.46482849,1
84,0,39.81054306,116.51003265,1
84,0,39.81054306,116.51003265,1
84,0,39.81054306,116.51003265,1
84,0,39.92338181,116.583992,1
84,0,39.89503098,116.57270813,1
84,0,39.89585495,116.57619476,1
84,0,39.89503098,116.57270813,1
84,0,39.89503098,116.57270813,1
84,0,39.81255341,116.51097107,1
84,0,39.84956741,116.48329163,1
84,0,39.85041046,116.49059296,1
84,0,39.85054398,116.49080658,1
84,0,39.85041046,116.49059296,1
84,0,39.84922028,116.48948669,1
85,0,39.93360519,116.46166229,1
85,0,39.93360519,116.46166229,1
85,0,39.93360519,116.46166229,1
85,0,39.85997009,116.47756195,1
85,0,39.86109161,116.47699738,1
85,0,39.85997009,116.47756195,1
85,0,39.85997009,116.47756195,1
85,0,39.86109161,116.47699738,1
85,0,39.85997009,116.47756195,1
85,0,39.93360519,116.46166229,1
85,0,39.93360519,116.46166229,1
85,0,39.93360519,116.46166229,1
85,0,39.85918427,116.47216797,1
85,0,39.85729218,116.47576141,1
85,0,39.85918427,116.47216797,1
85,0,39.85918427,116.47216797,1
85,0,39.85918427,116.47216797,1
85,0,39.85729218,116.47576141,1
85,0,39.85918427,116.47216797,1
85,0,39.85918427,116.47216797,1
85,0,39.92022705,116.48937225,1
85,0,39.92022705,116.48937225,1
85,0,39.91782379,116.48972321,1
85,0,39.86874771,116.55308533,1
85,0,39.86876678,116.55556488,1
85,0,39.86874771,116.55308533,1
85,0,39.86874771,116.55308533,1
86,0,39.91434479,116.59863281,1
86,0,39.91434479,116.59863281,1
86,0,39.91400909,116.59871674,1
86,0,39.91400909,116.59871674,1
86,0,39.91434479,116.59863281,1
86,0,39.91434479,116.59863281,1
86,0,39.91434479,116.59863281,1
86,0,39.91400909,116.59871674,1
86,0,39.91400909,116.59871674,1
86,0,39.91434479,116.59863281,1
86,0,39.87429047,116.46074677,1
86,0,39.87559128,116.4565506,1
86,0,39.87651825,116.46404266,1
86,0,39.91098022,116.49649811,1
86,0,39.9123764,116.49401855,1
86,0,39.91098022,116.49649811,1
86,0,39.9123764,116.49401855,1
86,0,39.9123764,116.49401855,1
86,0,39.86994553,116.47740936,1
86,0,39.90833282,116.45787811,1
86,0,39.90828323,116.45438385,1
86,0,40.04676437,116.61605072,1
86,0,40.02724838,116.608078,1
86,0,39.93421555,116.46192169,1
86,0,39.9158783,116.55226898,1
86,0,39.9158783,116.55226898,1
86,3,39.93421555,116.46192169,1
86,0,39.9082222,116.4764328,1
86,0,39.90909958,116.49124146,1
86,0,39.91389847,116.34671021,1
86,0,39.91283417,116.34893036,1
86,0,39.91215897,116.34562683,1
86,0,39.86755753,116.57975769,1
86,0,39.79991531,116.91079712,1
86,0,39.79613495,116.9172287,1
86,0,39.7905426,116.93003845,1
86,0,39.7905426,116.93003845,1
86,0,39.95239258,116.45687866,1
86,0,39.9515419,116.46083832,1
86,0,39.94958115,116.46147156,1
86,0,39.94882202,116.46198273,1
86,0,39.9500351,116.46394348,1
86,0,39.89321899,116.48454285,1
86,0,39.90899658,116.47816467,1
87,0,39.8597908,116.47092438,1
87,0,39.86507416,116.47058868,1
87,0,39.86109161,116.47699738,1
87,0,39.8597908,116.47092438,1
87,0,39.88440323,116.47731018,1
87,0,39.88440323,116.47731018,1
87,0,39.88440323,116.47731018,1
87,0,39.88440323,116.47731018,1
87,0,39.85125351,116.42835999,1
87,0,39.85125351,116.42835999,1
87,0,39.85125351,116.42835999,1
