time,label,lat,lng,value
0,1,39.96416473,116.39473724,1
0,1,39.96291351,116.3883667,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96839905,116.39396667,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96401215,116.38853455,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96399689,116.38937378,1
0,1,39.96401215,116.38853455,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96399689,116.38937378,1
0,1,39.94959641,116.46229553,1
0,1,39.93572617,116.46201324,1
0,1,39.94869995,116.46347809,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96643829,116.39147186,1
0,1,39.9658165,116.39473724,1
0,1,39.96246338,116.39595032,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96487045,116.39624786,1
0,1,39.96491623,116.3968277,1
0,1,39.96899033,116.39096832,1
0,1,39.96919632,116.41766357,1
0,1,39.96841812,116.38986969,1
0,1,39.94944,116.39854431,1
0,1,39.96919632,116.41766357,1
0,1,39.96841812,116.38986969,1
0,1,39.94944,116.39854431,1
0,1,39.96416473,116.39473724,1
0,1,39.96291351,116.3883667,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96921921,116.38919067,1
0,1,39.9693222,116.388237,1
0,1,39.96997833,116.39470673,1
0,1,39.9658165,116.39473724,1
0,1,39.96246338,116.39595032,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96416473,116.39473724,1
0,1,39.96291351,116.3883667,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96839905,116.39396667,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96997833,116.39470673,1
0,1,39.96401215,116.38853455,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96399689,116.38937378,1
0,1,39.96401215,116.38853455,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96399689,116.38937378,1
0,1,39.94959641,116.46229553,1
0,1,39.93572617,116.46201324,1
0,1,39.94869995,116.46347809,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96246338,116.39595032,1
0,1,39.96643829,116.39147186,1
0,1,39.9658165,116.39473724,1
0,1,39.96246338,116.39595032,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96487045,116.39624786,1
0,1,39.96491623,116.3968277,1
0,1,39.96899033,116.39096832,1
0,1,39.96919632,116.41766357,1
0,1,39.96841812,116.38986969,1
0,1,39.94944,116.39854431,1
0,1,39.96919632,116.41766357,1
0,1,39.96841812,116.38986969,1
0,1,39.94944,116.39854431,1
0,1,39.96416473,116.39473724,1
0,1,39.96291351,116.3883667,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96921921,116.38919067,1
0,1,39.9693222,116.388237,1
0,1,39.96997833,116.39470673,1
0,1,39.9658165,116.39473724,1
0,1,39.96246338,116.39595032,1
0,1,39.96416473,116.39473724,1
0,1,39.96401215,116.38853455,1
0,1,39.96416473,116.39473724,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96993256,116.39086151,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
0,1,39.96416473,116.39473724,1
0,1,39.96383286,116.3947525,1
0,1,39.97297668,116.39279175,1
0,1,39.96362686,116.38813019,1
1,1,39.96899033,116.39096832,1
1,1,39.96997833,116.39470673,1
1,1,39.96899033,116.39096832,1
1,1,39.96841812,116.38986969,1
1,1,39.96899033,116.39096832,1
1,1,39.96997833,116.39470673,1
1,1,39.96899033,116.39096832,1
1,1,39.96841812,116.38986969,1
1,1,39.96899033,116.39096832,1
1,1,39.96997833,116.39470673,1
1,1,39.96899033,116.39096832,1
1,1,39.96841812,116.38986969,1
1,1,39.96899033,116.39096832,1
1,1,39.96997833,116.39470673,1
1,1,39.96899033,116.39096832,1
1,1,39.96841812,116.38986969,1
2,1,39.96567917,116.39817047,1
2,1,39.9688797,116.40003204,1
2,1,39.96886826,116.40172577,1
2,1,39.96686935,116.4019165,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.95414734,116.47675323,1
2,1,39.95331573,116.47428131,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.95970917,116.46658325,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.96905518,116.41378021,1
2,1,39.9690361,116.41159058,1
2,1,39.96919632,116.41766357,1
2,1,39.968853,116.40660858,1
2,1,39.96807098,116.40762329,1
2,1,39.96919632,116.41766357,1
2,1,39.968853,116.40660858,1
2,1,39.96807098,116.40762329,1
2,1,39.96902084,116.41372681,1
2,1,39.96644211,116.41172791,1
2,1,39.96644211,116.41172791,1
2,1,39.96902084,116.41372681,1
2,1,39.96644211,116.41172791,1
2,1,39.96644211,116.41172791,1
2,1,39.96899033,116.39096832,1
2,1,39.96899033,116.39096832,1
2,1,39.93345642,116.3970871,1
2,1,39.93349457,116.39678192,1
2,1,39.93345642,116.3970871,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.96567917,116.39817047,1
2,1,39.97105026,116.40587616,1
2,1,39.96875763,116.39969635,1
2,1,39.96869659,116.40576172,1
2,1,39.96567917,116.39817047,1
2,1,39.97105026,116.40587616,1
2,1,39.96875763,116.39969635,1
2,1,39.96869659,116.40576172,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.95414734,116.47675323,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96918106,116.41134644,1
2,1,39.97003174,116.41818237,1
2,1,39.9692421,116.42070007,1
2,1,39.96903229,116.41799164,1
2,1,39.96567917,116.39817047,1
2,1,39.9688797,116.40003204,1
2,1,39.96886826,116.40172577,1
2,1,39.96686935,116.4019165,1
2,1,39.96899033,116.39096832,1
2,1,39.96993256,116.39086151,1
2,1,39.96860504,116.39178467,1
2,1,39.94873428,116.42423248,1
2,1,39.96899033,116.39096832,1
2,1,39.96993256,116.39086151,1
2,1,39.96860504,116.39178467,1
2,1,39.94873428,116.42423248,1
2,1,39.96899033,116.39096832,1
2,1,39.96899033,116.39096832,1
2,1,39.93345642,116.3970871,1
2,1,39.93349457,116.39678192,1
2,1,39.93345642,116.3970871,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.95970917,116.46658325,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,2,39.86166763,116.50572205,1
2,2,39.86099243,116.50508118,1
2,2,39.86166763,116.50572205,1
2,1,39.97003174,116.41818237,1
2,1,39.9692421,116.42070007,1
2,1,39.96903229,116.41799164,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96159744,116.45043182,1
2,1,39.95970917,116.46658325,1
2,1,39.96159744,116.45043182,1
2,1,39.95970917,116.46658325,1
2,1,39.96567917,116.39817047,1
2,1,39.9688797,116.40003204,1
2,1,39.96886826,116.40172577,1
2,1,39.96686935,116.4019165,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.95414734,116.47675323,1
2,1,39.95331573,116.47428131,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.95970917,116.46658325,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.96905518,116.41378021,1
2,1,39.9690361,116.41159058,1
2,1,39.96919632,116.41766357,1
2,1,39.968853,116.40660858,1
2,1,39.96807098,116.40762329,1
2,1,39.96919632,116.41766357,1
2,1,39.968853,116.40660858,1
2,1,39.96807098,116.40762329,1
2,1,39.96902084,116.41372681,1
2,1,39.96644211,116.41172791,1
2,1,39.96644211,116.41172791,1
2,1,39.96902084,116.41372681,1
2,1,39.96644211,116.41172791,1
2,1,39.96644211,116.41172791,1
2,1,39.96899033,116.39096832,1
2,1,39.96899033,116.39096832,1
2,1,39.93345642,116.3970871,1
2,1,39.93349457,116.39678192,1
2,1,39.93345642,116.3970871,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.96567917,116.39817047,1
2,1,39.97105026,116.40587616,1
2,1,39.96875763,116.39969635,1
2,1,39.96869659,116.40576172,1
2,1,39.96567917,116.39817047,1
2,1,39.97105026,116.40587616,1
2,1,39.96875763,116.39969635,1
2,1,39.96869659,116.40576172,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95849228,116.4731369,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.95414734,116.47675323,1
2,1,39.95331573,116.47428131,1
2,1,39.95430374,116.47733307,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96886826,116.40172577,1
2,1,39.96874619,116.40142059,1
2,1,39.96918106,116.41134644,1
2,1,39.97003174,116.41818237,1
2,1,39.9692421,116.42070007,1
2,1,39.96903229,116.41799164,1
2,1,39.96567917,116.39817047,1
2,1,39.9688797,116.40003204,1
2,1,39.96886826,116.40172577,1
2,1,39.96686935,116.4019165,1
2,1,39.96899033,116.39096832,1
2,1,39.96993256,116.39086151,1
2,1,39.96860504,116.39178467,1
2,1,39.94873428,116.42423248,1
2,1,39.96899033,116.39096832,1
2,1,39.96993256,116.39086151,1
2,1,39.96860504,116.39178467,1
2,1,39.94873428,116.42423248,1
2,1,39.96899033,116.39096832,1
2,1,39.96899033,116.39096832,1
2,1,39.93345642,116.3970871,1
2,1,39.93349457,116.39678192,1
2,1,39.93345642,116.3970871,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,1,39.95970917,116.46658325,1
2,1,39.95969391,116.46385193,1
2,1,39.95975113,116.46662903,1
2,2,39.86166763,116.50572205,1
2,2,39.86099243,116.50508118,1
2,2,39.86166763,116.50572205,1
2,1,39.97003174,116.41818237,1
2,1,39.9692421,116.42070007,1
2,1,39.96903229,116.41799164,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96865082,116.40189362,1
2,1,39.96874619,116.40142059,1
2,1,39.96159744,116.45043182,1
